offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
UCLA,Pac-12,Arizona,Pac-12,400548295,4005482954,false,1,43,57,8,26,1,81,19,4,33,3,53,9,38,MISSED FG
Arizona,Pac-12,UCLA,Pac-12,400548295,4005482955,false,1,80,80,4,33,1,78,78,3,33,1,,4,2,PUNT
UCLA,Pac-12,Arizona,Pac-12,400548295,4005482956,true,1,16,84,3,33,2,94,6,12,17,6,16,14,78,FG
Arizona,Pac-12,UCLA,Pac-12,400548295,4005482957,false,2,75,75,12,17,2,47,47,10,37,1,40,8,28,PUNT
UCLA,Pac-12,Arizona,Pac-12,400548295,4005482958,false,2,8,92,10,37,2,56,44,6,58,3,39,8,48,PUNT
Arizona,Pac-12,UCLA,Pac-12,400548295,4005482959,false,2,85,85,6,58,2,45,45,4,17,2,41,7,40,PUNT
Arizona State,Pac-12,Utah,Pac-12,400548296,4005482961,true,1,25,75,15,0,1,97,3,12,12,2,48,10,72,FG
Utah,Pac-12,Arizona State,Pac-12,400548296,4005482962,false,1,85,85,12,12,1,73,73,6,58,5,14,9,12,PUNT
Arizona State,Pac-12,Utah,Pac-12,400548296,4005482963,true,1,15,85,6,58,1,72,28,3,18,3,40,11,57,FG
Utah,Pac-12,Arizona State,Pac-12,400548296,4005482964,false,1,85,85,3,18,1,86,86,1,40,1,38,3,-1,PUNT
Arizona State,Pac-12,Utah,Pac-12,400548296,4005482965,false,1,38,62,1,40,2,56,44,14,15,2,25,4,18,PUNT
Utah,Pac-12,Arizona State,Pac-12,400548296,4005482966,false,2,99,99,14,15,2,99,99,13,17,,58,3,0,PUNT
Arizona State,Pac-12,Utah,Pac-12,400548296,4005482967,false,2,57,43,13,17,2,64,36,11,52,1,25,4,7,INT
Utah,Pac-12,Arizona State,Pac-12,400548296,4005482968,true,2,60,60,11,52,2,33,33,9,13,2,39,8,27,FG
Arizona State,Pac-12,Utah,Pac-12,400548296,4005482969,true,2,25,75,9,13,2,100,0,7,13,2,,5,75,TD
USC,Pac-12,Washington State,Pac-12,400548297,4005482971,false,1,82,82,15,0,1,38,38,13,36,1,24,5,44,PUNT
Washington State,Pac-12,USC,Pac-12,400548297,4005482972,true,1,15,85,13,36,1,21,79,12,13,1,23,3,6,PUNT RETURN TD
Washington State,Pac-12,USC,Pac-12,400548297,4005482974,false,1,25,75,12,7,1,22,78,11,14,,53,2,-3,INT
USC,Pac-12,Washington State,Pac-12,400548297,4005482975,true,1,19,19,11,14,1,0,0,10,21,,53,3,19,TD
Washington State,Pac-12,USC,Pac-12,400548297,4005482976,false,1,8,92,10,21,1,53,47,5,52,4,29,11,45,PUNT
USC,Pac-12,Washington State,Pac-12,400548297,4005482977,false,1,85,85,5,52,1,84,84,3,25,2,27,3,1,PUNT
Washington State,Pac-12,USC,Pac-12,400548297,4005482978,false,1,40,60,3,25,1,51,49,0,46,2,39,5,11,PUNT
USC,Pac-12,Washington State,Pac-12,400548297,4005482979,false,1,90,90,0,46,2,55,55,13,30,2,16,7,35,PUNT
Washington,Pac-12,Colorado,Pac-12,400548298,4005482981,false,1,87,87,15,0,1,80,80,13,30,1,30,3,7,PUNT
Colorado,Pac-12,Washington,Pac-12,400548298,4005482982,true,1,30,70,13,30,1,100,0,10,30,3,,9,70,TD
Washington,Pac-12,Colorado,Pac-12,400548298,4005482983,false,1,75,75,10,30,1,12,12,7,58,2,32,7,63,FUMBLE
Colorado,Pac-12,Washington,Pac-12,400548298,4005482984,true,1,13,87,7,58,1,85,15,3,36,4,22,10,72,FG
Washington,Pac-12,Colorado,Pac-12,400548298,4005482985,true,1,86,86,3,36,1,0,0,0,55,2,41,7,86,TD
Colorado,Pac-12,Washington,Pac-12,400548298,4005482986,true,1,41,59,0,55,2,100,0,12,42,3,13,7,59,TD
Washington,Pac-12,Colorado,Pac-12,400548298,4005482987,false,2,75,75,12,42,2,73,73,11,11,1,31,3,2,PUNT
Colorado,Pac-12,Washington,Pac-12,400548298,4005482988,false,2,27,73,11,11,2,33,67,9,59,1,12,3,6,PUNT
Washington,Pac-12,Colorado,Pac-12,400548298,4005482989,true,2,84,84,9,59,2,19,19,7,55,2,4,6,65,FG
Oregon,Pac-12,Stanford,Pac-12,400548299,4005482991,true,1,25,75,15,0,1,100,0,10,52,4,8,14,75,TD
Stanford,Pac-12,Oregon,Pac-12,400548299,4005482992,true,1,63,63,10,52,1,30,30,8,20,2,32,7,33,FG
Oregon,Pac-12,Stanford,Pac-12,400548299,4005482993,true,1,25,75,8,20,1,100,0,6,17,2,3,7,75,TD
Stanford,Pac-12,Oregon,Pac-12,400548299,4005482994,true,1,80,80,6,17,1,25,25,0,35,5,42,11,55,FG
Oregon,Pac-12,Stanford,Pac-12,400548299,4005482995,true,1,25,75,0,35,2,100,0,11,50,3,45,13,75,TD
Stanford,Pac-12,Oregon,Pac-12,400548299,4005482996,false,2,88,88,11,50,2,24,24,8,33,3,17,7,64,DOWNS
Oregon,Pac-12,Stanford,Pac-12,400548299,4005482997,true,2,25,75,8,33,2,77,23,6,32,2,1,10,52,FG
Stanford,Pac-12,Oregon,Pac-12,400548299,4005482998,true,2,75,75,6,32,2,0,0,1,1,5,31,12,75,TD
Oregon,Pac-12,Stanford,Pac-12,400548299,4005482999,false,2,17,83,1,1,2,36,64,0,15,,46,4,19,PUNT
California,Pac-12,Oregon State,Pac-12,400548300,4005483001,false,1,77,77,15,0,1,32,32,12,4,2,56,11,45,MISSED FG
Oregon State,Pac-12,California,Pac-12,400548300,4005483002,false,1,32,68,12,4,1,38,62,10,25,1,39,3,6,PUNT
California,Pac-12,Oregon State,Pac-12,400548300,4005483003,false,1,70,70,10,25,1,40,40,8,13,2,12,5,30,PUNT
Oregon State,Pac-12,California,Pac-12,400548300,4005483004,false,1,20,80,8,13,1,28,72,6,23,1,50,3,8,PUNT
California,Pac-12,Oregon State,Pac-12,400548300,4005483005,false,1,63,63,6,23,1,54,54,5,20,1,3,3,9,PUNT
Oregon State,Pac-12,California,Pac-12,400548300,4005483006,false,1,21,79,5,20,1,49,51,3,46,1,34,4,28,PUNT
California,Pac-12,Oregon State,Pac-12,400548300,4005483007,true,1,70,70,3,46,1,23,23,1,19,2,27,8,47,FG
Oregon State,Pac-12,California,Pac-12,400548300,4005483008,true,1,25,75,1,19,2,100,0,14,18,2,1,6,75,TD
California,Pac-12,Oregon State,Pac-12,400548300,4005483009,true,2,75,75,14,18,2,0,0,10,5,4,13,10,75,TD
Colorado,Pac-12,Arizona,Pac-12,400548301,4005483011,true,1,75,75,15,0,1,0,0,14,49,,11,1,75,TD
Arizona,Pac-12,Colorado,Pac-12,400548301,4005483012,false,1,20,80,14,49,1,98,2,10,53,3,56,12,77,DOWNS
Colorado,Pac-12,Arizona,Pac-12,400548301,4005483013,false,1,97,97,10,53,1,56,56,8,18,2,35,6,41,PUNT
Arizona,Pac-12,Colorado,Pac-12,400548301,4005483014,false,1,11,89,8,18,1,44,56,5,53,2,25,8,33,PUNT
Colorado,Pac-12,Arizona,Pac-12,400548301,4005483015,false,1,57,57,5,53,1,65,65,2,55,2,58,6,-8,PUNT
Arizona,Pac-12,Colorado,Pac-12,400548301,4005483016,false,1,25,75,2,55,1,50,50,2,9,,46,5,25,PUNT
Colorado,Pac-12,Arizona,Pac-12,400548301,4005483017,true,1,70,70,2,9,1,71,71,1,12,,57,3,-8,FUMBLE RETURN TD
Colorado,Pac-12,Arizona,Pac-12,400548301,4005483018,false,1,75,75,1,12,2,54,54,14,3,2,9,6,6,FUMBLE
Arizona,Pac-12,Colorado,Pac-12,400548301,4005483019,true,2,69,31,14,3,2,100,0,12,16,1,47,5,31,TD
Arizona State,Pac-12,Notre Dame,FBS Independents,400548302,4005483021,false,1,9,91,15,0,1,41,59,12,49,2,11,6,32,PUNT
Notre Dame,FBS Independents,Arizona State,Pac-12,400548302,4005483022,true,1,87,87,12,49,1,28,28,6,19,6,30,14,59,FG
Arizona State,Pac-12,Notre Dame,FBS Independents,400548302,4005483023,true,1,25,75,6,19,1,70,30,3,46,2,33,9,45,FG
Notre Dame,FBS Independents,Arizona State,Pac-12,400548302,4005483024,false,1,68,68,3,46,1,68,68,3,25,,21,2,-13,FUMBLE
Arizona State,Pac-12,Notre Dame,FBS Independents,400548302,4005483025,true,1,87,13,3,25,1,100,0,3,19,,6,1,13,TD
Notre Dame,FBS Independents,Arizona State,Pac-12,400548302,4005483026,false,1,75,75,3,19,1,75,75,3,13,,6,1,0,INT
Arizona State,Pac-12,Notre Dame,FBS Independents,400548302,4005483027,true,1,77,23,3,13,1,100,0,2,16,,57,3,23,TD
Notre Dame,FBS Independents,Arizona State,Pac-12,400548302,4005483028,true,1,75,75,2,16,2,43,43,14,20,2,56,7,32,INT TD
Notre Dame,FBS Independents,Arizona State,Pac-12,400548302,4005483029,false,2,86,86,14,20,2,82,82,13,6,1,14,3,4,PUNT
UCLA,Pac-12,Washington,Pac-12,400548303,4005483031,false,1,66,66,15,0,1,55,55,12,53,2,7,6,11,PUNT
Washington,Pac-12,UCLA,Pac-12,400548303,4005483032,false,1,8,92,12,53,1,15,85,11,37,1,16,3,7,PUNT
UCLA,Pac-12,Washington,Pac-12,400548303,4005483033,true,1,55,55,11,37,1,0,0,9,27,2,10,7,55,TD
Washington,Pac-12,UCLA,Pac-12,400548303,4005483034,false,1,24,76,9,27,1,20,80,7,53,1,34,3,-4,PUNT
UCLA,Pac-12,Washington,Pac-12,400548303,4005483035,true,1,57,57,7,53,1,0,0,7,44,,9,1,57,TD
Washington,Pac-12,UCLA,Pac-12,400548303,4005483036,true,1,20,80,7,44,1,97,3,2,30,5,14,13,77,FG
UCLA,Pac-12,Washington,Pac-12,400548303,4005483037,false,1,74,74,2,30,1,78,78,1,5,1,25,3,-4,PUNT
Washington,Pac-12,UCLA,Pac-12,400548303,4005483038,true,1,50,50,1,5,2,100,0,14,22,1,43,6,50,TD
UCLA,Pac-12,Washington,Pac-12,400548303,4005483039,true,2,65,65,14,22,2,0,0,9,35,4,47,10,65,TD
Utah,Pac-12,Oregon,Pac-12,400548304,4005483041,true,1,49,51,15,0,1,100,0,10,25,4,35,9,51,TD
Oregon,Pac-12,Utah,Pac-12,400548304,4005483042,false,1,75,75,10,25,1,41,41,8,2,2,23,4,34,PUNT
Utah,Pac-12,Oregon,Pac-12,400548304,4005483043,false,1,20,80,8,2,1,32,68,5,25,2,37,6,19,FUMBLE
Oregon,Pac-12,Utah,Pac-12,400548304,4005483044,false,1,48,48,5,25,1,34,34,0,48,4,37,11,32,DOWNS
Utah,Pac-12,Oregon,Pac-12,400548304,4005483045,true,1,16,84,0,48,2,21,79,14,34,1,14,3,83,FUMBLE TD
Utah,Pac-12,Oregon,Pac-12,400548304,4005483046,false,2,41,59,14,34,2,30,70,12,37,1,57,3,-11,PUNT
Oregon,Pac-12,Utah,Pac-12,400548304,4005483047,true,2,41,41,12,37,2,0,0,9,54,2,43,8,41,TD
Utah,Pac-12,Oregon,Pac-12,400548304,4005483048,false,2,25,75,9,54,2,41,59,6,46,3,8,6,16,PUNT
Oregon,Pac-12,Utah,Pac-12,400548304,4005483049,true,2,80,80,6,46,2,0,0,4,51,1,55,7,80,TD
Oregon State,Pac-12,Washington State,Pac-12,400548305,4005483051,true,1,25,75,15,0,1,100,0,13,11,1,49,4,75,TD
Washington State,Pac-12,Oregon State,Pac-12,400548305,4005483052,false,1,72,72,13,11,1,14,14,9,5,4,6,11,58,MISSED FG
Oregon State,Pac-12,Washington State,Pac-12,400548305,4005483053,true,1,20,80,9,5,1,93,7,5,50,3,15,8,73,FG
Washington State,Pac-12,Oregon State,Pac-12,400548305,4005483054,true,1,75,75,5,50,1,0,0,1,13,4,37,10,75,TD
Oregon State,Pac-12,Washington State,Pac-12,400548305,4005483055,false,1,14,86,1,13,1,19,81,0,0,1,13,3,5,PUNT
Washington State,Pac-12,Oregon State,Pac-12,400548305,4005483056,true,2,79,79,15,0,2,0,0,12,13,2,47,7,79,TD
Oregon State,Pac-12,Washington State,Pac-12,400548305,4005483057,false,2,27,73,12,13,2,31,69,10,42,1,31,3,4,PUNT
Washington State,Pac-12,Oregon State,Pac-12,400548305,4005483058,false,2,77,77,10,42,2,64,64,7,24,3,18,6,13,PUNT
Oregon State,Pac-12,Washington State,Pac-12,400548305,4005483059,true,2,24,76,7,24,2,80,20,1,52,5,32,10,56,FG
USC,Pac-12,California,Pac-12,400548306,4005483061,true,1,15,85,15,0,1,100,0,9,55,5,5,14,85,TD
California,Pac-12,USC,Pac-12,400548306,4005483062,false,1,74,74,9,55,1,72,72,8,32,1,23,3,2,PUNT
USC,Pac-12,California,Pac-12,400548306,4005483063,true,1,40,60,8,32,1,100,0,7,27,1,5,4,60,TD
California,Pac-12,USC,Pac-12,400548306,4005483064,false,1,76,76,7,27,1,51,51,5,39,1,48,4,25,PUNT
USC,Pac-12,California,Pac-12,400548306,4005483065,true,1,1,99,5,39,1,1,99,5,31,,8,1,-1,SF
California,Pac-12,USC,Pac-12,400548306,4005483066,false,1,61,61,5,31,1,60,60,4,34,,57,3,1,PUNT
USC,Pac-12,California,Pac-12,400548306,4005483067,true,1,61,39,4,34,1,100,0,3,5,1,29,4,61,TD
California,Pac-12,USC,Pac-12,400548306,4005483068,false,1,35,35,3,5,1,46,46,0,29,2,36,7,34,PUNT
USC,Pac-12,California,Pac-12,400548306,4005483069,false,1,9,91,0,29,2,45,55,12,29,3,,8,36,PUNT
Washington,Pac-12,Arizona,Pac-12,400548307,4005483071,false,1,75,75,15,0,1,55,55,13,3,1,57,5,20,PUNT
Arizona,Pac-12,Washington,Pac-12,400548307,4005483072,false,1,30,70,13,3,1,37,63,11,40,1,23,3,7,PUNT
Washington,Pac-12,Arizona,Pac-12,400548307,4005483073,false,1,83,83,11,40,1,26,26,9,40,2,,6,57,MISSED FG
Arizona,Pac-12,Washington,Pac-12,400548307,4005483074,true,1,26,74,9,40,1,100,0,8,32,1,8,5,74,TD
Washington,Pac-12,Arizona,Pac-12,400548307,4005483075,true,1,75,75,8,32,1,0,0,6,36,1,56,6,75,TD
Arizona,Pac-12,Washington,Pac-12,400548307,4005483076,false,1,32,68,6,36,1,63,37,4,58,1,38,8,26,DOWNS
Washington,Pac-12,Arizona,Pac-12,400548307,4005483077,false,1,58,58,4,58,1,54,54,3,24,1,34,3,4,PUNT
Arizona,Pac-12,Washington,Pac-12,400548307,4005483078,false,1,21,79,3,24,1,23,77,2,55,,29,3,2,PUNT
Washington,Pac-12,Arizona,Pac-12,400548307,4005483079,false,1,66,66,2,55,2,14,14,14,0,3,55,11,48,FUMBLE
Arizona State,Pac-12,Oregon State,Pac-12,400548308,4005483081,false,1,75,75,15,0,1,73,73,13,35,1,25,3,2,PUNT
Oregon State,Pac-12,Arizona State,Pac-12,400548308,4005483082,false,1,29,71,13,35,1,30,70,12,46,,49,3,1,PUNT
Arizona State,Pac-12,Oregon State,Pac-12,400548308,4005483083,false,1,68,68,12,46,1,67,67,12,6,,40,3,1,PUNT
Oregon State,Pac-12,Arizona State,Pac-12,400548308,4005483084,true,1,23,77,12,6,1,100,0,11,17,,49,2,77,TD
Arizona State,Pac-12,Oregon State,Pac-12,400548308,4005483085,false,1,75,75,11,17,1,61,61,8,9,3,8,5,14,PUNT
Oregon State,Pac-12,Arizona State,Pac-12,400548308,4005483086,false,1,21,79,8,9,1,37,63,6,56,1,13,3,16,INT
Arizona State,Pac-12,Oregon State,Pac-12,400548308,4005483087,true,1,18,18,6,56,1,11,11,5,51,1,5,4,7,FG
Oregon State,Pac-12,Arizona State,Pac-12,400548308,4005483088,true,1,30,70,5,51,1,100,0,5,9,,42,2,70,TD
Arizona State,Pac-12,Oregon State,Pac-12,400548308,4005483089,true,1,75,75,5,9,1,0,0,1,13,3,56,10,75,TD
Stanford,Pac-12,Utah,Pac-12,400548309,4005483091,true,1,30,70,15,0,1,100,0,11,18,3,42,7,70,TD
Utah,Pac-12,Stanford,Pac-12,400548309,4005483092,false,1,84,84,11,18,1,46,46,5,23,5,55,10,38,PUNT
Stanford,Pac-12,Utah,Pac-12,400548309,4005483093,false,1,5,95,5,23,1,15,85,1,51,3,32,6,10,PUNT
Utah,Pac-12,Stanford,Pac-12,400548309,4005483094,false,1,55,55,1,51,2,37,37,14,53,1,58,4,18,PUNT
Stanford,Pac-12,Utah,Pac-12,400548309,4005483095,false,2,20,80,14,53,2,27,73,12,36,2,17,3,7,PUNT
Utah,Pac-12,Stanford,Pac-12,400548309,4005483096,false,2,72,72,12,36,2,79,79,11,11,1,25,3,-7,PUNT
Stanford,Pac-12,Utah,Pac-12,400548309,4005483097,false,2,51,49,11,11,2,64,36,9,50,1,21,3,21,FUMBLE
Utah,Pac-12,Stanford,Pac-12,400548309,4005483098,true,2,66,66,9,50,2,0,0,6,2,3,48,9,66,TD
Stanford,Pac-12,Utah,Pac-12,400548309,4005483099,false,2,15,85,6,2,2,20,80,3,23,2,39,4,5,PUNT
Arizona,Pac-12,Utah,Pac-12,400548310,4005483101,false,1,80,80,15,0,1,71,71,13,44,1,16,3,9,PUNT
Utah,Pac-12,Arizona,Pac-12,400548310,4005483102,false,1,31,69,13,44,1,40,60,12,21,1,23,3,9,PUNT
Arizona,Pac-12,Utah,Pac-12,400548310,4005483103,false,1,85,85,12,21,1,21,21,7,4,5,17,14,64,MISSED FG
Utah,Pac-12,Arizona,Pac-12,400548310,4005483104,false,1,22,78,7,4,1,27,73,5,32,1,32,3,5,PUNT
Arizona,Pac-12,Utah,Pac-12,400548310,4005483105,true,1,86,86,5,32,1,0,0,3,23,2,9,7,86,TD
Utah,Pac-12,Arizona,Pac-12,400548310,4005483106,false,1,45,55,3,23,1,48,52,1,46,1,37,3,3,PUNT
Arizona,Pac-12,Utah,Pac-12,400548310,4005483107,false,1,80,80,1,46,2,67,67,14,51,1,55,6,13,PUNT
Utah,Pac-12,Arizona,Pac-12,400548310,4005483108,false,2,23,77,14,51,2,26,74,12,50,2,1,3,3,PUNT
Arizona,Pac-12,Utah,Pac-12,400548310,4005483109,false,2,89,89,12,50,2,55,55,10,39,2,11,5,34,PUNT
Arizona State,Pac-12,Washington State,Pac-12,400548311,4005483111,false,1,18,82,15,0,1,20,80,14,4,,56,3,2,PUNT
Washington State,Pac-12,Arizona State,Pac-12,400548311,4005483112,false,1,75,75,14,4,1,58,58,11,52,2,12,7,20,DOWNS
Arizona State,Pac-12,Washington State,Pac-12,400548311,4005483113,false,1,55,45,11,52,1,45,55,10,35,1,17,3,-10,PUNT
Washington State,Pac-12,Arizona State,Pac-12,400548311,4005483114,false,1,99,99,10,35,1,43,43,7,35,3,,6,56,PUNT
Arizona State,Pac-12,Washington State,Pac-12,400548311,4005483115,false,1,20,80,7,35,1,12,88,5,59,1,36,3,-8,PUNT
Washington State,Pac-12,Arizona State,Pac-12,400548311,4005483116,true,1,53,53,5,59,1,0,0,2,45,3,14,10,53,TD
Arizona State,Pac-12,Washington State,Pac-12,400548311,4005483117,false,1,31,69,2,45,1,24,76,1,9,1,36,3,-7,PUNT
Washington State,Pac-12,Arizona State,Pac-12,400548311,4005483118,false,1,80,80,1,9,1,80,80,0,56,,13,1,0,INT
Arizona State,Pac-12,Washington State,Pac-12,400548311,4005483119,true,1,38,62,0,56,2,100,0,14,52,1,4,4,62,TD
USC,Pac-12,UCLA,Pac-12,400548312,4005483121,false,1,75,75,15,0,1,45,45,12,41,2,19,7,30,PUNT
UCLA,Pac-12,USC,Pac-12,400548312,4005483122,true,1,7,93,12,41,1,10,90,11,53,,48,2,3,INT TD
UCLA,Pac-12,USC,Pac-12,400548312,4005483123,false,1,18,82,11,53,1,52,48,9,59,1,54,4,34,FUMBLE
UCLA,Pac-12,USC,Pac-12,400548312,4005483124,true,1,92,8,9,59,1,100,0,8,40,1,19,3,8,TD
USC,Pac-12,UCLA,Pac-12,400548312,4005483125,false,1,87,87,8,40,1,87,87,8,11,,29,3,0,PUNT
UCLA,Pac-12,USC,Pac-12,400548312,4005483126,true,1,43,57,8,11,1,100,0,8,1,,10,1,57,TD
USC,Pac-12,UCLA,Pac-12,400548312,4005483127,false,1,75,75,8,1,1,56,56,4,34,3,27,6,19,PUNT
UCLA,Pac-12,USC,Pac-12,400548312,4005483128,false,1,19,81,4,34,1,17,83,3,6,1,28,3,-2,PUNT
USC,Pac-12,UCLA,Pac-12,400548312,4005483129,false,1,30,30,3,6,1,5,5,0,0,3,6,7,25,DOWNS
Colorado,Pac-12,Oregon,Pac-12,400548313,4005483131,false,1,65,65,15,0,1,66,66,12,0,3,,3,-1,PUNT
Oregon,Pac-12,Colorado,Pac-12,400548313,4005483132,true,1,32,68,12,0,1,100,0,10,48,1,12,8,68,TD
Colorado,Pac-12,Oregon,Pac-12,400548313,4005483133,false,1,75,75,10,48,1,29,29,5,8,5,40,12,46,MISSED FG
Oregon,Pac-12,Colorado,Pac-12,400548313,4005483134,false,1,29,71,5,8,1,50,50,2,31,2,37,6,21,PUNT
Colorado,Pac-12,Oregon,Pac-12,400548313,4005483135,false,1,90,90,2,31,1,85,85,0,57,1,34,3,5,PUNT
Oregon,Pac-12,Colorado,Pac-12,400548313,4005483136,true,1,46,54,0,57,1,100,0,0,10,,47,3,54,TD
Colorado,Pac-12,Oregon,Pac-12,400548313,4005483137,false,1,69,69,0,10,2,68,68,13,20,1,50,3,1,PUNT
Oregon,Pac-12,Colorado,Pac-12,400548313,4005483138,true,2,6,94,13,20,2,100,0,10,6,3,14,11,94,TD
Colorado,Pac-12,Oregon,Pac-12,400548313,4005483139,true,2,71,71,10,6,2,5,5,6,18,3,48,9,66,FG
Oregon State,Pac-12,Washington,Pac-12,400548314,4005483141,false,1,83,83,15,0,1,80,80,12,40,2,20,3,3,PUNT
Washington,Pac-12,Oregon State,Pac-12,400548314,4005483142,true,1,44,56,12,40,1,100,0,11,16,1,24,3,56,TD
Oregon State,Pac-12,Washington,Pac-12,400548314,4005483143,false,1,83,83,11,16,1,34,34,6,21,4,55,10,49,PUNT
Washington,Pac-12,Oregon State,Pac-12,400548314,4005483144,true,1,20,80,6,21,1,100,0,4,38,1,43,5,80,TD
Oregon State,Pac-12,Washington,Pac-12,400548314,4005483145,false,1,59,59,4,38,1,15,15,1,18,3,20,8,44,DOWNS
Washington,Pac-12,Oregon State,Pac-12,400548314,4005483146,true,1,15,85,1,18,2,83,17,10,32,5,37,14,68,FG
Oregon State,Pac-12,Washington,Pac-12,400548314,4005483147,false,2,73,73,10,32,2,72,72,8,44,1,48,3,1,PUNT
Washington,Pac-12,Oregon State,Pac-12,400548314,4005483148,false,2,37,63,8,44,2,52,48,5,43,3,1,6,15,PUNT
Oregon State,Pac-12,Washington,Pac-12,400548314,4005483149,true,2,80,80,5,43,2,0,0,2,30,3,13,7,80,TD
Stanford,Pac-12,California,Pac-12,400548315,4005483151,true,1,75,75,15,0,1,0,0,12,38,2,22,6,75,TD
California,Pac-12,Stanford,Pac-12,400548315,4005483152,false,1,25,75,12,38,1,42,58,11,21,1,17,4,17,PUNT
Stanford,Pac-12,California,Pac-12,400548315,4005483153,true,1,68,68,11,21,1,7,7,6,26,4,55,11,61,FG
California,Pac-12,Stanford,Pac-12,400548315,4005483154,false,1,25,75,6,26,1,100,0,2,9,4,17,11,75,FUMBLE
Stanford,Pac-12,California,Pac-12,400548315,4005483155,false,1,93,93,2,9,1,88,88,0,34,1,35,3,5,PUNT
California,Pac-12,Stanford,Pac-12,400548315,4005483156,true,1,53,47,0,34,2,100,0,14,19,1,8,4,47,TD
Stanford,Pac-12,California,Pac-12,400548315,4005483157,true,2,69,69,14,19,2,0,0,7,59,6,20,11,69,TD
California,Pac-12,Stanford,Pac-12,400548315,4005483158,false,2,25,75,7,59,2,70,30,4,49,3,10,7,45,INT
Stanford,Pac-12,California,Pac-12,400548315,4005483159,false,2,74,74,4,49,2,49,49,3,28,1,21,3,25,INT
Arizona State,Pac-12,Arizona,Pac-12,400548316,4005483161,true,1,75,75,15,0,1,74,74,14,16,,44,3,0,FUMBLE RETURN TD
Arizona State,Pac-12,Arizona,Pac-12,400548316,4005483162,false,1,75,75,14,16,1,45,45,11,6,3,10,6,30,PUNT
Arizona,Pac-12,Arizona State,Pac-12,400548316,4005483163,false,1,18,82,11,6,1,3,97,9,22,1,44,3,-15,PUNT
Arizona State,Pac-12,Arizona,Pac-12,400548316,4005483164,false,1,28,28,9,22,1,1,1,6,55,2,27,7,26,DOWNS
Arizona,Pac-12,Arizona State,Pac-12,400548316,4005483165,true,1,2,98,6,55,1,15,85,5,56,,59,4,0,FUMBLE RETURN TD
Arizona,Pac-12,Arizona State,Pac-12,400548316,4005483166,true,1,25,75,5,56,1,100,0,5,1,,55,3,75,TD
Arizona State,Pac-12,Arizona,Pac-12,400548316,4005483167,false,1,75,75,5,1,1,48,48,1,48,3,13,7,27,PUNT
Arizona,Pac-12,Arizona State,Pac-12,400548316,4005483168,false,1,2,98,1,48,1,17,83,0,7,1,41,5,15,PUNT
Arizona State,Pac-12,Arizona,Pac-12,400548316,4005483169,true,1,75,75,0,7,2,0,0,11,54,3,13,9,75,TD
Stanford,Pac-12,UCLA,Pac-12,400548317,4005483171,false,1,75,75,15,0,1,75,75,12,45,2,15,3,0,PUNT
UCLA,Pac-12,Stanford,Pac-12,400548317,4005483172,true,1,36,64,12,45,1,100,0,11,18,1,27,5,64,TD
Stanford,Pac-12,UCLA,Pac-12,400548317,4005483173,true,1,75,75,11,18,1,0,0,6,0,5,18,10,75,TD
UCLA,Pac-12,Stanford,Pac-12,400548317,4005483174,false,1,16,84,6,0,1,23,77,4,42,1,18,3,7,PUNT
Stanford,Pac-12,UCLA,Pac-12,400548317,4005483175,false,1,90,90,4,42,2,76,76,14,54,4,48,6,14,PUNT
UCLA,Pac-12,Stanford,Pac-12,400548317,4005483176,true,2,51,49,14,54,2,76,24,11,46,3,8,10,25,FG
Stanford,Pac-12,UCLA,Pac-12,400548317,4005483177,true,2,75,75,11,46,2,0,0,6,24,5,22,10,75,TD
UCLA,Pac-12,Stanford,Pac-12,400548317,4005483178,false,2,25,75,6,24,2,56,44,4,38,1,46,5,31,PUNT
Stanford,Pac-12,UCLA,Pac-12,400548317,4005483179,true,2,92,92,4,38,2,0,0,0,41,3,57,9,92,TD
Notre Dame,FBS Independents,USC,Pac-12,400548318,4005483181,false,1,75,75,15,0,1,79,79,13,48,1,12,3,-4,PUNT
USC,Pac-12,Notre Dame,FBS Independents,400548318,4005483182,false,1,32,68,13,48,1,65,35,10,16,3,32,10,33,PUNT
Notre Dame,FBS Independents,USC,Pac-12,400548318,4005483183,false,1,80,80,10,16,1,52,52,8,28,1,48,7,28,PUNT
USC,Pac-12,Notre Dame,FBS Independents,400548318,4005483184,true,1,20,80,8,28,1,100,0,6,50,1,38,5,80,TD
Notre Dame,FBS Independents,USC,Pac-12,400548318,4005483185,false,1,82,82,6,50,1,85,85,5,37,1,13,3,-3,PUNT
USC,Pac-12,Notre Dame,FBS Independents,400548318,4005483186,true,1,49,51,5,37,1,100,0,3,36,2,1,7,51,TD
Notre Dame,FBS Independents,USC,Pac-12,400548318,4005483187,false,1,75,75,3,36,1,76,76,2,8,1,28,3,-1,PUNT
USC,Pac-12,Notre Dame,FBS Independents,400548318,4005483188,true,1,45,55,2,8,1,100,0,0,43,1,25,5,55,TD
Notre Dame,FBS Independents,USC,Pac-12,400548318,4005483189,false,1,84,84,0,43,2,47,47,12,17,3,26,8,37,INT
Colorado,Pac-12,Utah,Pac-12,400548319,4005483191,true,1,25,75,14,52,1,100,0,9,50,5,2,12,75,TD
