offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Alabama State,,Troy,Sun Belt,400944835,4009448357,false,1,53,53,2,44,1,32,32,1,20,1,24,4,21,PUNT
Troy,Sun Belt,Alabama State,,400944835,4009448358,false,1,8,92,1,20,2,51,49,13,16,3,4,8,43,PUNT
Alabama State,,Troy,Sun Belt,400944835,4009448359,false,2,76,76,13,16,2,58,58,11,48,1,28,3,18,PUNT
Texas State,Sun Belt,Appalachian State,Sun Belt,400944836,4009448361,false,1,25,75,15,0,1,30,70,13,36,1,24,3,5,PUNT
Appalachian State,Sun Belt,Texas State,Sun Belt,400944836,4009448362,false,1,65,65,13,36,1,61,61,12,38,,58,3,4,PUNT
Texas State,Sun Belt,Appalachian State,Sun Belt,400944836,4009448363,false,1,14,86,12,38,1,32,68,8,50,3,48,6,18,PUNT
Appalachian State,Sun Belt,Texas State,Sun Belt,400944836,4009448364,false,1,70,70,8,50,1,58,58,7,0,1,50,5,12,PUNT
Texas State,Sun Belt,Appalachian State,Sun Belt,400944836,4009448365,true,1,20,80,7,0,1,100,0,5,27,1,33,4,80,TD
Appalachian State,Sun Belt,Texas State,Sun Belt,400944836,4009448366,false,1,35,35,5,27,1,64,64,3,3,2,24,3,6,PUNT
Texas State,Sun Belt,Appalachian State,Sun Belt,400944836,4009448367,false,1,23,77,3,3,2,36,64,14,44,3,19,6,13,PUNT
Appalachian State,Sun Belt,Texas State,Sun Belt,400944836,4009448368,false,2,76,76,14,44,2,81,81,12,37,2,7,3,-5,PUNT
Texas State,Sun Belt,Appalachian State,Sun Belt,400944836,4009448369,true,2,43,57,12,37,2,89,11,8,13,4,24,10,46,FG
New Mexico State,Sun Belt,Troy,Sun Belt,400944837,4009448371,false,1,6,94,15,0,1,13,87,13,9,1,51,3,7,PUNT
Troy,Sun Belt,New Mexico State,Sun Belt,400944837,4009448372,true,1,50,50,13,9,1,0,0,11,38,1,31,5,50,TD
New Mexico State,Sun Belt,Troy,Sun Belt,400944837,4009448373,true,1,25,75,11,38,1,91,9,6,41,4,57,11,66,FG
Troy,Sun Belt,New Mexico State,Sun Belt,400944837,4009448374,true,1,73,73,6,41,1,0,0,3,27,3,14,8,73,TD
New Mexico State,Sun Belt,Troy,Sun Belt,400944837,4009448375,false,1,25,75,3,27,1,37,63,1,7,2,20,5,12,PUNT
Troy,Sun Belt,New Mexico State,Sun Belt,400944837,4009448376,false,1,73,73,1,7,2,11,11,10,35,5,27,12,62,MISSED FG
New Mexico State,Sun Belt,Troy,Sun Belt,400944837,4009448377,false,2,20,80,10,35,2,44,56,9,17,1,18,4,24,PUNT
Troy,Sun Belt,New Mexico State,Sun Belt,400944837,4009448378,false,2,79,79,9,17,2,22,22,5,33,3,44,9,57,DOWNS
New Mexico State,Sun Belt,Troy,Sun Belt,400944837,4009448379,false,2,22,78,5,33,2,24,76,2,56,2,37,6,2,PUNT
Arkansas-Pine Bluff,,Arkansas State,Sun Belt,400944838,4009448381,false,1,65,65,15,0,1,17,17,13,19,1,41,4,48,INT
Arkansas State,Sun Belt,Arkansas-Pine Bluff,,400944838,4009448382,true,1,7,93,13,19,1,100,0,10,59,2,20,7,93,TD
Arkansas-Pine Bluff,,Arkansas State,Sun Belt,400944838,4009448383,false,1,66,66,10,59,1,47,47,7,31,3,28,5,19,PUNT
Arkansas State,Sun Belt,Arkansas-Pine Bluff,,400944838,4009448384,false,1,4,96,7,31,1,8,92,5,48,1,43,3,4,PUNT
Arkansas-Pine Bluff,,Arkansas State,Sun Belt,400944838,4009448385,false,1,32,32,5,48,1,25,25,4,24,1,24,4,7,MISSED FG
Arkansas State,Sun Belt,Arkansas-Pine Bluff,,400944838,4009448386,true,1,25,75,4,24,1,100,0,0,44,3,40,11,75,TD
Arkansas-Pine Bluff,,Arkansas State,Sun Belt,400944838,4009448387,true,1,75,75,0,44,2,13,13,9,51,5,53,14,62,FG
Arkansas State,Sun Belt,Arkansas-Pine Bluff,,400944838,4009448388,true,2,25,75,9,51,2,100,0,7,24,2,27,6,75,TD
Arkansas-Pine Bluff,,Arkansas State,Sun Belt,400944838,4009448389,false,2,65,65,7,24,2,37,37,3,6,4,18,8,28,MISSED FG
Idaho,Sun Belt,Western Michigan,Mid-American,400944839,4009448391,false,1,78,78,15,0,1,48,48,11,42,3,18,7,30,PUNT
Western Michigan,Mid-American,Idaho,Sun Belt,400944839,4009448392,false,1,1,99,11,42,1,45,55,7,51,3,51,9,44,PUNT
Idaho,Sun Belt,Western Michigan,Mid-American,400944839,4009448393,false,1,89,89,7,51,1,72,72,4,49,3,2,6,17,FUMBLE
Western Michigan,Mid-American,Idaho,Sun Belt,400944839,4009448394,true,1,72,28,4,49,1,91,9,1,44,3,5,7,19,FG
Idaho,Sun Belt,Western Michigan,Mid-American,400944839,4009448395,true,1,65,65,1,44,1,0,0,1,8,,36,2,65,TD
Western Michigan,Mid-American,Idaho,Sun Belt,400944839,4009448396,false,1,38,62,1,8,2,36,64,14,47,1,21,3,-2,PUNT
Idaho,Sun Belt,Western Michigan,Mid-American,400944839,4009448397,true,2,80,80,14,47,2,0,0,12,12,2,35,5,80,TD
Western Michigan,Mid-American,Idaho,Sun Belt,400944839,4009448398,true,2,35,65,12,12,2,83,17,6,11,6,1,14,48,FG
Idaho,Sun Belt,Western Michigan,Mid-American,400944839,4009448399,false,2,83,83,6,11,2,75,75,4,0,2,11,4,8,PUNT
South Alabama,Sun Belt,Alabama A&M,,400944840,4009448401,true,1,52,48,15,0,1,98,2,11,8,3,52,8,46,FG
Alabama A&M,,South Alabama,Sun Belt,400944840,4009448402,true,1,74,74,11,8,1,5,5,6,10,4,58,12,69,MISSED FG TD
Alabama A&M,,South Alabama,Sun Belt,400944840,4009448404,false,1,92,92,6,10,1,88,88,4,33,1,37,3,4,PUNT
South Alabama,Sun Belt,Alabama A&M,,400944840,4009448405,true,1,45,55,4,33,1,100,0,4,1,,32,2,55,TD
Alabama A&M,,South Alabama,Sun Belt,400944840,4009448406,true,1,84,84,4,1,1,100,100,3,21,,40,1,-16,FUMBLE TD
Alabama A&M,,South Alabama,Sun Belt,400944840,4009448408,false,1,44,44,3,21,1,37,37,1,46,1,35,3,7,PUNT
South Alabama,Sun Belt,Alabama A&M,,400944840,4009448409,false,1,2,98,1,46,2,41,59,12,20,4,26,7,39,PUNT
Idaho,Sun Belt,South Alabama,Sun Belt,400944841,4009448411,false,1,74,74,15,0,1,72,72,14,41,,19,2,2,FUMBLE
South Alabama,Sun Belt,Idaho,Sun Belt,400944841,4009448412,true,1,72,28,14,41,1,100,0,10,46,3,55,8,28,TD
Idaho,Sun Belt,South Alabama,Sun Belt,400944841,4009448413,true,1,65,65,10,46,1,19,19,6,31,4,15,10,46,FG
South Alabama,Sun Belt,Idaho,Sun Belt,400944841,4009448414,true,1,25,75,6,31,1,83,17,0,54,5,37,12,58,FG
Idaho,Sun Belt,South Alabama,Sun Belt,400944841,4009448415,false,1,65,65,0,54,2,2,2,12,19,3,35,7,63,FUMBLE
South Alabama,Sun Belt,Idaho,Sun Belt,400944841,4009448416,false,2,2,98,12,19,2,36,64,9,45,2,34,5,34,INT
Idaho,Sun Belt,South Alabama,Sun Belt,400944841,4009448417,true,2,8,8,9,45,2,0,0,9,2,,43,2,8,TD
South Alabama,Sun Belt,Idaho,Sun Belt,400944841,4009448418,false,2,25,75,9,2,2,48,52,5,44,3,18,6,23,PUNT
Idaho,Sun Belt,South Alabama,Sun Belt,400944841,4009448419,false,2,96,96,5,44,2,53,53,2,16,3,28,7,43,PUNT
Louisiana Monroe,Sun Belt,Louisiana,Sun Belt,400944842,4009448421,false,1,75,75,15,0,1,69,69,13,40,1,20,3,6,PUNT
Louisiana,Sun Belt,Louisiana Monroe,Sun Belt,400944842,4009448422,false,1,30,70,13,40,1,43,57,12,9,1,31,5,13,PUNT
Louisiana Monroe,Sun Belt,Louisiana,Sun Belt,400944842,4009448423,true,1,89,89,12,9,1,0,0,8,0,4,9,11,89,TD
Louisiana,Sun Belt,Louisiana Monroe,Sun Belt,400944842,4009448424,false,1,23,77,8,0,1,48,52,5,30,2,30,5,25,PUNT
Louisiana Monroe,Sun Belt,Louisiana,Sun Belt,400944842,4009448425,false,1,93,93,5,30,1,41,41,1,55,3,35,7,52,PUNT
Louisiana,Sun Belt,Louisiana Monroe,Sun Belt,400944842,4009448426,true,1,1,99,1,55,1,0,100,0,39,1,16,3,-1,SF
Louisiana Monroe,Sun Belt,Louisiana,Sun Belt,400944842,4009448427,true,1,59,59,0,39,2,0,0,13,22,2,17,6,59,TD
Louisiana,Sun Belt,Louisiana Monroe,Sun Belt,400944842,4009448428,true,2,25,75,13,22,2,100,0,11,21,2,1,5,75,TD
Louisiana Monroe,Sun Belt,Louisiana,Sun Belt,400944842,4009448429,true,2,77,77,11,21,2,0,0,7,16,4,5,10,77,TD
Coastal Carolina,Sun Belt,Western Illinois,,400944843,4009448431,false,1,25,75,15,0,1,34,66,13,9,1,51,3,9,PUNT
Western Illinois,,Coastal Carolina,Sun Belt,400944843,4009448432,false,1,73,73,13,9,1,59,59,9,35,3,34,7,14,PUNT
Coastal Carolina,Sun Belt,Western Illinois,,400944843,4009448433,true,1,19,81,9,35,1,66,34,7,22,2,13,5,47,FG
Western Illinois,,Coastal Carolina,Sun Belt,400944843,4009448434,true,1,74,74,7,22,1,0,0,4,43,2,39,4,74,TD
Coastal Carolina,Sun Belt,Western Illinois,,400944843,4009448435,true,1,17,83,4,43,1,100,0,1,43,3,,5,83,TD
Western Illinois,,Coastal Carolina,Sun Belt,400944843,4009448436,false,1,70,70,1,43,2,61,61,14,48,1,55,3,9,PUNT
Coastal Carolina,Sun Belt,Western Illinois,,400944843,4009448437,false,2,29,71,14,48,2,23,77,13,30,1,18,3,-6,PUNT
Western Illinois,,Coastal Carolina,Sun Belt,400944843,4009448438,true,2,79,79,13,30,2,0,0,7,32,5,58,11,79,TD
Coastal Carolina,Sun Belt,Western Illinois,,400944843,4009448439,false,2,20,80,7,32,2,35,65,4,37,2,55,6,15,PUNT
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,400944844,4009448441,true,1,22,78,15,0,1,77,23,10,14,4,46,12,55,FG
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,400944844,4009448442,false,1,75,75,10,14,1,69,69,8,14,2,,4,6,PUNT
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,400944844,4009448443,false,1,40,60,8,14,1,47,53,6,16,1,58,3,7,PUNT
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,400944844,4009448444,true,1,98,98,6,16,1,0,0,3,42,2,34,4,98,TD
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,400944844,4009448445,true,1,100,0,3,42,1,100,0,3,42,,,0,0,TD
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,400944844,4009448446,true,1,85,85,3,42,1,0,0,0,50,2,52,7,85,TD
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,400944844,4009448447,true,1,25,75,0,50,2,100,0,12,34,3,16,8,75,TD
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,400944844,4009448448,false,2,78,78,12,34,2,78,78,12,17,,17,1,0,INT
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,400944844,4009448449,true,2,85,15,12,17,2,100,0,11,38,,39,2,15,TD
Texas State,Sun Belt,Wyoming,Mountain West,400944845,4009448451,false,1,83,83,15,0,1,57,57,11,30,3,30,8,26,PUNT
Wyoming,Mountain West,Texas State,Sun Belt,400944845,4009448452,false,1,18,82,11,30,1,20,80,10,35,,55,3,2,PUNT
Texas State,Sun Belt,Wyoming,Mountain West,400944845,4009448453,false,1,61,61,10,35,1,20,20,6,41,3,54,10,41,MISSED FG
Wyoming,Mountain West,Texas State,Sun Belt,400944845,4009448454,false,1,20,80,6,41,1,72,28,1,2,5,39,11,52,FUMBLE
Texas State,Sun Belt,Wyoming,Mountain West,400944845,4009448455,true,1,34,34,1,2,2,4,4,13,43,2,19,6,29,FG
Wyoming,Mountain West,Texas State,Sun Belt,400944845,4009448456,true,2,25,75,13,43,2,100,0,9,46,3,57,8,75,TD
Texas State,Sun Belt,Wyoming,Mountain West,400944845,4009448457,true,2,75,75,9,46,2,75,75,9,35,,11,1,0,INT TD
Texas State,Sun Belt,Wyoming,Mountain West,400944845,4009448459,false,2,75,75,9,35,2,67,67,7,24,2,11,5,8,PUNT
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,400944846,4009448461,false,1,25,75,15,0,1,34,66,12,59,2,1,3,9,PUNT
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,400944846,4009448462,false,1,75,75,12,59,1,48,48,9,56,3,3,9,27,INT
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,400944846,4009448463,false,1,39,61,9,56,1,46,54,7,43,2,13,3,7,PUNT
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,400944846,4009448464,false,1,79,79,7,43,1,68,68,5,59,1,44,6,11,PUNT
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,400944846,4009448465,false,1,17,83,5,59,1,19,81,3,41,2,18,3,2,PUNT
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,400944846,4009448466,true,1,54,54,3,41,1,26,26,1,6,2,35,8,28,FG
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,400944846,4009448467,true,1,24,76,1,6,2,91,9,11,21,4,45,9,67,FG
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,400944846,4009448468,true,2,75,75,11,21,2,0,0,10,10,1,11,4,75,TD
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,400944846,4009448469,true,2,9,91,10,10,2,100,0,8,13,1,57,4,91,TD
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,400944847,4009448471,true,1,0,0,15,0,1,0,0,14,37,,23,0,0,TD
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,400944847,4009448472,false,1,21,79,14,37,1,96,4,8,11,6,26,12,75,MISSED FG
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,400944847,4009448473,true,1,80,80,8,11,1,0,0,3,19,4,52,11,80,TD
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,400944847,4009448474,false,1,22,78,3,19,1,30,70,1,10,2,9,3,8,PUNT
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,400944847,4009448475,false,1,83,83,1,10,2,55,55,12,13,3,57,8,28,PUNT
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,400944847,4009448476,true,2,15,85,12,13,2,100,0,6,49,5,24,11,85,TD
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,400944847,4009448477,true,2,65,65,6,49,2,0,0,2,20,4,29,9,65,TD
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,400944847,4009448478,false,2,28,72,2,20,2,35,65,1,27,,53,3,7,PUNT
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,400944847,4009448479,false,2,81,81,1,27,2,43,43,0,0,1,27,7,38,INT
Idaho,Sun Belt,Louisiana,Sun Belt,400944848,4009448481,false,1,25,75,15,0,1,32,68,13,34,1,26,3,7,PUNT
Louisiana,Sun Belt,Idaho,Sun Belt,400944848,4009448482,false,1,88,88,13,34,1,97,97,11,50,1,44,3,-9,PUNT
Idaho,Sun Belt,Louisiana,Sun Belt,400944848,4009448483,true,1,62,38,11,50,1,100,0,8,42,3,8,7,38,TD
Louisiana,Sun Belt,Idaho,Sun Belt,400944848,4009448484,false,1,63,63,8,42,1,58,58,7,25,1,17,3,5,PUNT
Idaho,Sun Belt,Louisiana,Sun Belt,400944848,4009448485,false,1,16,84,7,25,1,23,77,5,21,2,4,3,7,PUNT
Louisiana,Sun Belt,Idaho,Sun Belt,400944848,4009448486,true,1,52,52,5,21,1,0,0,2,5,3,16,7,52,TD
Idaho,Sun Belt,Louisiana,Sun Belt,400944848,4009448487,false,1,25,75,2,5,1,28,72,1,7,,58,3,3,PUNT
Louisiana,Sun Belt,Idaho,Sun Belt,400944848,4009448488,true,1,83,83,1,7,2,0,0,9,12,6,48,14,83,TD
Idaho,Sun Belt,Louisiana,Sun Belt,400944848,4009448489,false,2,31,69,9,12,2,24,76,7,59,1,13,3,-7,PUNT
Louisiana Monroe,Sun Belt,Texas State,Sun Belt,400944849,4009448491,true,1,75,75,15,0,1,0,0,12,15,2,45,7,75,TD
Texas State,Sun Belt,Louisiana Monroe,Sun Belt,400944849,4009448492,true,1,27,73,12,15,1,100,0,10,3,2,12,7,73,TD
Louisiana Monroe,Sun Belt,Texas State,Sun Belt,400944849,4009448493,true,1,65,65,10,3,1,0,0,9,38,,25,2,65,TD
Texas State,Sun Belt,Louisiana Monroe,Sun Belt,400944849,4009448494,true,1,14,86,9,38,1,100,0,6,52,2,46,7,86,TD
Louisiana Monroe,Sun Belt,Texas State,Sun Belt,400944849,4009448495,true,1,78,78,6,52,1,7,7,3,10,3,42,10,71,FG
Texas State,Sun Belt,Louisiana Monroe,Sun Belt,400944849,4009448496,true,1,23,77,3,10,1,100,0,0,30,2,40,7,77,TD
Louisiana Monroe,Sun Belt,Texas State,Sun Belt,400944849,4009448497,false,1,75,75,0,30,2,69,69,14,41,,49,3,6,PUNT
Texas State,Sun Belt,Louisiana Monroe,Sun Belt,400944849,4009448498,false,2,43,57,14,41,2,69,31,12,51,1,50,5,26,DOWNS
Louisiana Monroe,Sun Belt,Texas State,Sun Belt,400944849,4009448499,true,2,69,69,12,51,2,0,0,9,25,3,26,9,69,TD
Appalachian State,Sun Belt,New Mexico State,Sun Belt,400944850,4009448501,false,1,41,59,15,0,1,24,76,14,35,,25,1,-17,FUMBLE
New Mexico State,Sun Belt,Appalachian State,Sun Belt,400944850,4009448502,false,1,24,24,14,35,1,19,19,12,55,1,40,7,5,MISSED FG
Appalachian State,Sun Belt,New Mexico State,Sun Belt,400944850,4009448503,false,1,20,80,12,55,1,24,76,11,37,1,18,3,4,PUNT
New Mexico State,Sun Belt,Appalachian State,Sun Belt,400944850,4009448504,true,1,27,27,11,37,1,0,0,9,35,2,2,6,27,TD
Appalachian State,Sun Belt,New Mexico State,Sun Belt,400944850,4009448505,false,1,24,76,9,35,1,71,29,6,36,2,59,6,47,MISSED FG
New Mexico State,Sun Belt,Appalachian State,Sun Belt,400944850,4009448506,false,1,71,71,6,36,1,28,28,3,17,3,19,7,43,INT
Appalachian State,Sun Belt,New Mexico State,Sun Belt,400944850,4009448507,true,1,87,13,3,17,1,91,9,1,59,1,18,4,4,FG
New Mexico State,Sun Belt,Appalachian State,Sun Belt,400944850,4009448508,false,1,65,65,1,59,2,46,46,14,53,2,6,5,19,PUNT
Appalachian State,Sun Belt,New Mexico State,Sun Belt,400944850,4009448509,false,2,20,80,14,53,2,17,83,13,39,1,14,3,-3,PUNT
South Alabama,Sun Belt,Troy,Sun Belt,400944851,4009448511,false,1,75,75,15,0,1,77,77,13,16,1,44,3,-2,PUNT
Troy,Sun Belt,South Alabama,Sun Belt,400944851,4009448512,false,1,34,66,13,16,1,77,23,10,17,2,59,8,43,DOWNS
South Alabama,Sun Belt,Troy,Sun Belt,400944851,4009448513,false,1,78,78,10,17,1,80,80,7,25,2,52,4,-2,PUNT
Troy,Sun Belt,South Alabama,Sun Belt,400944851,4009448514,false,1,38,62,7,25,1,34,66,6,34,,51,3,-4,PUNT
South Alabama,Sun Belt,Troy,Sun Belt,400944851,4009448515,false,1,81,81,6,34,1,87,87,4,27,2,7,3,-6,FUMBLE
South Alabama,Sun Belt,Troy,Sun Belt,400944851,4009448516,true,1,46,46,4,27,1,0,0,3,10,1,17,3,46,TD
Troy,Sun Belt,South Alabama,Sun Belt,400944851,4009448517,false,1,30,70,3,10,1,34,66,1,40,1,30,3,4,PUNT
South Alabama,Sun Belt,Troy,Sun Belt,400944851,4009448518,false,1,66,66,1,40,1,62,62,0,12,1,28,3,4,PUNT
Troy,Sun Belt,South Alabama,Sun Belt,400944851,4009448519,false,1,18,82,0,12,2,70,30,12,49,2,23,7,47,FUMBLE
Texas State,Sun Belt,Louisiana,Sun Belt,400944852,4009448521,false,1,75,75,15,0,1,46,46,11,50,3,10,7,29,PUNT
Louisiana,Sun Belt,Texas State,Sun Belt,400944852,4009448522,true,1,20,80,11,50,1,100,0,10,28,1,22,4,80,TD
Texas State,Sun Belt,Louisiana,Sun Belt,400944852,4009448523,false,1,35,35,10,28,1,59,59,9,56,,32,2,9,FUMBLE
Louisiana,Sun Belt,Texas State,Sun Belt,400944852,4009448524,true,1,60,40,9,56,1,100,0,7,48,2,8,6,40,TD
Texas State,Sun Belt,Louisiana,Sun Belt,400944852,4009448525,false,1,75,75,7,48,1,72,72,5,12,2,36,6,3,PUNT
Louisiana,Sun Belt,Texas State,Sun Belt,400944852,4009448526,false,1,33,67,5,12,1,48,52,2,50,2,22,5,15,PUNT
Texas State,Sun Belt,Louisiana,Sun Belt,400944852,4009448527,false,1,91,91,2,50,2,30,30,12,38,5,12,12,61,DOWNS
Louisiana,Sun Belt,Texas State,Sun Belt,400944852,4009448528,false,2,30,70,12,38,2,32,68,11,45,,53,3,2,PUNT
Texas State,Sun Belt,Louisiana,Sun Belt,400944852,4009448529,false,2,86,86,11,45,2,38,38,9,27,2,18,5,48,PUNT
Idaho,Sun Belt,Appalachian State,Sun Belt,400944853,4009448531,false,1,19,81,15,0,1,46,54,11,55,3,5,5,27,PUNT
Appalachian State,Sun Belt,Idaho,Sun Belt,400944853,4009448532,false,1,89,89,11,55,1,83,83,10,38,1,17,3,6,PUNT
Idaho,Sun Belt,Appalachian State,Sun Belt,400944853,4009448533,false,1,43,57,10,38,1,47,53,6,29,4,9,6,4,PUNT
Appalachian State,Sun Belt,Idaho,Sun Belt,400944853,4009448534,false,1,90,90,6,29,1,71,71,3,45,2,44,6,19,PUNT
Idaho,Sun Belt,Appalachian State,Sun Belt,400944853,4009448535,false,1,32,68,3,45,1,80,20,2,24,1,21,5,48,MISSED FG
Appalachian State,Sun Belt,Idaho,Sun Belt,400944853,4009448536,false,1,80,80,2,24,1,75,75,0,59,1,25,3,5,PUNT
Idaho,Sun Belt,Appalachian State,Sun Belt,400944853,4009448537,false,1,0,100,0,59,2,38,62,13,21,2,38,5,-4,PUNT
Appalachian State,Sun Belt,Idaho,Sun Belt,400944853,4009448538,false,2,80,80,13,21,2,65,65,12,36,,45,2,15,FUMBLE
Idaho,Sun Belt,Appalachian State,Sun Belt,400944853,4009448539,true,2,65,35,12,36,2,89,11,10,22,2,14,5,24,FG
Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,400944854,4009448541,false,1,75,75,15,0,1,8,8,12,20,2,40,7,67,MISSED FG
Arkansas State,Sun Belt,Coastal Carolina,Sun Belt,400944854,4009448542,true,1,20,80,12,20,1,100,0,8,51,3,29,12,80,TD
Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,400944854,4009448543,false,1,35,35,8,51,1,58,58,6,36,2,15,4,21,PUNT
Arkansas State,Sun Belt,Coastal Carolina,Sun Belt,400944854,4009448544,false,1,31,69,6,36,1,35,65,5,29,1,7,3,4,PUNT
Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,400944854,4009448545,true,1,84,84,5,29,2,0,0,14,47,5,35,9,84,TD
Arkansas State,Sun Belt,Coastal Carolina,Sun Belt,400944854,4009448546,false,2,65,35,14,47,2,49,51,11,56,2,51,6,13,PUNT
Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,400944854,4009448547,false,2,98,98,11,56,2,81,81,9,36,2,20,5,17,PUNT
Arkansas State,Sun Belt,Coastal Carolina,Sun Belt,400944854,4009448548,true,2,34,66,9,36,2,100,0,6,54,2,42,9,66,TD
Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,400944854,4009448549,false,2,35,35,6,54,2,50,50,3,6,3,48,8,36,PUNT
New Mexico State,Sun Belt,Georgia Southern,Sun Belt,400944855,4009448551,true,1,75,75,15,0,1,0,0,12,28,2,32,8,75,TD
Georgia Southern,Sun Belt,New Mexico State,Sun Belt,400944855,4009448552,true,1,33,67,12,28,1,100,0,5,9,7,19,15,67,TD
New Mexico State,Sun Belt,Georgia Southern,Sun Belt,400944855,4009448553,true,1,75,75,5,9,1,0,0,3,21,1,48,4,75,TD
Georgia Southern,Sun Belt,New Mexico State,Sun Belt,400944855,4009448554,false,1,44,56,3,21,1,60,40,1,15,2,6,4,16,PUNT
New Mexico State,Sun Belt,Georgia Southern,Sun Belt,400944855,4009448555,false,1,96,96,1,15,1,92,92,0,11,1,4,3,4,PUNT
Georgia Southern,Sun Belt,New Mexico State,Sun Belt,400944855,4009448556,true,1,52,48,0,11,1,100,0,0,1,,10,1,48,TD
New Mexico State,Sun Belt,Georgia Southern,Sun Belt,400944855,4009448557,false,1,75,75,0,1,2,82,82,13,28,1,33,3,-7,PUNT
Georgia Southern,Sun Belt,New Mexico State,Sun Belt,400944855,4009448558,false,2,32,68,13,28,2,33,67,11,18,2,10,3,1,PUNT
New Mexico State,Sun Belt,Georgia Southern,Sun Belt,400944855,4009448559,false,2,77,77,11,18,2,77,77,11,9,,9,1,0,INT
Louisiana Monroe,Sun Belt,Georgia State,Sun Belt,400944856,4009448561,false,1,22,78,15,0,1,31,69,13,28,1,32,3,9,PUNT
Georgia State,Sun Belt,Louisiana Monroe,Sun Belt,400944856,4009448562,true,1,77,77,13,28,1,0,0,10,45,2,43,6,77,TD
Louisiana Monroe,Sun Belt,Georgia State,Sun Belt,400944856,4009448563,true,1,100,0,10,45,1,100,0,10,45,,,0,0,TD
Georgia State,Sun Belt,Louisiana Monroe,Sun Belt,400944856,4009448564,true,1,75,75,10,45,1,0,0,9,42,1,3,3,75,TD
Louisiana Monroe,Sun Belt,Georgia State,Sun Belt,400944856,4009448565,false,1,60,40,9,42,1,50,50,8,25,1,17,4,-10,DOWNS
Georgia State,Sun Belt,Louisiana Monroe,Sun Belt,400944856,4009448566,false,1,50,50,8,25,1,42,42,7,7,1,18,3,8,PUNT
Louisiana Monroe,Sun Belt,Georgia State,Sun Belt,400944856,4009448567,true,1,1,99,7,7,1,80,20,1,19,5,48,13,79,FG
Georgia State,Sun Belt,Louisiana Monroe,Sun Belt,400944856,4009448568,true,1,75,75,1,19,2,10,10,13,17,3,2,9,65,FG
Louisiana Monroe,Sun Belt,Georgia State,Sun Belt,400944856,4009448569,false,2,31,69,13,17,2,40,60,11,5,2,12,3,9,PUNT
Louisiana,Sun Belt,Arkansas State,Sun Belt,400944857,4009448571,true,1,84,84,15,0,1,71,71,14,17,,43,3,8,FUMBLE RETURN TD
Louisiana,Sun Belt,Arkansas State,Sun Belt,400944857,4009448572,false,1,83,83,14,17,1,74,74,10,42,3,35,5,9,PUNT
Arkansas State,Sun Belt,Louisiana,Sun Belt,400944857,4009448573,true,1,27,73,10,42,1,100,0,8,39,2,3,6,73,TD
Louisiana,Sun Belt,Arkansas State,Sun Belt,400944857,4009448574,false,1,77,77,8,39,1,39,39,6,18,2,21,7,38,PUNT
Arkansas State,Sun Belt,Louisiana,Sun Belt,400944857,4009448575,false,1,25,75,6,18,1,29,71,5,29,,49,3,4,PUNT
Louisiana,Sun Belt,Arkansas State,Sun Belt,400944857,4009448576,true,1,61,61,5,29,1,34,34,2,10,3,19,8,27,FG
Arkansas State,Sun Belt,Louisiana,Sun Belt,400944857,4009448577,false,1,25,75,2,10,1,25,75,2,4,,6,1,-4,FUMBLE
Louisiana,Sun Belt,Arkansas State,Sun Belt,400944857,4009448578,false,1,21,21,2,4,1,25,25,0,42,1,22,3,-4,INT
