game_id,school,conference,homeAway,points,stat_category,stat_type,athlete,stat
400934493,Oklahoma State,Big 12,home,59,passing,C/ATT,Mason Rudolph,20/24
400934493,Oklahoma State,Big 12,home,59,passing,C/ATT,Taylor Cornelius,1/2
400934493,Oklahoma State,Big 12,home,59,passing,YDS,Mason Rudolph,303
400934493,Oklahoma State,Big 12,home,59,passing,YDS,Taylor Cornelius,5
400934493,Oklahoma State,Big 12,home,59,passing,AVG,Mason Rudolph,12.6
400934493,Oklahoma State,Big 12,home,59,passing,AVG,Taylor Cornelius,2.5
400934493,Oklahoma State,Big 12,home,59,passing,TD,Mason Rudolph,3
400934493,Oklahoma State,Big 12,home,59,passing,TD,Taylor Cornelius,0
400934493,Oklahoma State,Big 12,home,59,passing,INT,Mason Rudolph,0
400934493,Oklahoma State,Big 12,home,59,passing,INT,Taylor Cornelius,0
400934493,Oklahoma State,Big 12,home,59,passing,QBR,Mason Rudolph,97.1
400934493,Oklahoma State,Big 12,home,59,passing,QBR,Taylor Cornelius,2.9
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,Justice Hill,15
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,J.D. King,6
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,La'Darren Brown,5
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,Tyron Johnson,1
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,Ja'Ron Wilson,5
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,Mason Rudolph,3
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,James Washington,1
400934493,Oklahoma State,Big 12,home,59,rushing,CAR,Taylor Cornelius,1
400934493,Oklahoma State,Big 12,home,59,rushing,YDS,Justice Hill,132
400934493,Oklahoma State,Big 12,home,59,rushing,YDS,J.D. King,95
400934493,Oklahoma State,Big 12,home,59,rushing,YDS,La'Darren Brown,92
400934493,Oklahoma State,Big 12,home,59,rushing,YDS,Tyron Johnson,11
