game_id,school,conference,homeAway,points,stat_category,stat_type,athlete,stat
400876103,TCU,Big 12,home,23,fumbles,FUM,Kyle Hicks,1
400876103,TCU,Big 12,home,23,fumbles,FUM,Kenny Hill,1
400876103,TCU,Big 12,home,23,fumbles,FUM,Tipa Galeai,0
400876103,TCU,Big 12,home,23,fumbles,LOST,Tipa Galeai,0
400876103,TCU,Big 12,home,23,fumbles,LOST,Kyle Hicks,1
400876103,TCU,Big 12,home,23,fumbles,LOST,Kenny Hill,1
400876103,TCU,Big 12,home,23,fumbles,REC,Tipa Galeai,1
400876103,TCU,Big 12,home,23,fumbles,REC,Kyle Hicks,0
400876103,TCU,Big 12,home,23,fumbles,REC,Kenny Hill,0
400876103,TCU,Big 12,home,23,receiving,TD,Darius Anderson,0
400876103,TCU,Big 12,home,23,receiving,TD,Isaiah Graham,0
400876103,TCU,Big 12,home,23,receiving,TD,Jarrison Stewart,0
400876103,TCU,Big 12,home,23,receiving,TD,Desmon White,0
400876103,TCU,Big 12,home,23,receiving,TD,Kyle Hicks,0
400876103,TCU,Big 12,home,23,receiving,TD,John Diarse,2
400876103,TCU,Big 12,home,23,receiving,TD,Ty Slanina,0
400876103,TCU,Big 12,home,23,receiving,TD,Trevorris Johnson,0
400876103,TCU,Big 12,home,23,receiving,REC,Isaiah Graham,3
400876103,TCU,Big 12,home,23,receiving,REC,Jarrison Stewart,3
400876103,TCU,Big 12,home,23,receiving,REC,Desmon White,2
400876103,TCU,Big 12,home,23,receiving,REC,Kyle Hicks,5
400876103,TCU,Big 12,home,23,receiving,REC,John Diarse,2
400876103,TCU,Big 12,home,23,receiving,REC,Ty Slanina,1
400876103,TCU,Big 12,home,23,receiving,REC,Trevorris Johnson,1
400876103,TCU,Big 12,home,23,receiving,REC,Darius Anderson,1
400876103,TCU,Big 12,home,23,receiving,YDS,Isaiah Graham,37
400876103,TCU,Big 12,home,23,receiving,YDS,Jarrison Stewart,29
