game_id,school,conference,homeAway,points,stat_category,stat_type,athlete,stat
400953390,South Florida,American Athletic,home,38,passing,C/ATT,Quinton Flowers,17/34
400953390,South Florida,American Athletic,home,38,passing,YDS,Quinton Flowers,311
400953390,South Florida,American Athletic,home,38,passing,AVG,Quinton Flowers,9.1
400953390,South Florida,American Athletic,home,38,passing,TD,Quinton Flowers,4
400953390,South Florida,American Athletic,home,38,passing,INT,Quinton Flowers,0
400953390,South Florida,American Athletic,home,38,passing,QBR,Quinton Flowers,89.8
400953390,South Florida,American Athletic,home,38,rushing,CAR,Quinton Flowers,14
400953390,South Florida,American Athletic,home,38,rushing,CAR,Darius Tice,16
400953390,South Florida,American Athletic,home,38,rushing,CAR,D'Ernest Johnson,16
400953390,South Florida,American Athletic,home,38,rushing,CAR,Tyre McCants,1
400953390,South Florida,American Athletic,home,38,rushing,CAR," Team",1
400953390,South Florida,American Athletic,home,38,rushing,YDS,Quinton Flowers,106
400953390,South Florida,American Athletic,home,38,rushing,YDS,Darius Tice,65
400953390,South Florida,American Athletic,home,38,rushing,YDS,D'Ernest Johnson,51
400953390,South Florida,American Athletic,home,38,rushing,YDS,Tyre McCants,30
400953390,South Florida,American Athletic,home,38,rushing,YDS," Team",-2
400953390,South Florida,American Athletic,home,38,rushing,AVG,Quinton Flowers,7.6
400953390,South Florida,American Athletic,home,38,rushing,AVG,Darius Tice,4.1
400953390,South Florida,American Athletic,home,38,rushing,AVG,D'Ernest Johnson,3.2
400953390,South Florida,American Athletic,home,38,rushing,AVG,Tyre McCants,30.0
400953390,South Florida,American Athletic,home,38,rushing,AVG," Team",-2.0
400953390,South Florida,American Athletic,home,38,rushing,TD,Quinton Flowers,1
400953390,South Florida,American Athletic,home,38,rushing,TD,Darius Tice,0
400953390,South Florida,American Athletic,home,38,rushing,TD,D'Ernest Johnson,0
400953390,South Florida,American Athletic,home,38,rushing,TD,Tyre McCants,0
400953390,South Florida,American Athletic,home,38,rushing,TD," Team",0
400953390,South Florida,American Athletic,home,38,rushing,LONG,Quinton Flowers,29
400953390,South Florida,American Athletic,home,38,rushing,LONG,Darius Tice,11
400953390,South Florida,American Athletic,home,38,rushing,LONG,D'Ernest Johnson,9
400953390,South Florida,American Athletic,home,38,rushing,LONG,Tyre McCants,30
400953390,South Florida,American Athletic,home,38,rushing,LONG," Team",0
400953390,South Florida,American Athletic,home,38,receiving,REC,Marquez Valdes-Scantling,3
400953390,South Florida,American Athletic,home,38,receiving,REC,Tyre McCants,6
400953390,South Florida,American Athletic,home,38,receiving,REC,Darnell Salomon,4
400953390,South Florida,American Athletic,home,38,receiving,REC,D'Ernest Johnson,1
400953390,South Florida,American Athletic,home,38,receiving,REC,Mitchell Wilcox,2
400953390,South Florida,American Athletic,home,38,receiving,REC,Eric Mayes,1
400953390,South Florida,American Athletic,home,38,receiving,YDS,Marquez Valdes-Scantling,133
400953390,South Florida,American Athletic,home,38,receiving,YDS,Tyre McCants,88
400953390,South Florida,American Athletic,home,38,receiving,YDS,Darnell Salomon,47
400953390,South Florida,American Athletic,home,38,receiving,YDS,D'Ernest Johnson,25
400953390,South Florida,American Athletic,home,38,receiving,YDS,Mitchell Wilcox,17
400953390,South Florida,American Athletic,home,38,receiving,YDS,Eric Mayes,1
400953390,South Florida,American Athletic,home,38,receiving,AVG,Marquez Valdes-Scantling,44.3
400953390,South Florida,American Athletic,home,38,receiving,AVG,Tyre McCants,14.7
400953390,South Florida,American Athletic,home,38,receiving,AVG,Darnell Salomon,11.8
400953390,South Florida,American Athletic,home,38,receiving,AVG,D'Ernest Johnson,25.0
400953390,South Florida,American Athletic,home,38,receiving,AVG,Mitchell Wilcox,8.5
400953390,South Florida,American Athletic,home,38,receiving,AVG,Eric Mayes,1.0
400953390,South Florida,American Athletic,home,38,receiving,TD,Marquez Valdes-Scantling,1
400953390,South Florida,American Athletic,home,38,receiving,TD,Tyre McCants,2
