id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
401135274,2019,1,postseason,2019-12-27T23:45:00.000Z,,true,false,,3891,NRG Stadium,245,Texas A&M,SEC,24,0,7,7,10,0.8949341332137576,197,Oklahoma State,Big 12,21,14,0,0,7,0.10506586678624241,4.98559122850059
401135276,2019,1,postseason,2019-12-28T17:00:00.000Z,,true,false,,4013,Camping World Stadium,66,Iowa State,Big 12,9,0,6,3,0,0.008293153746721363,87,Notre Dame,FBS Independents,33,10,10,10,3,0.9917068462532787,2.08489637390868
401135278,2019,1,postseason,2019-12-28T21:20:00.000Z,,true,false,,5348,Mercedes-Benz Stadium,99,LSU,SEC,63,21,28,7,7,0.9989586505694205,201,Oklahoma,Big 12,28,7,7,7,7,0.0010413494305795412,1.72859650963824
401135284,2019,1,postseason,2019-12-31T20:45:00.000Z,,true,false,,3805,Liberty Bowl Memorial Stadium,2306,Kansas State,Big 12,17,0,10,0,7,0.004717252307964644,2426,Navy,American Athletic,20,3,7,7,3,0.9952827476920354,5.12226286289245
401135285,2019,1,postseason,2020-01-01T00:30:00.000Z,,true,false,,3604,Alamodome,251,Texas,Big 12,38,3,7,14,14,0.9983780419333973,254,Utah,Pac-12,10,0,0,3,7,0.0016219580666027023,2.11862320568768
401135289,2019,1,postseason,2020-01-02T01:45:00.000Z,,true,false,,3493,Mercedes-Benz Superdome,239,Baylor,Big 12,14,0,0,14,0,0.004284879399672174,61,Georgia,SEC,26,3,16,7,0,0.9957151206003279,3.50268531457967
401112107,2019,2,regular,2019-09-07T16:00:00.000Z,,false,false,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,52,17,21,7,7,0.9999954937888929,189,Bowling Green,Mid-American,0,0,0,0,0,0.000004506211107146996,1.19421628981031
401110781,2019,2,regular,2019-09-07T16:00:00.000Z,,false,false,,3838,Faurot Field,142,Missouri,SEC,38,10,21,0,7,0.9999894187760879,277,West Virginia,Big 12,7,0,0,0,7,0.000010581223912065063,1.79137495849526
401112074,2019,2,regular,2019-09-07T20:00:00.000Z,,false,false,,4727,McLane Stadium,239,Baylor,Big 12,63,14,21,14,14,0.9999264900124466,2636,UT San Antonio,Conference USA,14,0,0,7,7,0.00007350998755339955,1.62004619359608
401112097,2019,2,regular,2019-09-07T23:00:00.000Z,,false,false,,3833,Memorial Stadium,2305,Kansas,Big 12,7,7,0,0,0,0.07978822213141616,324,Coastal Carolina,Sun Belt,12,0,6,6,0,0.9202117778685839,4.62280073024391
401112123,2019,2,regular,2019-09-07T23:00:00.000Z,,false,false,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,56,14,14,28,0,0.9999944393976515,2377,McNeese,,14,0,0,7,7,0.0000055606023484644496,1.65615611767188
401112115,2019,2,regular,2019-09-07T23:00:00.000Z,,false,false,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,70,14,14,28,14,0.9999914406185144,233,South Dakota,,14,0,0,14,0,0.000008559381485584439,1.62450338231267
401110778,2019,2,regular,2019-09-07T23:30:00.000Z,,false,false,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,38,0,7,14,17,0.061874782766998676,99,LSU,SEC,45,3,17,3,22,0.9381252172330014,7.14203307496262
401112140,2019,2,regular,2019-09-08T00:00:00.000Z,,false,false,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,38,7,14,10,7,0.9999603789133682,2638,UTEP,Conference USA,3,0,0,0,3,0.00003962108663180253,2.10684744608199
401112098,2019,3,regular,2019-09-13T23:30:00.000Z,,false,false,,3615,Alumni Stadium,103,Boston College,ACC,24,17,7,0,0,0.006032532180103082,2305,Kansas,Big 12,48,7,21,13,7,0.9939674678198969,4.08636569053375
401112144,2019,3,regular,2019-09-14T16:00:00.000Z,,false,false,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,44,14,7,10,13,0.9977530433597113,152,NC State,ACC,27,7,14,6,0,0.002246956640288733,4.65337556328062
401110792,2019,3,regular,2019-09-14T16:00:00.000Z,,false,false,,3693,Davis Wade Stadium,344,Mississippi State,SEC,24,0,14,7,3,0.5240458420042516,2306,Kansas State,Big 12,31,3,14,0,14,0.47595415799574836,6.21486083533477
401112124,2019,3,regular,2019-09-14T19:30:00.000Z,,false,false,,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,21,7,14,0,0,0.008514646522080898,197,Oklahoma State,Big 12,40,17,3,13,7,0.9914853534779191,4.39321747577787
401112086,2019,3,regular,2019-09-14T20:00:00.000Z,,false,false,,3772,Jack Trice Stadium,66,Iowa State,Big 12,17,7,0,7,3,0.8414265397958927,2294,Iowa,Big Ten,18,3,3,3,9,0.15857346020410734,4.52119179526014
401112130,2019,3,regular,2019-09-14T23:30:00.000Z,,false,false,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,13,3,3,0,7,0.004537927304364528,2628,TCU,Big 12,34,10,3,14,7,0.9954620726956355,4.41406555189202
401112116,2019,3,regular,2019-09-15T00:00:00.000Z,,false,false,,1056,Rose Bowl,26,UCLA,Pac-12,14,0,7,7,0,0.0038690750425454247,201,Oklahoma,Big 12,48,17,17,7,7,0.9961309249574546,1.32920575789129
401112136,2019,3,regular,2019-09-15T00:00:00.000Z,,true,false,,3891,NRG Stadium,242,Rice,Conference USA,13,0,0,0,13,0.0056527764296213185,251,Texas,Big 12,48,14,17,7,10,0.9943472235703786,1.09570155394775
401112141,2019,3,regular,2019-09-15T02:30:00.000Z,,false,false,,3619,Arizona Stadium,12,Arizona,Pac-12,28,0,13,0,15,0.9888062718184258,2641,Texas Tech,Big 12,14,7,0,7,0,0.011193728181574158,6.1604178461275
401112087,2019,4,regular,2019-09-21T16:00:00.000Z,,false,false,,3772,Jack Trice Stadium,66,Iowa State,Big 12,72,14,13,21,24,0.9999567963057802,2433,Louisiana Monroe,Sun Belt,20,0,13,7,0,0.00004320369421983994,2.25157561315847
401112131,2019,4,regular,2019-09-21T19:30:00.000Z,,false,false,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,38,7,10,7,14,0.5174841569794603,2567,SMU,American Athletic,41,18,13,0,10,0.48251584302053974,6.93732787224114
401112099,2019,4,regular,2019-09-21T20:30:00.000Z,,false,true,,3833,Memorial Stadium,2305,Kansas,Big 12,24,0,7,10,7,0.6746557390635914,277,West Virginia,Big 12,29,7,3,10,9,0.32534426093640856,5.99580485196527
401112075,2019,4,regular,2019-09-21T23:00:00.000Z,,false,false,,3895,Rice Stadium,242,Rice,Conference USA,13,0,3,3,7,0.022641057754504715,239,Baylor,Big 12,21,7,14,0,0,0.9773589422454952,3.00803859684592
401112125,2019,4,regular,2019-09-21T23:30:00.000Z,,false,true,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,36,0,21,7,8,0.8640666786853498,197,Oklahoma State,Big 12,30,3,17,3,7,0.1359333213146502,4.85649994731074
401112100,2019,5,regular,2019-09-28T16:00:00.000Z,,false,true,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,51,21,17,0,13,0.9999639691016247,2305,Kansas,Big 12,14,0,0,0,14,0.000036030898375338793,1.21121499364856
401112117,2019,5,regular,2019-09-28T16:00:00.000Z,,false,true,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,55,17,17,14,7,0.9999688060441577,2641,Texas Tech,Big 12,16,0,10,6,0,0.00003119395584227913,1.71052578938069
401112076,2019,5,regular,2019-09-28T19:30:00.000Z,,false,true,,4727,McLane Stadium,239,Baylor,Big 12,23,0,7,13,3,0.5994803537971419,66,Iowa State,Big 12,21,0,0,0,21,0.40051964620285807,5.25690748856493
401112108,2019,5,regular,2019-09-28T23:00:00.000Z,,false,true,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,26,10,6,7,3,0.9849258585045181,2306,Kansas State,Big 12,13,0,3,0,10,0.015074141495481919,2.78668976192388
401112126,2019,6,regular,2019-10-05T16:00:00.000Z,,false,true,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,45,13,7,14,11,0.9281636207054427,197,Oklahoma State,Big 12,35,0,7,14,14,0.07183637929455733,3.31038696138957
401112101,2019,6,regular,2019-10-05T16:00:00.000Z,,false,true,,3833,Memorial Stadium,2305,Kansas,Big 12,20,7,0,0,13,0.005760710284071661,201,Oklahoma,Big 12,45,7,14,14,10,0.9942392897159283,3.5339341541513
401112088,2019,6,regular,2019-10-05T18:00:00.000Z,,false,true,,3772,Jack Trice Stadium,66,Iowa State,Big 12,49,7,14,14,14,0.9969424654490326,2628,TCU,Big 12,24,0,3,7,14,0.0030575345509673557,2.45946466315301
401112077,2019,6,regular,2019-10-05T19:30:00.000Z,,false,true,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,12,3,0,3,6,0.038690175637307596,239,Baylor,Big 12,31,0,10,7,14,0.9613098243626924,3.71765711596166
401112137,2019,6,regular,2019-10-05T19:30:00.000Z,,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,31,7,7,3,14,0.052579446008286866,251,Texas,Big 12,42,7,14,0,21,0.9474205539917131,5.4162628056053
401112118,2019,7,regular,2019-10-12T16:00:00.000Z,,true,true,,499,Cotton Bowl,251,Texas,Big 12,27,0,3,14,10,0.09846574775909309,201,Oklahoma,Big 12,34,7,3,10,14,0.9015342522409069,5.24256430112601
401112089,2019,7,regular,2019-10-12T20:00:00.000Z,,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,14,7,7,0,0,0.0049898159625642955,66,Iowa State,Big 12,38,0,14,7,17,0.9950101840374357,4.90165795645095
401112078,2019,7,regular,2019-10-12T20:00:00.000Z,,false,true,,4727,McLane Stadium,239,Baylor,Big 12,33,0,3,14,3,0.5472991145576119,2641,Texas Tech,Big 12,30,3,3,7,7,0.45270088544238807,6.97322019548261
401112119,2019,8,regular,2019-10-19T16:00:00.000Z,,false,true,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,52,14,14,21,3,0.9993549088188611,277,West Virginia,Big 12,14,0,14,0,0,0.0006450911811388682,2.02685390595377
401112090,2019,8,regular,2019-10-19T16:00:00.000Z,,false,true,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,24,0,7,10,7,0.005679110060870583,66,Iowa State,Big 12,34,7,13,7,7,0.9943208899391294,2.33965723980272
401112109,2019,8,regular,2019-10-19T18:30:00.000Z,,false,true,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,24,7,7,3,7,0.5943281358725961,2628,TCU,Big 12,17,0,10,7,0,0.40567186412740386,4.46853231694462
401112079,2019,8,regular,2019-10-19T20:00:00.000Z,,false,true,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,27,6,7,7,7,0.009312638949481124,239,Baylor,Big 12,45,7,3,14,21,0.9906873610505189,6.85866841826954
401112102,2019,8,regular,2019-10-19T23:00:00.000Z,,false,true,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,50,14,7,3,26,0.2649038277393307,2305,Kansas,Big 12,48,3,14,7,24,0.7350961722606693,6.71098048662293
401112110,2019,9,regular,2019-10-26T16:00:00.000Z,,false,true,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,48,7,17,17,7,0.6003844981981735,201,Oklahoma,Big 12,41,17,6,0,18,0.3996155018018265,4.49802311781698
401112132,2019,9,regular,2019-10-26T19:30:00.000Z,,false,true,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,37,3,10,14,10,0.7175782277857468,251,Texas,Big 12,27,3,14,3,7,0.28242177221425324,6.3011698012871
401112091,2019,9,regular,2019-10-26T19:30:00.000Z,,false,true,,3772,Jack Trice Stadium,66,Iowa State,Big 12,27,0,13,7,7,0.926300589477146,197,Oklahoma State,Big 12,34,7,14,3,10,0.073699410522854,6.91688177575222
401112103,2019,9,regular,2019-10-26T23:00:00.000Z,,false,true,,3833,Memorial Stadium,2305,Kansas,Big 12,37,0,14,6,17,0.20039471148650784,2641,Texas Tech,Big 12,34,7,10,10,7,0.7996052885134921,6.48490186522223
401112080,2019,10,regular,2019-11-01T00:00:00.000Z,,false,true,,4727,McLane Stadium,239,Baylor,Big 12,17,7,0,7,3,0.9938669224449254,277,West Virginia,Big 12,14,0,0,14,0,0.00613307755507464,5.87547986326092
401112104,2019,10,regular,2019-11-02T19:30:00.000Z,,false,true,,3833,Memorial Stadium,2305,Kansas,Big 12,10,3,0,0,7,0.003992253480282275,2306,Kansas State,Big 12,38,7,10,7,14,0.9960077465197177,1.88165120424647
401112127,2019,10,regular,2019-11-02T19:30:00.000Z,,false,true,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,34,10,7,7,10,0.26996232177930274,2628,TCU,Big 12,27,3,14,0,10,0.7300376782206972,3.41849568088188
401112081,2019,11,regular,2019-11-09T17:00:00.000Z,,false,true,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,23,3,6,0,0,0.3009546189642669,239,Baylor,Big 12,29,0,0,3,6,0.6990453810357331,5.23911884329595
401112142,2019,11,regular,2019-11-09T17:00:00.000Z,,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,17,3,7,0,7,0.09823979562534052,2641,Texas Tech,Big 12,38,21,14,0,3,0.9017602043746595,1.91746542628301
401112111,2019,11,regular,2019-11-09T20:30:00.000Z,,false,true,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,27,0,7,10,10,0.9976462785384298,2306,Kansas State,Big 12,24,14,0,0,10,0.002353721461570202,4.24335738273985
401112092,2019,11,regular,2019-11-10T01:00:00.000Z,,false,true,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,42,14,21,7,0,0.4301844915698425,66,Iowa State,Big 12,41,7,7,7,20,0.5698155084301575,3.41619859418318
401112133,2019,12,regular,2019-11-16T17:00:00.000Z,,false,true,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,31,0,16,12,3,0.8222973787948652,2628,TCU,Big 12,33,17,10,0,6,0.1777026212051348,5.30373037480955
401112105,2019,12,regular,2019-11-16T17:00:00.000Z,,false,true,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,31,14,10,7,0,0.9973566629579855,2305,Kansas,Big 12,13,0,0,0,13,0.002643337042014471,1.6561717384018
401112093,2019,12,regular,2019-11-16T20:30:00.000Z,,false,true,,3772,Jack Trice Stadium,66,Iowa State,Big 12,23,7,3,10,3,0.8663962932249615,251,Texas,Big 12,21,0,7,0,14,0.13360370677503852,4.95469710903797
401112112,2019,12,regular,2019-11-16T20:30:00.000Z,,false,true,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,20,10,3,7,0,0.30245500234487205,277,West Virginia,Big 12,24,14,0,0,10,0.697544997655128,7.56872075633901
401112082,2019,12,regular,2019-11-17T00:30:00.000Z,,false,true,,4727,McLane Stadium,239,Baylor,Big 12,31,14,17,0,0,0.11372212552630476,201,Oklahoma,Big 12,34,3,7,7,17,0.8862778744736952,4.27804092646876
401112094,2019,13,regular,2019-11-23T17:00:00.000Z,,false,true,,3772,Jack Trice Stadium,66,Iowa State,Big 12,41,7,7,7,20,0.8348883685677932,2305,Kansas,Big 12,31,6,3,15,7,0.16511163143220675,5.45138083761975
401112128,2019,13,regular,2019-11-23T17:00:00.000Z,,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,13,0,10,3,0,0.404214693997835,197,Oklahoma State,Big 12,20,7,0,3,10,0.595785306002165,5.58615107388982
401112083,2019,13,regular,2019-11-23T20:30:00.000Z,,false,true,,4727,McLane Stadium,239,Baylor,Big 12,24,0,7,14,3,0.9667487648346725,251,Texas,Big 12,10,0,3,0,7,0.033251235165327464,2.57337823117602
401112113,2019,13,regular,2019-11-24T00:00:00.000Z,,false,true,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,27,0,3,14,10,0.5558217644727941,2306,Kansas State,Big 12,30,3,3,17,7,0.4441782355272059,7.89469476548858
401112120,2019,13,regular,2019-11-24T01:00:00.000Z,,false,true,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,28,14,7,7,0,0.939332645075275,2628,TCU,Big 12,24,0,10,7,7,0.06066735492472497,3.54627882452719
401112138,2019,14,regular,2019-11-29T17:00:00.000Z,,false,true,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,49,6,22,14,7,0.9981096094326831,2641,Texas Tech,Big 12,24,14,7,3,0,0.0018903905673168797,4.63568750090528
401112134,2019,14,regular,2019-11-29T21:15:00.000Z,,false,true,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,17,7,3,7,0,0.6497895627117438,277,West Virginia,Big 12,20,7,3,3,7,0.3502104372882562,5.57082904852541
401112084,2019,14,regular,2019-11-30T20:30:00.000Z,,false,true,,3833,Memorial Stadium,2305,Kansas,Big 12,6,0,0,6,0,0.0006018355697755646,239,Baylor,Big 12,61,21,13,14,13,0.9993981644302244,1.35718351681904
401112095,2019,14,regular,2019-12-01T00:00:00.000Z,,false,true,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,27,7,7,3,10,0.9749638225365809,66,Iowa State,Big 12,17,0,14,3,0,0.02503617746341913,3.84471929700916
401112121,2019,14,regular,2019-12-01T01:00:00.000Z,,false,true,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,16,7,6,3,0,0.015963101869982697,201,Oklahoma,Big 12,34,10,10,7,7,0.9840368981300173,4.20630202612541
401132974,2019,15,regular,2019-12-07T17:00:00.000Z,,true,true,,3687,AT&T Stadium,201,Oklahoma,Big 12,30,10,0,10,3,0.9965850685353823,239,Baylor,Big 12,23,0,13,0,10,0.0034149314646176876,5.60148890533086
