id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
401013489,2018,1,regular,2018-08-31T00:00:00.000Z,,false,false,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,58,17,14,14,13,0.9992698560515085,2623,Missouri State,,17,0,7,10,0,0.0007301439484914685,1.24980300256497
401013072,2018,1,regular,2018-09-01T16:00:00.000Z,,false,false,0,3616,Amon G. Carter Stadium,2628,TCU,Big 12,55,17,21,17,0,0.9999921756502518,2582,Southern,,7,0,7,0,0,0.000007824349748219994,1.2607675959304
401012253,2018,1,regular,2018-09-01T16:00:00.000Z,,true,false,0,3891,NRG Stadium,2641,Texas Tech,Big 12,27,7,10,10,0,0.007730744808323005,145,Ole Miss,SEC,47,24,6,7,10,0.992269255191677,3.31385903738819
401012872,2018,1,regular,2018-09-01T16:00:00.000Z,,true,false,0,3719,FedEx Field,120,Maryland,Big Ten,34,14,10,0,10,0.9131500976054453,251,Texas,Big 12,29,7,15,7,0,0.0868499023945547,5.0281936334039
401013065,2018,1,regular,2018-09-01T16:00:00.000Z,,false,false,0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,63,28,14,14,7,0.9999928028169979,2226,Florida Atlantic,Conference USA,14,0,0,7,7,0.000007197183002127794,1.41499938965016
401012257,2018,1,regular,2018-09-01T19:30:00.000Z,,true,false,0,3628,Bank of America Stadium,2633,Tennessee,SEC,14,0,7,7,0,0.004273317866598812,277,West Virginia,Big 12,40,10,3,20,7,0.9957266821334012,3.7954802665032
401013057,2018,1,regular,2018-09-01T23:00:00.000Z,,false,false,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,27,3,9,0,15,0.5711801005392997,233,South Dakota,,24,10,14,0,0,0.4288198994607003,7.26181006744773
401013048,2018,1,regular,2018-09-01T23:00:00.000Z,,false,false,0,3833,Memorial Stadium,2305,Kansas,Big 12,23,7,3,0,10,0.15578688342620697,2447,Nicholls,,26,7,3,7,3,0.844213116573793,7.78761671145787
401013026,2018,1,regular,2018-09-02T00:00:00.000Z,,false,false,0,4727,McLane Stadium,239,Baylor,Big 12,55,17,21,10,7,0.9998295720824828,2000,Abilene Christian,,27,7,13,7,0,0.00017042791751720188,2.33862515413593
401032069,2018,1,postseason,2018-12-27T02:00:00.000Z,,true,false,33121,4251,Chase Field,2628,TCU,Big 12,10,0,0,7,0,0.6394552961238886,25,California,Pac-12,7,7,0,0,0,0.36054470387611137,6.44948179859152
401032072,2018,1,postseason,2018-12-28T02:00:00.000Z,,true,false,0,3891,NRG Stadium,238,Vanderbilt,SEC,38,14,7,7,10,0.1778607962609715,239,Baylor,Big 12,45,10,7,14,14,0.8221392037390285,5.92076471029917
401032074,2018,1,postseason,2018-12-28T22:15:00.000Z,,true,false,0,4013,Camping World Stadium,183,Syracuse,ACC,34,7,7,3,17,0.994052565055145,277,West Virginia,Big 12,18,3,9,6,0,0.005947434944854946,5.16716954056489
401032075,2018,1,postseason,2018-12-29T02:00:00.000Z,,true,false,0,3604,Alamodome,265,Washington State,Pac-12,28,7,14,0,7,0.029046078606847343,66,Iowa State,Big 12,26,0,10,10,6,0.9709539213931526,4.49199861281323
401032078,2018,1,postseason,2018-12-30T01:00:00.000Z,,true,false,0,3948,Hard Rock Stadium,333,Alabama,SEC,45,21,10,0,14,0.970807889404316,201,Oklahoma,Big 12,34,0,10,10,14,0.02919211059568405,1.54741156511552
401032081,2018,1,postseason,2018-12-31T20:45:00.000Z,,true,false,0,3805,Liberty Bowl Memorial Stadium,197,Oklahoma State,Big 12,38,7,7,21,3,0.27206754847271114,142,Missouri,SEC,33,3,13,3,14,0.7279324515272889,5.48803534158614
401032086,2018,1,postseason,2019-01-02T01:45:00.000Z,,true,false,0,3493,Mercedes-Benz Superdome,61,Georgia,SEC,21,0,7,0,14,0.2033286855299136,251,Texas,Big 12,28,10,10,0,8,0.7966713144700864,1.84897598621223
401019477,2018,2,regular,2018-09-08T00:00:00.000Z,,false,false,0,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,12,9,3,0,0,0.004266430125617974,2628,TCU,Big 12,42,0,14,14,14,0.995733569874382,4.16034775601063
401012266,2018,2,regular,2018-09-08T16:00:00.000Z,,false,false,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,10,3,0,7,0,0.003886996594782742,344,Mississippi State,SEC,31,3,14,7,7,0.9961130034052172,2.93211134143178
401012728,2018,2,regular,2018-09-08T17:00:00.000Z,,false,false,0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,49,14,7,14,14,0.9978680204242373,26,UCLA,Pac-12,21,7,0,0,14,0.0021319795757627213,3.02039791379058
401013049,2018,2,regular,2018-09-08T19:00:00.000Z,,false,false,0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,7,0,0,7,0,0.004369817133266403,2305,Kansas,Big 12,31,0,7,14,10,0.9956301828667335,3.31321246678747
401013322,2018,2,regular,2018-09-08T20:00:00.000Z,,false,false,0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,77,14,28,14,21,0.9999966542723153,2320,Lamar,,0,0,0,0,0,0.0000033457276846782236,1.81735310699106
401012863,2018,2,regular,2018-09-08T21:00:00.000Z,,false,false,0,3793,Kinnick Stadium,2294,Iowa,Big Ten,13,0,3,3,7,0.9952481676263186,66,Iowa State,Big 12,3,3,0,0,0,0.004751832373681375,5.56267384825606
401013326,2018,2,regular,2018-09-08T22:00:00.000Z,,false,false,0,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,52,7,14,21,10,0.9993122543916543,2754,Youngstown State,,17,0,7,10,0,0.0006877456083457245,2.80906043223092
401013027,2018,2,regular,2018-09-08T23:00:00.000Z,,false,false,0,3604,Alamodome,2636,UT San Antonio,Conference USA,20,3,10,0,7,0.007851905753501042,239,Baylor,Big 12,37,10,10,7,10,0.992148094246499,4.7284389380881
401013319,2018,2,regular,2018-09-09T00:00:00.000Z,,false,false,0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,28,14,7,0,7,0.84514293449051,202,Tulsa,American Athletic,21,0,0,7,14,0.15485706550948997,2.60138797723799
401013490,2018,2,regular,2018-09-09T00:00:00.000Z,,false,false,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,55,14,17,10,14,0.9998753775362492,6,South Alabama,Sun Belt,13,7,6,0,0,0.00012462246375077868,3.10254009396279
401012822,2018,3,regular,2018-09-15T16:00:00.000Z,,false,false,0,3833,Memorial Stadium,2305,Kansas,Big 12,55,17,14,10,14,0.9998167692511746,164,Rutgers,Big Ten,14,7,7,0,0,0.00018323074882542478,3.03005653703909
401013039,2018,3,regular,2018-09-15T16:00:00.000Z,,false,true,0,3772,Jack Trice Stadium,66,Iowa State,Big 12,27,0,10,14,3,0.0961771637017528,201,Oklahoma,Big 12,37,10,14,10,3,0.9038228362982472,4.89736768771764
401013028,2018,3,regular,2018-09-15T19:30:00.000Z,,false,false,0,4727,McLane Stadium,239,Baylor,Big 12,27,0,0,13,14,0.029732606682141217,150,Duke,ACC,40,7,16,7,10,0.9702673933178588,2.70317223174769
401013491,2018,3,regular,2018-09-15T19:30:00.000Z,,false,false,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,44,0,17,17,10,0.9961428307500075,68,Boise State,Mountain West,21,0,7,14,0,0.003857169249992465,3.47990446414907
401013058,2018,3,regular,2018-09-15T20:00:00.000Z,,false,false,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,41,10,17,14,0,0.999522548049523,2636,UT San Antonio,Conference USA,17,7,0,0,10,0.0004774519504769925,2.4746170440711
