id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
400610179,2014,1,postseason,2015-01-01T12:30:00.000Z,,true,false,71464,3687,AT&T Stadium,239,Baylor,Big 12,41,14,10,17,0,0.46305155899135114,127,Michigan State,Big Ten,42,14,0,7,21,0.5369484410086489,5.39546780332988
400610218,2014,1,postseason,2015-01-02T18:45:00.000Z,,true,false,60517,3604,Alamodome,26,UCLA,Pac-12,40,17,14,3,6,0.9703495415489302,2306,Kansas State,Big 12,35,0,6,15,14,0.02965045845106984,2.75656616572953
400610227,2014,1,postseason,2015-01-02T22:25:00.000Z,,true,false,35409,3947,Sun Devil Stadium,197,Oklahoma State,Big 12,30,14,10,3,3,0.9011419392595603,264,Washington,Pac-12,22,0,0,14,8,0.09885806074043968,2.43745769447333
400547843,2014,2,regular,2014-09-06T12:00:00.000Z,,false,true,0,3772,Jack Trice Stadium,66,Iowa State,Big 12,28,7,21,0,0,0.040553707732340814,2306,Kansas State,Big 12,32,13,7,0,12,0.9594462922676592,4.38182512857256
400547657,2014,2,regular,2014-09-06T12:00:00.000Z,,false,false,29357,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,7,0,0,7,0,0.0037346216511662356,201,Oklahoma,Big 12,52,21,10,14,7,0.9962653783488338,1.23439944562072
400547844,2014,2,regular,2014-09-06T15:30:00.000Z,,false,false,51562,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,40,10,17,10,3,0.993034158683226,2623,Missouri State,,23,6,0,7,10,0.006965841316774024,2.00863476828873
400547847,2014,2,regular,2014-09-06T19:00:00.000Z,,false,false,36574,3833,Memorial Stadium,2305,Kansas,Big 12,34,24,0,10,0,0.9047586411532943,2546,Southeast Missouri State,,28,0,0,7,21,0.0952413588467057,1.79191501786624
400547842,2014,2,regular,2014-09-06T19:30:00.000Z,,false,false,45034,4727,McLane Stadium,239,Baylor,Big 12,70,28,21,7,14,0.9999924224638775,2466,Northwestern State,,6,0,3,3,0,0.000007577536122460593,0.974801070806476
400547846,2014,2,regular,2014-09-06T19:30:00.000Z,,false,false,93463,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,7,0,0,7,0,0.004779171777779683,252,BYU,FBS Independents,41,3,3,28,7,0.9952208282222204,3.78537898944277
400547841,2014,2,regular,2014-09-06T19:30:00.000Z,,false,false,56414,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,54,10,21,9,14,0.9999931517942082,119,Towson,,0,0,0,0,0,0.000006848205791776252,1.54921455281351
400547845,2014,2,regular,2014-09-06T23:00:00.000Z,,false,false,35422,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,26,6,7,6,7,0.01627018348261506,2641,Texas Tech,Big 12,30,0,16,7,7,0.9837298165173849,6.4127968134894
400548106,2014,3,regular,2014-09-12T20:00:00.000Z,,false,false,24714,3965,UB Stadium,2084,Buffalo,Mid-American,21,0,0,14,7,0.003650802094886708,239,Baylor,Big 12,63,21,14,14,14,0.9963491979051133,1.20965298553947
400547849,2014,3,regular,2014-09-13T12:00:00.000Z,,false,false,48154,3665,Maryland Stadium,120,Maryland,Big Ten,37,0,20,7,10,0.24536382043547436,277,West Virginia,Big 12,40,14,14,9,3,0.7546361795645257,7.18014601138002
400547851,2014,3,regular,2014-09-13T15:30:00.000Z,,false,false,60277,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,28,7,14,7,0,0.006343869198106184,8,Arkansas,SEC,49,14,14,7,14,0.9936561308018939,4.86361612074596
400547852,2014,3,regular,2014-09-13T15:30:00.000Z,,false,false,70585,3793,Kinnick Stadium,2294,Iowa,Big Ten,17,7,7,0,3,0.12892091276050277,66,Iowa State,Big 12,20,0,3,7,10,0.8710790872394972,3.9951896389956
400547753,2014,3,regular,2014-09-13T15:30:00.000Z,,false,false,25203,3982,Wallace Wade Stadium,150,Duke,ACC,41,17,3,14,7,0.9998525493250796,2305,Kansas,Big 12,3,3,0,0,0,0.00014745067492039077,2.45124889479788
400547855,2014,3,regular,2014-09-13T16:00:00.000Z,,false,false,43958,3616,Amon G. Carter Stadium,2628,TCU,Big 12,30,10,14,6,0,0.9997042960004904,135,Minnesota,Big Ten,7,0,0,0,7,0.00029570399950962223,1.76614091487009
400547853,2014,3,regular,2014-09-13T19:00:00.000Z,,false,false,54577,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,43,14,10,3,16,0.9986482531024551,2636,UT San Antonio,Conference USA,13,3,0,7,3,0.0013517468975449143,3.52151700976526
400547850,2014,3,regular,2014-09-13T20:00:00.000Z,,false,false,85622,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,34,13,7,7,7,0.999859065573052,2633,Tennessee,SEC,10,0,7,3,0,0.00014093442694795844,2.69335069212678
400547848,2014,3,regular,2014-09-13T20:15:00.000Z,,true,false,60479,3687,AT&T Stadium,251,Texas,Big 12,17,0,10,0,7,0.15329963655790138,26,UCLA,Pac-12,20,3,0,7,10,0.8467003634420986,6.8157055581058
400547856,2014,4,regular,2014-09-18T19:30:00.000Z,,false,false,53046,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,14,0,7,0,7,0.17751624596420443,2,Auburn,SEC,20,3,7,0,10,0.8224837540357955,6.3647017128963
400547857,2014,4,regular,2014-09-20T15:30:00.000Z,,false,false,34822,3833,Memorial Stadium,2305,Kansas,Big 12,24,7,0,3,14,0.9096990137844094,2117,Central Michigan,Mid-American,10,0,3,7,0,0.09030098621559057,3.38745912128121
400547858,2014,4,regular,2014-09-20T19:30:00.000Z,,false,true,61908,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,33,7,17,3,6,0.009655069187545974,201,Oklahoma,Big 12,45,3,21,14,7,0.990344930812454,6.4015798789479
400547859,2014,5,regular,2014-09-25T19:30:00.000Z,,false,true,55958,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,45,7,14,14,10,0.8253110356747039,2641,Texas Tech,Big 12,35,7,7,14,7,0.17468896432529613,5.00668966761591
400547677,2014,5,regular,2014-09-27T12:00:00.000Z,,false,false,23093,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,0,0,0,0,0,0.0035647630120015893,2628,TCU,Big 12,56,7,21,21,7,0.9964352369879984,2.37401334898599
400547861,2014,5,regular,2014-09-27T12:00:00.000Z,,false,false,52899,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,58,10,21,21,6,0.9993035476437735,2638,UTEP,Conference USA,28,0,0,7,21,0.0006964523562265068,1.92081814215179
400547862,2014,5,regular,2014-09-27T16:10:00.000Z,,false,true,36904,3833,Memorial Stadium,2305,Kansas,Big 12,0,0,0,0,0,0.016450165306568645,251,Texas,Big 12,23,6,7,0,10,0.9835498346934314,3.9699287957652
400547860,2014,5,regular,2014-09-27T20:20:00.000Z,,false,true,51776,3772,Jack Trice Stadium,66,Iowa State,Big 12,28,7,0,14,7,0.021438632244166627,239,Baylor,Big 12,49,14,21,14,0,0.9785613677558334,2.22601477447157
400547863,2014,6,regular,2014-10-04T12:00:00.000Z,,false,true,52608,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,37,0,13,17,7,0.9951278841039538,66,Iowa State,Big 12,20,0,6,7,7,0.004872115896046192,4.94175077533077
400547865,2014,6,regular,2014-10-04T15:30:00.000Z,,false,true,93727,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,7,0,0,0,7,0.012380266987381981,239,Baylor,Big 12,28,7,0,7,14,0.9876197330126181,4.52979298344475
400547867,2014,6,regular,2014-10-04T15:30:00.000Z,,false,true,47394,3616,Amon G. Carter Stadium,2628,TCU,Big 12,37,14,10,7,6,0.6418042115445102,201,Oklahoma,Big 12,33,14,10,7,2,0.3581957884554898,6.87564490960848
400547866,2014,6,regular,2014-10-04T16:00:00.000Z,,false,true,52164,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,33,16,10,7,0,0.9982517284291468,2305,Kansas,Big 12,14,0,0,7,7,0.0017482715708532215,1.96872820841905
400547864,2014,6,regular,2014-10-04T19:00:00.000Z,,false,true,52726,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,45,7,17,7,14,0.9994864750850273,2641,Texas Tech,Big 12,13,0,7,0,6,0.0005135249149726961,2.33509638909264
400547869,2014,7,regular,2014-10-11T12:00:00.000Z,,false,true,58502,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,34,14,7,6,7,0.14800656845185498,277,West Virginia,Big 12,37,3,7,10,17,0.851993431548145,5.26642164184978
400547870,2014,7,regular,2014-10-11T12:00:00.000Z,,true,true,92100,499,Cotton Bowl,201,Oklahoma,Big 12,31,7,10,7,7,0.052887707564201504,251,Texas,Big 12,26,3,10,0,13,0.9471122924357985,3.77937244396442
400547872,2014,7,regular,2014-10-11T15:30:00.000Z,,false,false,52281,3772,Jack Trice Stadium,66,Iowa State,Big 12,37,6,3,14,14,0.6669929874464803,2649,Toledo,Mid-American,30,3,10,7,10,0.3330070125535197,5.9782271179583
400547868,2014,7,regular,2014-10-11T15:30:00.000Z,,false,true,46803,4727,McLane Stadium,239,Baylor,Big 12,61,10,17,10,24,0.48626520955986163,2628,TCU,Big 12,58,14,17,13,14,0.5137347904401384,8.96204426889808
400547871,2014,7,regular,2014-10-11T16:00:00.000Z,,false,true,31985,3833,Memorial Stadium,2305,Kansas,Big 12,20,7,0,3,10,0.8233942013414561,197,Oklahoma State,Big 12,27,10,10,0,7,0.17660579865854387,7.16790812016827
400547874,2014,8,regular,2014-10-18T12:00:00.000Z,,false,true,60758,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,41,7,17,3,14,0.9982690109824328,239,Baylor,Big 12,27,13,7,7,0,0.001730989017567186,6.34933541218468
400547877,2014,8,regular,2014-10-18T12:00:00.000Z,,false,true,85109,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,30,7,10,7,6,0.44014122843309633,2306,Kansas State,Big 12,31,7,14,10,0,0.5598587715669037,7.97208020506179
400547873,2014,8,regular,2014-10-18T15:30:00.000Z,,false,true,54071,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,34,10,7,10,7,0.9938047286548847,2305,Kansas,Big 12,21,0,7,14,0,0.006195271345115327,3.14846669922632
400547876,2014,8,regular,2014-10-18T16:00:00.000Z,,false,true,43214,3616,Amon G. Carter Stadium,2628,TCU,Big 12,42,21,7,14,0,0.9998929747070913,197,Oklahoma State,Big 12,9,3,6,0,0,0.00010702529290873564,2.1359740545918
400547875,2014,8,regular,2014-10-18T20:00:00.000Z,,false,true,92017,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,48,14,14,3,17,0.9850066976587695,66,Iowa State,Big 12,45,7,21,3,14,0.01499330234123053,7.27918184060676
400547878,2014,9,regular,2014-10-25T12:00:00.000Z,,false,true,52879,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,23,6,7,3,7,0.9998577083178152,251,Texas,Big 12,0,0,0,0,0,0.00014229168218482524,2.61505890366245
400547880,2014,9,regular,2014-10-25T15:30:00.000Z,,false,true,45122,3616,Amon G. Carter Stadium,2628,TCU,Big 12,82,24,13,31,14,0.998644558514324,2641,Texas Tech,Big 12,27,17,3,7,0,0.0013554414856760122,3.18480515540751
400547879,2014,9,regular,2014-10-25T15:30:00.000Z,,false,true,59124,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,10,0,10,0,0,0.056458204852988005,277,West Virginia,Big 12,34,14,0,3,17,0.943541795147012,3.69752018639481
400547883,2014,10,regular,2014-11-01T12:00:00.000Z,,false,true,50784,3772,Jack Trice Stadium,66,Iowa State,Big 12,14,0,7,7,0,0.0036363192661678033,201,Oklahoma,Big 12,59,21,14,17,7,0.9963636807338322,1.66154443975591
400547885,2014,10,regular,2014-11-01T15:30:00.000Z,,false,true,61190,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,30,13,0,14,3,0.8160128823446183,2628,TCU,Big 12,31,7,0,14,10,0.18398711765538167,5.68754266567187
400547884,2014,10,regular,2014-11-01T16:00:00.000Z,,false,true,47574,4727,McLane Stadium,239,Baylor,Big 12,60,20,19,14,7,0.9987535408164645,2305,Kansas,Big 12,14,7,0,7,0,0.0012464591835354977,1.74295205519758
400547881,2014,10,regular,2014-11-01T19:30:00.000Z,,false,true,60961,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,13,6,7,0,0,0.003982224366065655,251,Texas,Big 12,34,3,14,3,14,0.9960177756339343,6.09467357156589
400547882,2014,10,regular,2014-11-01T20:00:00.000Z,,false,true,53746,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,48,14,7,10,17,0.9997892056627528,197,Oklahoma State,Big 12,14,7,0,0,7,0.00021079433724724428,2.2236632154846
400547888,2014,11,regular,2014-11-08T12:00:00.000Z,,false,true,85048,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,14,14,0,0,0,0.004061921366110758,239,Baylor,Big 12,48,3,21,14,10,0.9959380786338893,4.26632152484375
400547889,2014,11,regular,2014-11-08T15:30:00.000Z,,false,true,95714,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,33,7,17,0,9,0.9228188044550627,277,West Virginia,Big 12,16,3,0,0,13,0.0771811955449373,2.63418225213882
400547887,2014,11,regular,2014-11-08T15:30:00.000Z,,false,true,33288,3833,Memorial Stadium,2305,Kansas,Big 12,34,17,7,7,3,0.9978260583384132,66,Iowa State,Big 12,14,0,7,7,0,0.002173941661586798,2.45522139808134
400547886,2014,11,regular,2014-11-08T19:30:00.000Z,,false,true,48012,3616,Amon G. Carter Stadium,2628,TCU,Big 12,41,14,3,14,10,0.9978241928450242,2306,Kansas State,Big 12,20,7,0,7,6,0.002175807154975784,2.87106729750641
400547892,2014,12,regular,2014-11-15T15:00:00.000Z,,false,true,30889,3833,Memorial Stadium,2305,Kansas,Big 12,30,6,7,14,3,0.6466637705060376,2628,TCU,Big 12,34,7,3,21,3,0.3533362294939624,6.61219554576134
400547890,2014,12,regular,2014-11-15T15:30:00.000Z,,false,true,59014,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,30,7,7,7,9,0.1464503813498541,201,Oklahoma,Big 12,42,0,7,14,21,0.8535496186501459,5.04015263007624
400547891,2014,12,regular,2014-11-15T19:30:00.000Z,,false,true,52495,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,7,0,0,0,7,0.004965469584916746,251,Texas,Big 12,28,13,6,3,6,0.9950345304150833,2.26989998434516
400547893,2014,13,regular,2014-11-20T19:00:00.000Z,,false,true,47683,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,20,0,3,7,10,0.15004472201739893,2306,Kansas State,Big 12,26,7,10,6,3,0.8499552779826011,4.55733948013878
400547894,2014,13,regular,2014-11-22T13:30:00.000Z,,false,true,84908,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,44,10,14,17,3,0.9999947740660439,2305,Kansas,Big 12,7,0,0,7,0,0.000005225933956132245,2.20333394378218
400547895,2014,13,regular,2014-11-22T15:30:00.000Z,,false,true,50877,3772,Jack Trice Stadium,66,Iowa State,Big 12,31,7,10,7,7,0.683251741262495,2641,Texas Tech,Big 12,34,14,0,13,7,0.316748258737505,5.97666551680318
400547896,2014,13,regular,2014-11-22T19:30:00.000Z,,false,true,47179,4727,McLane Stadium,239,Baylor,Big 12,49,21,7,7,14,0.9976080563109588,197,Oklahoma State,Big 12,28,7,7,0,14,0.002391943689041165,2.83869260600858
400547897,2014,14,regular,2014-11-27T19:30:00.000Z,,false,true,96496,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,10,0,3,0,7,0.009715585284032414,2628,TCU,Big 12,48,13,7,0,28,0.9902844147159676,2.55481454709033
400547898,2014,14,regular,2014-11-29T12:00:00.000Z,,false,true,50059,3772,Jack Trice Stadium,66,Iowa State,Big 12,24,14,7,3,0,0.01774878571187845,277,West Virginia,Big 12,37,7,20,0,10,0.9822512142881216,5.93732219751004
400547899,2014,14,regular,2014-11-29T15:30:00.000Z,,true,true,54179,3687,AT&T Stadium,2641,Texas Tech,Big 12,46,0,17,10,19,0.5765142404800748,239,Baylor,Big 12,48,7,21,17,3,0.4234857595199252,6.30238521838517
400547900,2014,14,regular,2014-11-29T16:00:00.000Z,,false,true,53439,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,51,17,14,14,6,0.9998779748549877,2305,Kansas,Big 12,13,0,6,7,0,0.00012202514501225004,1.57119579052796
400547902,2014,15,regular,2014-12-06T12:00:00.000Z,,false,true,45242,3616,Amon G. Carter Stadium,2628,TCU,Big 12,55,14,3,31,7,0.9999941384454925,66,Iowa State,Big 12,3,0,3,0,0,0.0000058615545075468845,2.53549801885073
400547901,2014,15,regular,2014-12-06T15:30:00.000Z,,false,true,85312,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,35,7,21,0,7,0.8477524723497698,197,Oklahoma State,Big 12,38,7,7,0,21,0.1522475276502302,4.92620142625923
400547903,2014,15,regular,2014-12-06T19:45:00.000Z,,false,true,47934,4727,McLane Stadium,239,Baylor,Big 12,38,14,10,14,0,0.9154414201013212,2306,Kansas State,Big 12,27,0,14,6,7,0.08455857989867877,2.84248893080172
