id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
322660277,2012,4,regular,2012-09-22T12:00:00.000Z,,false,false,58504,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,31,14,10,0,7,0.6581188913116907,120,Maryland,ACC,21,7,7,0,7,0.34188110868830934,4.06234870147403
322662459,2012,4,regular,2012-09-22T15:30:00.000Z,,false,false,18374,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,30,6,7,0,17,0.6261548395315614,2305,Kansas,Big 12,23,3,7,7,6,0.37384516046843863,7.55653630216795
322660201,2012,4,regular,2012-09-22T19:50:00.000Z,,false,true,85276,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,19,3,3,7,6,0.5273628456015679,2306,Kansas State,Big 12,24,0,10,0,14,0.4726371543984321,5.70319046063255
322730277,2012,5,regular,2012-09-29T12:00:00.000Z,,false,true,60012,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,70,14,21,21,14,0.9511605984304639,239,Baylor,Big 12,63,14,21,7,21,0.048839401569536145,6.67816002170878
322732567,2012,5,regular,2012-09-29T19:00:00.000Z,,false,false,28436,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,16,0,10,0,6,0.3229385689493158,2628,TCU,Big 12,24,14,7,0,3,0.6770614310506842,5.80007739740221
322730066,2012,5,regular,2012-09-29T19:00:00.000Z,,false,true,54149,3772,Jack Trice Stadium,66,Iowa State,Big 12,13,7,0,6,0,0.190820072445947,2641,Texas Tech,Big 12,24,0,7,7,10,0.809179927554053,7.41845355559727
322730197,2012,5,regular,2012-09-29T19:50:00.000Z,,false,true,56709,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,36,14,3,9,10,0.8490747463906929,251,Texas,Big 12,41,21,0,7,13,0.1509252536093071,7.79958215333514
322802306,2012,6,regular,2012-10-06T12:00:00.000Z,,false,true,50344,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,56,7,14,28,7,0.9711207552026567,2305,Kansas,Big 12,16,7,7,2,0,0.028879244797343273,3.87939265166817
322802628,2012,6,regular,2012-10-06T15:30:00.000Z,,false,true,42152,3616,Amon G. Carter Stadium,2628,TCU,Big 12,23,7,3,10,3,0.8248701197382374,66,Iowa State,Big 12,37,16,0,7,14,0.17512988026176257,5.4917222241816
322802641,2012,6,regular,2012-10-06T15:30:00.000Z,,false,true,60800,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,20,7,6,0,7,0.2950810109656539,201,Oklahoma,Big 12,41,7,17,17,0,0.7049189890343461,4.1082833021754
322800251,2012,6,regular,2012-10-06T19:00:00.000Z,,false,true,101851,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,45,7,21,10,7,0.9299078267227985,277,West Virginia,Big 12,48,14,13,7,14,0.07009217327720152,6.34255783839154
322870201,2012,7,regular,2012-10-13T12:00:00.000Z,,true,true,92500,,,201,Oklahoma,Big 12,63,13,23,10,17,0.9989992020948655,251,Texas,Big 12,21,2,0,6,13,0.0010007979051345206,1.44562931197555
322870066,2012,7,regular,2012-10-13T12:00:00.000Z,,false,true,56800,3772,Jack Trice Stadium,66,Iowa State,Big 12,21,0,14,0,7,0.09180219864239755,2306,Kansas State,Big 12,27,3,14,7,3,0.9081978013576024,8.54335302461755
322872641,2012,7,regular,2012-10-13T15:30:00.000Z,,false,true,57328,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,49,14,21,7,7,0.9963147577568013,277,West Virginia,Big 12,14,7,0,0,7,0.003685242243198661,1.75947532218166
