gameId,season,week,opponent,teamScore,opponentScore,driveId,playId,period,yardsToGoal,down,distance,athleteId,athleteName,statType,stat
401112200,2019,14,Iowa,10,24,40111220018,401112200103854310,3,54,2,14,4037295,Dedrick Mills,Target,1
401112200,2019,14,Iowa,10,24,40111220018,401112200103854310,3,54,2,14,4361182,Adrian Martinez,Incompletion,1
401112200,2019,14,Iowa,10,24,40111220018,401112200103854304,3,74,1,10,4037295,Dedrick Mills,Rush,14
401112200,2019,14,Iowa,10,24,40111220018,401112200103854311,3,54,3,14,4361182,Adrian Martinez,Sack Taken,9
401112200,2019,14,Iowa,10,24,40111220018,401112200103854305,3,60,1,10,4037295,Dedrick Mills,Rush,3
401112200,2019,14,Iowa,10,24,40111220018,401112200103854302,3,81,2,6,4361182,Adrian Martinez,Rush,4
401112200,2019,14,Iowa,10,24,40111220018,401112200103854306,3,57,2,7,3699859,Wyatt Mazour,Target,1
401112200,2019,14,Iowa,10,24,40111220018,401112200103854306,3,57,2,7,4361182,Adrian Martinez,Incompletion,1
401112200,2019,14,Iowa,10,24,40111220018,401112200103854303,3,77,3,2,4037295,Dedrick Mills,Rush,3
401112200,2019,14,Iowa,10,24,40111220018,401112200103854309,3,50,1,10,4037295,Dedrick Mills,Rush,-4
401112200,2019,14,Iowa,10,24,40111220018,401112200103854301,3,85,1,10,4037295,Dedrick Mills,Rush,4
401112200,2019,14,Iowa,17,24,40111220020,401112200103917501,3,39,2,5,4034860,JD Spielman,Touchdown,1
401112200,2019,14,Iowa,17,24,40111220020,401112200103917501,3,39,2,5,4426948,Luke McCaffrey,Touchdown,1
401112200,2019,14,Iowa,17,24,40111220020,401112200103917501,3,39,2,5,4034860,JD Spielman,Reception,39
401112200,2019,14,Iowa,17,24,40111220020,401112200103917501,3,39,2,5,4426948,Luke McCaffrey,Completion,39
401112200,2019,14,Iowa,10,24,40111220020,401112200103899903,3,53,3,4,4037295,Dedrick Mills,Rush,9
401112200,2019,14,Iowa,10,24,40111220020,401112200103899902,3,53,2,4,4361182,Adrian Martinez,Rush,0
401112200,2019,14,Iowa,10,24,40111220020,401112200103899904,3,44,1,10,4034860,JD Spielman,Target,1
401112200,2019,14,Iowa,10,24,40111220020,401112200103899904,3,44,1,10,4361182,Adrian Martinez,Incompletion,1
401112200,2019,14,Iowa,10,24,40111220020,401112200103899901,3,59,1,10,4037295,Dedrick Mills,Rush,6
401112240,2019,3,Northern Illinois,23,3,40111224015,401112240102938601,2,14,1,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,23,3,40111224015,401112240102938603,2,15,3,11,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,23,3,40111224015,401112240102938602,2,14,2,10,4569587,Wan'Dale Robinson,Rush,-1
401112240,2019,3,Northern Illinois,10,0,4011122405,401112240101937701,1,21,1,10,4361198,Maurice Washington,Touchdown,1
401112240,2019,3,Northern Illinois,10,0,4011122405,401112240101937701,1,21,1,10,4361182,Adrian Martinez,Touchdown,1
401112240,2019,3,Northern Illinois,10,0,4011122405,401112240101937701,1,21,1,10,4361198,Maurice Washington,Reception,21
401112240,2019,3,Northern Illinois,10,0,4011122405,401112240101937701,1,21,1,10,4361182,Adrian Martinez,Completion,21
401112240,2019,3,Northern Illinois,37,8,40111224025,401112240104849906,4,1,4,1,4034864,Eli Sullivan,Pass Breakup,1
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849908,1,21,2,12,4361198,Maurice Washington,Reception,1
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849908,1,21,2,12,4361182,Adrian Martinez,Completion,1
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849906,1,36,1,10,3863893,Kanawai Noa,Reception,17
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849906,1,36,1,10,4361182,Adrian Martinez,Completion,17
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849909,1,20,3,11,4361182,Adrian Martinez,Rush,1
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849903,1,77,1,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849905,1,77,3,10,4034860,JD Spielman,Reception,41
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849905,1,77,3,10,4361182,Adrian Martinez,Completion,41
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849907,1,19,1,10,4361182,Adrian Martinez,Rush,-2
401112240,2019,3,Northern Illinois,0,0,4011122401,401112240101849904,1,77,2,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,30,5,40111224021,401112240103849907,3,39,1,10,3699462,Carlos Davis,Pass Breakup,1
401112240,2019,3,Northern Illinois,30,5,40111224021,401112240103849908,3,39,2,10,3699462,Carlos Davis,Pass Breakup,1
401112240,2019,3,Northern Illinois,30,5,40111224021,401112240103884403,3,9,1,9,4034849,Lamar Jackson,Pass Breakup,1
401112240,2019,3,Northern Illinois,30,5,40111224021,401112240103884404,3,9,2,9,3699462,Carlos Davis,Sack,1
401112240,2019,3,Northern Illinois,44,8,40111224030,401112240104998001,4,58,1,10,3699859,Wyatt Mazour,Rush,3
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104896103,4,61,2,11,4569587,Wan'Dale Robinson,Rush,1
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104875704,4,82,1,10,4037295,Dedrick Mills,Rush,11
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104875703,4,93,3,4,4361182,Adrian Martinez,Rush,11
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104875701,4,99,1,10,4361182,Adrian Martinez,Rush,3
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104875702,4,96,2,7,4037295,Dedrick Mills,Rush,3
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104896102,4,60,1,10,4037295,Dedrick Mills,Rush,-1
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104875705,4,71,1,10,4034862,Jack Stoll,Reception,11
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104875705,4,71,1,10,4361182,Adrian Martinez,Completion,11
401112240,2019,3,Northern Illinois,37,8,40111224026,401112240104896104,4,60,3,10,4361182,Adrian Martinez,Rush,7
401112240,2019,3,Northern Illinois,3,0,4011122404,401112240101895411,1,64,4,9,4240787,Austin Allen,Fumble Recovered,1
401112240,2019,3,Northern Illinois,3,0,4011122404,401112240101895411,1,64,4,9,4361194,Isaiah Stalbird,Fumble Forced,1
401112240,2019,3,Northern Illinois,3,0,4011122403,401112240101888102,1,16,1,10,4037295,Dedrick Mills,Fumble,1
401112240,2019,3,Northern Illinois,3,0,4011122403,401112240101888102,1,16,1,10,4037295,Dedrick Mills,Rush,6
401112240,2019,3,Northern Illinois,3,0,4011122403,401112240101888101,1,77,1,10,4037295,Dedrick Mills,Rush,61
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936708,4,3,1,3,4427609,Rahmir Johnson,Rush,0
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936703,4,29,1,10,4240809,Kurt Rafdal,Reception,9
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936703,4,29,1,10,4243539,Noah Vedral,Completion,9
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936701,4,42,1,10,4243539,Noah Vedral,Incompletion,1
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936707,4,11,3,5,4240805,Jaevon McQuitty,Reception,8
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936707,4,11,3,5,4243539,Noah Vedral,Completion,8
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936706,4,11,2,5,4243539,Noah Vedral,Incompletion,1
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936702,4,42,2,10,4426898,Darien Chase,Reception,13
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936702,4,42,2,10,4243539,Noah Vedral,Completion,13
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936704,4,20,2,1,4427609,Rahmir Johnson,Rush,4
401112240,2019,3,Northern Illinois,37,8,40111224028,401112240104936705,4,16,1,10,4427609,Rahmir Johnson,Rush,5
401112240,2019,3,Northern Illinois,44,8,40111224028,401112240104959501,4,3,2,3,4243539,Noah Vedral,Touchdown,1
401112240,2019,3,Northern Illinois,44,8,40111224028,401112240104959501,4,3,2,3,4243539,Noah Vedral,Rush,3
401112240,2019,3,Northern Illinois,23,3,40111224014,401112240102928703,2,77,3,9,4034849,Lamar Jackson,Pass Breakup,1
401112240,2019,3,Northern Illinois,37,8,40111224027,401112240104917705,4,58,1,10,4361165,Braxton Clark,Interception,1
401112240,2019,3,Northern Illinois,10,0,4011122409,401112240101978403,1,72,3,2,4361182,Adrian Martinez,Rush,1
401112240,2019,3,Northern Illinois,10,0,4011122409,401112240101978402,1,71,2,1,4361182,Adrian Martinez,Rush,-1
401112240,2019,3,Northern Illinois,10,0,4011122409,401112240101978401,1,80,1,10,4569587,Wan'Dale Robinson,Reception,9
401112240,2019,3,Northern Illinois,10,0,4011122409,401112240101978401,1,80,1,10,4361182,Adrian Martinez,Completion,9
401112240,2019,3,Northern Illinois,10,0,4011122408,401112240101964604,1,50,3,9,3699462,Carlos Davis,Sack,1
401112240,2019,3,Northern Illinois,10,0,4011122408,401112240101964604,1,50,3,9,3919607,Darrion Daniels,Sack,1
401112240,2019,3,Northern Illinois,16,3,40111224013,401112240102925502,2,50,3,10,4361202,Mike Williams,Reception,26
401112240,2019,3,Northern Illinois,16,3,40111224013,401112240102925502,2,50,3,10,4361182,Adrian Martinez,Completion,26
401112240,2019,3,Northern Illinois,23,3,40111224013,401112240102928001,2,24,1,10,4037295,Dedrick Mills,Touchdown,1
401112240,2019,3,Northern Illinois,23,3,40111224013,401112240102928001,2,24,1,10,4037295,Dedrick Mills,Rush,24
401112240,2019,3,Northern Illinois,16,3,40111224013,401112240102924104,2,50,2,10,4034860,JD Spielman,Target,1
401112240,2019,3,Northern Illinois,16,3,40111224013,401112240102924104,2,50,2,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,16,3,40111224013,401112240102924103,2,50,1,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,10,0,4011122407,401112240101947503,1,20,2,11,4037295,Dedrick Mills,Target,1
401112240,2019,3,Northern Illinois,10,0,4011122407,401112240101947503,1,20,2,11,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,10,0,4011122407,401112240101947502,1,19,1,10,4037295,Dedrick Mills,Rush,-1
401112240,2019,3,Northern Illinois,10,0,4011122407,401112240101947504,1,20,3,11,4361182,Adrian Martinez,Rush,0
401112240,2019,3,Northern Illinois,30,5,40111224019,401112240102999401,2,27,1,10,3863893,Kanawai Noa,Touchdown,1
401112240,2019,3,Northern Illinois,30,5,40111224019,401112240102999401,2,27,1,10,4361182,Adrian Martinez,Touchdown,1
401112240,2019,3,Northern Illinois,30,5,40111224019,401112240102999401,2,27,1,10,3863893,Kanawai Noa,Reception,27
401112240,2019,3,Northern Illinois,30,5,40111224019,401112240102999401,2,27,1,10,4361182,Adrian Martinez,Completion,27
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102996504,2,57,1,10,4569587,Wan'Dale Robinson,Reception,30
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102996504,2,57,1,10,4361182,Adrian Martinez,Completion,30
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102996503,2,70,1,10,4034860,JD Spielman,Reception,13
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102996503,2,70,1,10,4361182,Adrian Martinez,Completion,13
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102995501,2,87,1,10,4569587,Wan'Dale Robinson,Reception,9
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102995501,2,87,1,10,4361182,Adrian Martinez,Completion,9
401112240,2019,3,Northern Illinois,23,5,40111224019,401112240102996502,2,78,2,1,4361182,Adrian Martinez,Rush,8
401112240,2019,3,Northern Illinois,23,5,40111224018,401112240102985803,2,56,3,1,4034849,Lamar Jackson,Pass Breakup,1
401112240,2019,3,Northern Illinois,10,0,40111224011,401112240102866802,2,86,2,13,4034860,JD Spielman,Reception,19
401112240,2019,3,Northern Illinois,10,0,40111224011,401112240102866802,2,86,2,13,4361182,Adrian Martinez,Completion,19
401112240,2019,3,Northern Illinois,16,0,40111224011,401112240102877901,2,60,2,3,4361198,Maurice Washington,Touchdown,1
401112240,2019,3,Northern Illinois,16,0,40111224011,401112240102877901,2,60,2,3,4361198,Maurice Washington,Rush,60
401112240,2019,3,Northern Illinois,10,0,40111224011,401112240102866803,2,67,1,10,3863893,Kanawai Noa,Reception,7
401112240,2019,3,Northern Illinois,10,0,40111224011,401112240102866803,2,67,1,10,4361182,Adrian Martinez,Completion,7
401112240,2019,3,Northern Illinois,10,0,40111224011,401112240102866801,2,83,1,10,4361198,Maurice Washington,Rush,-3
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945703,3,48,3,10,4034862,Jack Stoll,Fumble,1
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945703,3,48,3,10,4034862,Jack Stoll,Reception,27
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945703,3,48,3,10,4361182,Adrian Martinez,Completion,27
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945706,3,14,3,3,4037295,Dedrick Mills,Rush,4
401112240,2019,3,Northern Illinois,37,8,40111224024,401112240103969901,3,10,1,10,4361182,Adrian Martinez,Touchdown,1
401112240,2019,3,Northern Illinois,37,8,40111224024,401112240103969901,3,10,1,10,4361182,Adrian Martinez,Rush,10
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945701,3,48,1,10,4361198,Maurice Washington,Rush,0
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945705,3,18,2,7,4037295,Dedrick Mills,Rush,4
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945702,3,48,2,10,3863893,Kanawai Noa,Target,1
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945702,3,48,2,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,30,8,40111224024,401112240103945704,3,21,1,10,4037295,Dedrick Mills,Rush,3
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905204,3,59,2,4,4034860,JD Spielman,Target,1
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905204,3,59,2,4,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905206,3,56,4,1,4361182,Adrian Martinez,Rush,6
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905205,3,59,3,4,4034860,JD Spielman,Reception,3
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905205,3,59,3,4,4361182,Adrian Martinez,Completion,3
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905208,3,50,2,10,4037295,Dedrick Mills,Rush,2
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905209,3,48,3,8,4034860,JD Spielman,Target,1
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905209,3,48,3,8,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905207,3,50,1,10,3863893,Kanawai Noa,Target,1
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905207,3,50,1,10,4361182,Adrian Martinez,Incompletion,1
401112240,2019,3,Northern Illinois,30,8,40111224022,401112240103905203,3,65,1,10,4361198,Maurice Washington,Rush,6
401112148,2019,4,Illinois,0,7,4011121482,401112148101858704,1,75,1,10,4361198,Maurice Washington,Rush,6
401112148,2019,4,Illinois,0,7,4011121482,401112148101858708,1,33,1,15,4037295,Dedrick Mills,Rush,-5
401112148,2019,4,Illinois,0,7,4011121482,401112148101858709,1,38,2,20,4034860,JD Spielman,Target,1
401112148,2019,4,Illinois,0,7,4011121482,401112148101858709,1,38,2,20,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,0,7,4011121482,401112148101858711,1,29,4,11,4361182,Adrian Martinez,Rush,5
401112148,2019,4,Illinois,0,7,4011121482,401112148101858706,1,69,3,4,4034860,JD Spielman,Reception,41
401112148,2019,4,Illinois,0,7,4011121482,401112148101858706,1,69,3,4,4361182,Adrian Martinez,Completion,41
401112148,2019,4,Illinois,0,7,4011121482,401112148101858710,1,38,3,20,4037295,Dedrick Mills,Reception,9
401112148,2019,4,Illinois,0,7,4011121482,401112148101858710,1,38,3,20,4361182,Adrian Martinez,Completion,9
401112148,2019,4,Illinois,0,7,4011121482,401112148101858705,1,69,2,4,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,35,35,40111214829,401112148104857705,4,29,2,7,4034835,Dicaprio Bootle,Pass Breakup,1
401112148,2019,4,Illinois,35,35,40111214829,401112148104857704,4,32,1,10,4034841,JoJo Domann,Fumble Forced,1
401112148,2019,4,Illinois,21,28,40111214822,401112148103905822,3,89,1,10,4361182,Adrian Martinez,Rush,-1
401112148,2019,4,Illinois,21,28,40111214822,401112148103905823,3,89,2,11,4034860,JD Spielman,Fumble,1
401112148,2019,4,Illinois,21,28,40111214822,401112148103905823,3,89,2,11,4034860,JD Spielman,Reception,20
401112148,2019,4,Illinois,21,28,40111214822,401112148103905823,3,89,2,11,4361182,Adrian Martinez,Completion,20
401112148,2019,4,Illinois,0,14,4011121486,401112148101925008,1,8,4,2,4037295,Dedrick Mills,Rush,3
401112148,2019,4,Illinois,0,14,4011121486,401112148101925007,1,9,3,3,4361182,Adrian Martinez,Rush,1
401112148,2019,4,Illinois,0,14,4011121486,401112148101925004,1,16,1,10,4037295,Dedrick Mills,Rush,2
401112148,2019,4,Illinois,0,14,4011121486,401112148101918704,1,75,1,10,4037295,Dedrick Mills,Rush,6
401112148,2019,4,Illinois,0,14,4011121486,401112148101925006,1,9,2,3,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,7,14,4011121486,401112148101949201,1,6,2,6,4034862,Jack Stoll,Touchdown,1
401112148,2019,4,Illinois,7,14,4011121486,401112148101949201,1,6,2,6,4361182,Adrian Martinez,Touchdown,1
401112148,2019,4,Illinois,7,14,4011121486,401112148101949201,1,6,2,6,4034862,Jack Stoll,Reception,6
401112148,2019,4,Illinois,7,14,4011121486,401112148101949201,1,6,2,6,4361182,Adrian Martinez,Completion,6
401112148,2019,4,Illinois,0,14,4011121486,401112148101918705,1,69,2,4,4569587,Wan'Dale Robinson,Target,1
401112148,2019,4,Illinois,0,14,4011121486,401112148101918705,1,69,2,4,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,0,14,4011121486,401112148101925002,1,69,3,4,4034860,JD Spielman,Reception,12
401112148,2019,4,Illinois,0,14,4011121486,401112148101925002,1,69,3,4,4361182,Adrian Martinez,Completion,12
401112148,2019,4,Illinois,0,14,4011121486,401112148101925009,1,5,1,5,4037295,Dedrick Mills,Rush,-1
401112148,2019,4,Illinois,0,14,4011121486,401112148101925003,1,57,1,10,4361198,Maurice Washington,Rush,41
401112148,2019,4,Illinois,14,21,40111214818,401112148103854403,3,79,3,7,4361182,Adrian Martinez,Sack Taken,1
401112148,2019,4,Illinois,14,21,40111214818,401112148103854402,3,77,2,5,4569587,Wan'Dale Robinson,Rush,-2
401112148,2019,4,Illinois,14,21,40111214818,401112148103854401,3,82,1,10,3863893,Kanawai Noa,Reception,5
401112148,2019,4,Illinois,14,21,40111214818,401112148103854401,3,82,1,10,4361182,Adrian Martinez,Completion,5
401112148,2019,4,Illinois,7,14,4011121488,401112148101979102,1,90,2,18,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,7,14,4011121488,401112148101979101,1,82,1,10,4361198,Maurice Washington,Rush,-8
401112148,2019,4,Illinois,7,14,4011121488,401112148101979103,1,90,3,18,3699859,Wyatt Mazour,Reception,10
401112148,2019,4,Illinois,7,14,4011121488,401112148101979103,1,90,3,18,4361182,Adrian Martinez,Completion,10
401112148,2019,4,Illinois,21,28,40111214824,401112148103935402,3,84,2,8,4361182,Adrian Martinez,Fumble,1
401112148,2019,4,Illinois,21,28,40111214824,401112148103935402,3,84,2,8,4361182,Adrian Martinez,Sack Taken,6
401112148,2019,4,Illinois,21,28,40111214824,401112148103935401,3,86,1,10,4361182,Adrian Martinez,Rush,2
401112148,2019,4,Illinois,14,28,40111214820,401112148103888305,3,80,1,15,4361202,Mike Williams,Reception,20
401112148,2019,4,Illinois,14,28,40111214820,401112148103888305,3,80,1,15,4361182,Adrian Martinez,Completion,20
401112148,2019,4,Illinois,14,28,40111214820,401112148103888306,3,60,1,10,4569587,Wan'Dale Robinson,Reception,7
401112148,2019,4,Illinois,14,28,40111214820,401112148103888306,3,60,1,10,4361182,Adrian Martinez,Completion,7
401112148,2019,4,Illinois,14,28,40111214820,401112148103888309,3,31,1,10,4034862,Jack Stoll,Reception,17
401112148,2019,4,Illinois,14,28,40111214820,401112148103888309,3,31,1,10,4361182,Adrian Martinez,Completion,17
401112148,2019,4,Illinois,14,28,40111214820,401112148103888310,3,14,1,10,3699859,Wyatt Mazour,Rush,11
401112148,2019,4,Illinois,14,28,40111214820,401112148103888308,3,48,1,10,4034860,JD Spielman,Reception,17
401112148,2019,4,Illinois,14,28,40111214820,401112148103888308,3,48,1,10,4361182,Adrian Martinez,Completion,17
401112148,2019,4,Illinois,14,28,40111214820,401112148103888307,3,53,2,3,3699859,Wyatt Mazour,Rush,5
401112148,2019,4,Illinois,21,28,40111214820,401112148103905801,3,3,1,3,4569587,Wan'Dale Robinson,Touchdown,1
401112148,2019,4,Illinois,21,28,40111214820,401112148103905801,3,3,1,3,4361182,Adrian Martinez,Touchdown,1
401112148,2019,4,Illinois,21,28,40111214820,401112148103905801,3,3,1,3,4569587,Wan'Dale Robinson,Reception,3
401112148,2019,4,Illinois,21,28,40111214820,401112148103905801,3,3,1,3,4361182,Adrian Martinez,Completion,3
401112148,2019,4,Illinois,14,21,40111214816,401112148102937305,2,72,3,5,4361182,Adrian Martinez,Rush,12
401112148,2019,4,Illinois,14,21,40111214816,401112148102937302,2,93,2,11,4034860,JD Spielman,Reception,16
401112148,2019,4,Illinois,14,21,40111214816,401112148102937302,2,93,2,11,4361182,Adrian Martinez,Completion,16
401112148,2019,4,Illinois,14,21,40111214816,401112148102937313,2,46,2,17,4569587,Wan'Dale Robinson,Reception,-5
401112148,2019,4,Illinois,14,21,40111214816,401112148102937313,2,46,2,17,4361182,Adrian Martinez,Completion,-5
401112148,2019,4,Illinois,14,21,40111214816,401112148102937307,2,60,2,10,4361198,Maurice Washington,Rush,11
401112148,2019,4,Illinois,14,21,40111214816,401112148102937303,2,77,1,10,4034860,JD Spielman,Target,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937303,2,77,1,10,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937312,2,46,1,17,3863893,Kanawai Noa,Target,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937312,2,46,1,17,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937310,2,41,3,2,4361182,Adrian Martinez,Rush,2
401112148,2019,4,Illinois,14,21,40111214816,401112148102937309,2,49,2,10,4361198,Maurice Washington,Rush,8
401112148,2019,4,Illinois,14,21,40111214816,401112148102937311,2,39,1,10,4037295,Dedrick Mills,Rush,20
401112148,2019,4,Illinois,14,21,40111214816,401112148102937304,2,77,2,10,4361198,Maurice Washington,Rush,5
401112148,2019,4,Illinois,14,21,40111214816,401112148102937308,2,49,1,10,4361198,Maurice Washington,Target,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937308,2,49,1,10,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937306,2,60,1,10,4569587,Wan'Dale Robinson,Target,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937306,2,60,1,10,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937314,2,51,3,22,4037295,Dedrick Mills,Target,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937314,2,51,3,22,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,14,21,40111214816,401112148102937301,2,92,1,10,4361198,Maurice Washington,Rush,-1
401112148,2019,4,Illinois,21,35,40111214826,401112148103945912,3,20,1,10,4569587,Wan'Dale Robinson,Rush,6
401112148,2019,4,Illinois,21,35,40111214826,401112148103945905,3,75,1,10,4569587,Wan'Dale Robinson,Rush,21
401112148,2019,4,Illinois,21,35,40111214826,401112148103945906,3,54,1,10,4569587,Wan'Dale Robinson,Rush,4
401112148,2019,4,Illinois,21,35,40111214826,401112148103945910,3,44,2,10,4569587,Wan'Dale Robinson,Rush,2
401112148,2019,4,Illinois,21,35,40111214826,401112148103945911,3,42,3,8,4034862,Jack Stoll,Reception,22
401112148,2019,4,Illinois,21,35,40111214826,401112148103945911,3,42,3,8,4361182,Adrian Martinez,Completion,22
401112148,2019,4,Illinois,21,35,40111214826,401112148103945907,3,50,2,6,4361182,Adrian Martinez,Rush,4
401112148,2019,4,Illinois,21,35,40111214826,401112148103945908,3,46,3,2,4037295,Dedrick Mills,Rush,2
401112148,2019,4,Illinois,21,35,40111214826,401112148103945909,3,44,1,10,4034860,JD Spielman,Target,1
401112148,2019,4,Illinois,21,35,40111214826,401112148103945909,3,44,1,10,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,27,35,40111214826,401112148103978803,3,14,2,4,4037295,Dedrick Mills,Touchdown,1
401112148,2019,4,Illinois,27,35,40111214826,401112148103978803,3,14,2,4,4037295,Dedrick Mills,Rush,14
401112148,2019,4,Illinois,7,21,40111214814,401112148102895202,2,53,1,10,4361198,Maurice Washington,Rush,-3
401112148,2019,4,Illinois,7,21,40111214814,401112148102895205,2,26,2,5,4361182,Adrian Martinez,Rush,-1
401112148,2019,4,Illinois,7,21,40111214814,401112148102895201,2,79,1,10,4034860,JD Spielman,Reception,26
401112148,2019,4,Illinois,7,21,40111214814,401112148102895201,2,79,1,10,4361182,Adrian Martinez,Completion,26
401112148,2019,4,Illinois,7,21,40111214814,401112148102895204,2,31,1,10,4361198,Maurice Washington,Rush,5
401112148,2019,4,Illinois,7,21,40111214814,401112148102895203,2,56,2,13,4361198,Maurice Washington,Rush,25
401112148,2019,4,Illinois,14,21,40111214814,401112148102917901,2,27,3,6,4569587,Wan'Dale Robinson,Touchdown,1
401112148,2019,4,Illinois,14,21,40111214814,401112148102917901,2,27,3,6,4361182,Adrian Martinez,Touchdown,1
401112148,2019,4,Illinois,14,21,40111214814,401112148102917901,2,27,3,6,4569587,Wan'Dale Robinson,Reception,27
401112148,2019,4,Illinois,14,21,40111214814,401112148102917901,2,27,3,6,4361182,Adrian Martinez,Completion,27
401112148,2019,4,Illinois,7,14,40111214810,401112148102859901,2,98,1,10,4037295,Dedrick Mills,Fumble,1
401112148,2019,4,Illinois,7,14,40111214810,401112148102859901,2,98,1,10,4037295,Dedrick Mills,Rush,6
401112148,2019,4,Illinois,35,38,40111214830,401112148104879108,4,45,2,10,4037295,Dedrick Mills,Rush,2
401112148,2019,4,Illinois,35,38,40111214830,401112148104879111,4,27,2,4,4569587,Wan'Dale Robinson,Rush,1
401112148,2019,4,Illinois,35,38,40111214830,401112148104879112,4,26,3,3,4361182,Adrian Martinez,Rush,25
401112148,2019,4,Illinois,35,38,40111214830,401112148104879103,4,75,1,10,4569587,Wan'Dale Robinson,Reception,13
401112148,2019,4,Illinois,35,38,40111214830,401112148104879103,4,75,1,10,4361182,Adrian Martinez,Completion,13
