year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1970,Air Force,FBS Independents,,12,9,3,0,4,4,0,0,6,5,1,0,5,4,1,0
1970,Alabama,SEC,,12,6,6,0,7,3,4,0,6,4,2,0,5,2,3,0
1970,Arizona,Western Athletic,,10,4,6,0,6,2,4,0,6,4,2,0,4,0,4,0
1970,Arizona State,Western Athletic,,11,11,0,0,7,7,0,0,6,6,0,0,4,4,0,0
1970,Arkansas,Southwest,,11,9,2,0,7,6,1,0,7,6,1,0,4,3,1,0
1970,Army,FBS Independents,,11,1,10,0,6,1,5,0,4,1,3,0,7,0,7,0
1970,Auburn,SEC,,11,9,2,0,8,6,2,0,7,5,2,0,3,3,0,0
1970,Baylor,Southwest,,11,2,9,0,7,1,6,0,5,1,4,0,6,1,5,0
1970,Boston College,FBS Independents,,10,8,2,0,8,6,2,0,5,4,1,0,5,4,1,0
1970,Bowling Green,Mid-American,,9,2,7,0,5,1,4,0,4,2,2,0,5,0,5,0
1970,Brown,Ivy,,9,2,7,0,7,1,6,0,5,1,4,0,4,1,3,0
1970,Buffalo,FBS Independents,,11,2,9,0,6,1,5,0,5,2,3,0,6,0,6,0
1970,BYU,Western Athletic,,11,3,8,0,7,1,6,0,5,3,2,0,6,0,6,0
1970,California,Pac-8,,11,6,5,0,7,4,3,0,5,4,1,0,6,2,4,0
1970,California-Santa Barbara,PCAA,,11,2,9,0,6,1,5,0,6,1,5,0,5,1,4,0
1970,Cal State Los Angeles,PCAA,,10,1,9,0,4,0,4,0,5,1,4,0,5,0,5,0
1970,Cincinnati,FBS Independents,,11,7,4,0,3,2,1,0,6,4,2,0,5,3,2,0
1970,Clemson,ACC,,11,3,8,0,6,2,4,0,6,2,4,0,5,1,4,0
1970,Colgate,FBS Independents,,11,5,6,0,3,1,2,0,2,1,1,0,9,4,5,0
1970,Colorado,Big 8,,11,6,5,0,7,3,4,0,5,3,2,0,5,3,2,0
1970,Colorado State,Western Athletic,,11,4,7,0,4,1,3,0,5,3,2,0,6,1,5,0
1970,Columbia,Ivy,,9,3,6,0,7,1,6,0,5,3,2,0,4,0,4,0
1970,Cornell,Ivy,,9,6,3,0,7,4,3,0,4,2,2,0,5,4,1,0
