year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1985,Air Force,Western Athletic,,13,12,1,0,8,7,1,0,6,6,0,0,6,5,1,0
1985,Alabama,SEC,,12,10,2,0,6,5,1,0,7,6,1,0,4,3,1,0
1985,Arizona,Pac-10,,12,8,4,0,7,5,2,0,7,5,2,0,4,3,1,0
1985,Arizona State,Pac-10,,12,8,4,0,7,5,2,0,7,6,1,0,4,2,2,0
1985,Arkansas,Southwest,,12,10,2,0,8,6,2,0,6,5,1,0,5,4,1,0
1985,Army,FBS Independents,,12,9,3,0,5,3,2,0,7,7,0,0,4,1,3,0
1985,Auburn,SEC,,12,8,4,0,6,3,3,0,7,6,1,0,4,2,2,0
1985,Ball State,Mid-American,,11,4,7,0,9,3,6,0,6,2,4,0,5,2,3,0
1985,Baylor,Southwest,,12,9,3,0,8,6,2,0,5,5,0,0,6,3,3,0
1985,Boston College,FBS Independents,,12,4,8,0,9,3,6,0,5,2,3,0,7,2,5,0
1985,Bowling Green,Mid-American,,12,11,1,0,9,9,0,0,5,5,0,0,6,6,0,0
1985,BYU,Western Athletic,,14,11,3,0,8,7,1,0,7,6,1,0,6,5,1,0
1985,California,Pac-10,,11,4,7,0,9,2,7,0,5,2,3,0,6,2,4,0
1985,Cal State Fullerton,PCAA,,11,6,5,0,7,5,2,0,4,1,3,0,7,5,2,0
1985,Central Michigan,Mid-American,,10,7,3,0,9,6,3,0,5,4,1,0,5,3,2,0
1985,Cincinnati,FBS Independents,,11,5,6,0,6,3,3,0,5,3,2,0,6,2,4,0
1985,Clemson,ACC,,12,6,6,0,7,4,3,0,6,3,3,0,5,3,2,0
1985,Colorado,Big 8,,12,7,5,0,7,4,3,0,6,4,2,0,5,3,2,0
1985,Colorado State,Western Athletic,,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
1985,Drake,Missouri Valley,,11,4,7,0,6,1,5,0,6,3,3,0,5,1,4,0
1985,Duke,ACC,,11,4,7,0,7,2,5,0,5,3,2,0,6,1,5,0
1985,East Carolina,FBS Independents,,11,2,9,0,6,0,6,0,5,1,4,0,6,1,5,0
1985,Eastern Michigan,Mid-American,,11,4,7,0,9,3,6,0,5,2,3,0,6,2,4,0
1985,Florida,SEC,,11,9,2,0,6,5,1,0,5,5,0,0,6,4,2,0
1985,Florida State,FBS Independents,,12,9,3,0,4,3,1,0,6,5,1,0,5,3,2,0
1985,Fresno State,PCAA,,12,11,1,0,7,7,0,0,3,3,0,0,8,7,1,0
1985,Georgia,SEC,,12,9,3,0,6,4,2,0,8,6,2,0,3,2,1,0
1985,Georgia Tech,ACC,,12,10,2,0,6,5,1,0,8,6,2,0,3,3,0,0
1985,Hawai'i,Western Athletic,,12,5,7,0,8,4,4,0,8,2,6,0,4,3,1,0
1985,Houston,Southwest,,11,4,7,0,8,3,5,0,5,1,4,0,6,3,3,0
1985,Illinois,Big Ten,,12,6,6,0,8,5,3,0,5,4,1,0,6,2,4,0
1985,Illinois State,Missouri Valley,,11,7,4,0,5,3,2,0,7,6,1,0,4,1,3,0
1985,Indiana,Big Ten,,11,4,7,0,8,1,7,0,6,3,3,0,5,1,4,0
1985,Indiana State,Missouri Valley,,10,4,6,0,4,2,2,0,4,4,0,0,6,0,6,0
1985,Iowa,Big Ten,,12,10,2,0,8,7,1,0,6,6,0,0,5,4,1,0
1985,Iowa State,Big 8,,11,5,6,0,7,3,4,0,8,4,4,0,3,1,2,0
1985,Kansas,Big 8,,12,6,6,0,7,2,5,0,7,5,2,0,5,1,4,0
1985,Kansas State,Big 8,,11,1,10,0,7,1,6,0,7,0,7,0,4,1,3,0
1985,Kent State,Mid-American,,11,3,8,0,8,2,6,0,5,3,2,0,6,0,6,0
1985,Kentucky,SEC,,11,5,6,0,6,1,5,0,7,5,2,0,4,0,4,0
1985,Long Beach State,PCAA,,12,6,6,0,7,4,3,0,7,2,5,0,5,4,1,0
1985,Louisiana,FBS Independents,,11,4,7,0,4,1,3,0,5,3,2,0,6,1,5,0
1985,Louisville,FBS Independents,,11,2,9,0,6,0,6,0,6,2,4,0,5,0,5,0
1985,LSU,SEC,,12,9,3,0,6,4,2,0,5,4,1,0,6,5,1,0
1985,Maryland,ACC,,12,9,3,0,6,6,0,0,6,4,2,0,5,4,1,0
1985,Memphis,FBS Independents,,11,2,9,0,6,2,4,0,4,1,3,0,7,1,6,0
1985,Miami,FBS Independents,,12,10,2,0,6,6,0,0,5,4,1,0,6,6,0,0
1985,Miami (OH),Mid-American,,11,8,3,0,9,7,2,0,4,4,0,0,7,4,3,0
1985,Michigan,Big Ten,,12,11,1,0,8,7,1,0,7,7,0,0,4,3,1,0
1985,Michigan State,Big Ten,,12,7,5,0,8,5,3,0,6,4,2,0,5,3,2,0
1985,Minnesota,Big Ten,,12,7,5,0,8,4,4,0,7,4,3,0,4,2,2,0
1985,Mississippi State,SEC,,11,5,6,0,6,0,6,0,6,5,1,0,5,0,5,0
1985,Missouri,Big 8,,11,1,10,0,7,1,6,0,7,0,7,0,4,1,3,0
1985,Navy,FBS Independents,,11,4,7,0,5,2,3,0,6,3,3,0,5,1,4,0
1985,NC State,ACC,,11,3,8,0,7,2,5,0,6,1,5,0,5,2,3,0
1985,Nebraska,Big 8,,12,9,3,0,7,6,1,0,7,6,1,0,4,3,1,0
1985,New Mexico,Western Athletic,,11,3,8,0,8,2,6,0,6,1,5,0,5,2,3,0
1985,New Mexico State,PCAA,,11,1,10,0,7,0,7,0,5,0,5,0,6,1,5,0
1985,North Carolina,ACC,,11,5,6,0,7,3,4,0,6,3,3,0,5,2,3,0
1985,Northern Illinois,Mid-American,,11,4,7,0,8,4,4,0,4,3,1,0,7,1,6,0
1985,Northwestern,Big Ten,,11,3,8,0,8,1,7,0,5,1,4,0,6,2,4,0
1985,Notre Dame,FBS Independents,,11,5,6,0,4,2,2,0,6,5,1,0,5,0,5,0
1985,Ohio,Mid-American,,11,2,9,0,9,2,7,0,5,1,4,0,6,1,5,0
1985,Ohio State,Big Ten,,12,9,3,0,8,5,3,0,6,5,1,0,5,3,2,0
1985,Oklahoma,Big 8,,12,11,1,0,7,7,0,0,7,6,1,0,4,4,0,0
1985,Oklahoma State,Big 8,,12,8,4,0,7,4,3,0,6,4,2,0,5,4,1,0
1985,Ole Miss,SEC,,11,5,6,0,6,2,4,0,7,4,3,0,4,1,3,0
1985,Oregon,Pac-10,,11,5,6,0,7,3,4,0,5,3,2,0,6,2,4,0
1985,Oregon State,Pac-10,,11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
1985,Pacific,PCAA,,12,5,7,0,7,2,5,0,6,3,3,0,6,2,4,0
1985,Penn State,FBS Independents,,12,11,1,0,9,9,0,0,6,6,0,0,5,5,0,0
1985,Pittsburgh,FBS Independents,,11,6,5,0,8,4,4,0,7,4,3,0,4,2,2,0
1985,Purdue,Big Ten,,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
1985,Rice,Southwest,,11,3,8,0,8,2,6,0,6,2,4,0,5,1,4,0
1985,Rutgers,FBS Independents,,11,3,8,0,7,0,7,0,7,3,4,0,4,0,4,0
1985,San Diego State,Western Athletic,,12,6,6,0,8,4,4,0,5,3,2,0,7,3,4,0
1985,San José State,PCAA,,11,2,9,0,7,2,5,0,3,2,1,0,8,0,8,0
1985,SMU,Southwest,,11,6,5,0,8,5,3,0,5,4,1,0,6,2,4,0
1985,South Carolina,FBS Independents,,11,5,6,0,4,2,2,0,7,4,3,0,4,1,3,0
1985,Southern Illinois,Missouri Valley,,11,4,7,0,4,1,3,0,5,4,1,0,6,0,6,0
1985,Southern Mississippi,FBS Independents,,11,7,4,0,5,5,0,0,5,5,0,0,6,2,4,0
1985,Stanford,Pac-10,,11,4,7,0,8,3,5,0,6,4,2,0,5,0,5,0
1985,Syracuse,FBS Independents,,12,7,5,0,9,6,3,0,6,4,2,0,5,3,2,0
1985,TCU,Southwest,,11,3,8,0,8,0,8,0,6,2,4,0,5,1,4,0
1985,Temple,FBS Independents,,11,4,7,0,8,3,5,0,4,2,2,0,7,2,5,0
1985,Tennessee,SEC,,12,9,3,0,6,5,1,0,5,5,0,0,6,3,3,0
1985,Texas,Southwest,,12,8,4,0,8,6,2,0,5,5,0,0,6,3,3,0
1985,Texas A&M,Southwest,,12,10,2,0,8,7,1,0,6,6,0,0,5,3,2,0
1985,Texas Tech,Southwest,,11,4,7,0,8,1,7,0,6,3,3,0,5,1,4,0
1985,Toledo,Mid-American,,11,4,7,0,9,3,6,0,5,3,2,0,6,1,5,0
1985,Tulane,FBS Independents,,11,1,10,0,4,1,3,0,5,1,4,0,6,0,6,0
1985,Tulsa,Missouri Valley,,11,6,5,0,3,3,0,0,5,4,1,0,6,2,4,0
1985,UCLA,Pac-10,,12,10,2,0,8,6,2,0,5,5,0,0,6,4,2,0
1985,UNLV,PCAA,,11,6,5,0,7,5,2,0,6,5,1,0,5,1,4,0
1985,USC,Pac-10,,12,6,6,0,8,5,3,0,6,5,1,0,5,1,4,0
1985,Utah,Western Athletic,,12,8,4,0,8,5,3,0,6,6,0,0,6,2,4,0
1985,Utah State,PCAA,,11,3,8,0,7,3,4,0,4,1,3,0,7,2,5,0
1985,UTEP,Western Athletic,,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
1985,Vanderbilt,SEC,,11,3,8,0,6,1,5,0,5,2,3,0,6,1,5,0
1985,Virginia,ACC,,11,6,5,0,7,4,3,0,6,4,2,0,5,2,3,0
1985,Virginia Tech,FBS Independents,,11,6,5,0,5,3,2,0,6,4,2,0,5,2,3,0
1985,Wake Forest,ACC,,11,4,7,0,7,1,6,0,6,3,3,0,5,1,4,0
1985,Washington,Pac-10,,12,7,5,0,8,5,3,0,6,3,3,0,5,3,2,0
1985,Washington State,Pac-10,,11,4,7,0,8,3,5,0,5,2,3,0,6,2,4,0
1985,Western Michigan,Mid-American,,11,5,6,0,9,5,4,0,6,4,2,0,5,1,4,0
1985,West Texas A&M,Missouri Valley,,10,7,3,0,5,4,1,0,6,5,1,0,4,2,2,0
1985,West Virginia,FBS Independents,,11,7,4,0,8,6,2,0,5,5,0,0,6,2,4,0
1985,Wichita State,Missouri Valley,,11,3,8,0,5,2,3,0,5,2,3,0,6,1,5,0
1985,Wisconsin,Big Ten,,11,5,6,0,8,2,6,0,6,3,3,0,5,2,3,0
1985,Wyoming,Western Athletic,,11,3,8,0,8,2,6,0,7,3,4,0,4,0,4,0
