year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2016,Air Force,Mountain West,Mountain,13,10,3,0,8,5,3,0,6,5,1,0,5,4,1,0
2016,Akron,Mid-American,East,12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
2016,Alabama,SEC,West,15,14,1,0,9,9,0,0,7,7,0,0,4,4,0,0
2016,Appalachian State,Sun Belt,,13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
2016,Arizona,Pac-12,South,12,3,9,0,9,1,8,0,7,3,4,0,4,0,4,0
2016,Arizona State,Pac-12,South,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0
2016,Arkansas,SEC,West,13,7,6,0,8,3,5,0,7,5,2,0,4,2,2,0
2016,Arkansas State,Sun Belt,,13,8,5,0,8,7,1,0,6,4,2,0,7,4,3,0
2016,Army,FBS Independents,,13,8,5,0,0,0,0,0,5,3,2,0,5,3,2,0
2016,Auburn,SEC,West,13,8,5,0,8,5,3,0,8,6,2,0,4,2,2,0
2016,Ball State,Mid-American,West,12,4,8,0,8,1,7,0,5,1,4,0,7,3,4,0
2016,Baylor,Big 12,,13,7,6,0,9,3,6,0,6,4,2,0,5,2,3,0
2016,Boise State,Mountain West,Mountain,13,10,3,0,8,6,2,0,6,6,0,0,6,4,2,0
2016,Boston College,ACC,Atlantic,13,7,6,0,8,2,6,0,6,3,3,0,5,3,2,0
2016,Bowling Green,Mid-American,East,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2016,Buffalo,Mid-American,East,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2016,BYU,FBS Independents,,13,9,4,0,0,0,0,0,6,5,1,0,4,2,2,0
2016,California,Pac-12,North,12,5,7,0,9,3,6,0,6,4,2,0,5,0,5,0
2016,Central Michigan,Mid-American,West,13,6,7,0,8,3,5,0,6,4,2,0,6,2,4,0
2016,Charlotte,Conference USA,East,12,4,8,0,8,3,5,0,6,1,5,0,6,3,3,0
2016,Cincinnati,American Athletic,East,12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
2016,Clemson,ACC,Atlantic,15,14,1,0,9,8,1,0,7,6,1,0,5,5,0,0
2016,Colorado,Pac-12,South,14,10,4,0,10,8,2,0,6,6,0,0,5,3,2,0
2016,Colorado State,Mountain West,Mountain,13,7,6,0,8,5,3,0,6,5,1,0,5,2,3,0
2016,Connecticut,American Athletic,East,12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
2016,Duke,ACC,Coastal,12,4,8,0,8,1,7,0,6,3,3,0,6,1,5,0
2016,East Carolina,American Athletic,East,12,3,9,0,8,1,7,0,6,3,3,0,6,0,6,0
2016,Eastern Michigan,Mid-American,West,13,7,6,0,8,4,4,0,6,3,3,0,6,4,2,0
2016,Florida,SEC,East,13,9,4,0,9,6,3,0,5,5,0,0,5,2,3,0
2016,Florida Atlantic,Conference USA,East,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
2016,Florida International,Conference USA,East,12,4,8,0,8,4,4,0,7,2,5,0,5,2,3,0
2016,Florida State,ACC,Atlantic,13,10,3,0,8,5,3,0,6,4,2,0,5,4,1,0
2016,Fresno State,Mountain West,West,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2016,Georgia,SEC,East,13,8,5,0,8,4,4,0,6,3,3,0,4,3,1,0
2016,Georgia Southern,Sun Belt,,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
2016,Georgia State,Sun Belt,,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
2016,Georgia Tech,ACC,Coastal,13,9,4,0,8,4,4,0,7,5,2,0,4,2,2,0
2016,Hawai'i,Mountain West,West,14,7,7,0,8,4,4,0,6,3,3,0,6,3,3,0
2016,Houston,American Athletic,West,13,9,4,0,8,5,3,0,6,6,0,0,5,2,3,0
2016,Idaho,Sun Belt,,13,9,4,0,8,6,2,0,5,4,1,0,7,4,3,0
2016,Illinois,Big Ten,West,12,3,9,0,9,2,7,0,7,2,5,0,5,1,4,0
2016,Indiana,Big Ten,East,13,6,7,0,9,4,5,0,7,4,3,0,5,2,3,0
2016,Iowa,Big Ten,West,13,8,5,0,9,6,3,0,7,4,3,0,5,4,1,0
2016,Iowa State,Big 12,,12,3,9,0,9,2,7,0,7,2,5,0,5,1,4,0
2016,Kansas,Big 12,,12,2,10,0,9,1,8,0,6,2,4,0,6,0,6,0
2016,Kansas State,Big 12,,13,9,4,0,9,6,3,0,6,5,1,0,6,3,3,0
2016,Kent State,Mid-American,East,12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0
2016,Kentucky,SEC,East,13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
2016,Louisiana,Sun Belt,,13,6,7,0,8,5,3,0,6,3,3,0,6,3,3,0
2016,Louisiana Monroe,Sun Belt,,12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
2016,Louisiana Tech,Conference USA,West,14,9,5,0,9,6,3,0,5,5,0,0,8,3,5,0
2016,Louisville,ACC,Atlantic,13,9,4,0,8,7,1,0,6,5,1,0,6,4,2,0
2016,LSU,SEC,West,12,8,4,0,8,5,3,0,7,5,2,0,3,2,1,0
2016,Marshall,Conference USA,East,12,3,9,0,8,2,6,0,7,3,4,0,5,0,5,0
2016,Maryland,Big Ten,East,13,6,7,0,9,3,6,0,6,4,2,0,6,2,4,0
2016,Memphis,American Athletic,West,13,8,5,0,8,5,3,0,7,5,2,0,5,3,2,0
2016,Miami,ACC,Coastal,13,9,4,0,8,5,3,0,6,4,2,0,6,4,2,0
2016,Miami (OH),Mid-American,East,13,6,7,0,8,6,2,0,6,3,3,0,6,3,3,0
2016,Michigan,Big Ten,East,13,10,3,0,9,7,2,0,8,8,0,0,4,2,2,0
2016,Michigan State,Big Ten,East,12,3,9,0,9,1,8,0,7,2,5,0,5,1,4,0
2016,Middle Tennessee,Conference USA,East,13,8,5,0,8,5,3,0,5,3,2,0,7,5,2,0
2016,Minnesota,Big Ten,West,13,9,4,0,9,5,4,0,7,6,1,0,5,2,3,0
2016,Mississippi State,SEC,West,13,6,7,0,8,3,5,0,6,3,3,0,6,2,4,0
2016,Missouri,SEC,East,12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
2016,Navy,American Athletic,West,14,9,5,0,9,7,2,0,6,5,1,0,5,3,2,0
2016,NC State,ACC,Atlantic,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
2016,Nebraska,Big Ten,West,13,9,4,0,9,6,3,0,7,7,0,0,5,2,3,0
2016,Nevada,Mountain West,West,12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
2016,New Mexico,Mountain West,Mountain,13,9,4,0,8,6,2,0,6,5,1,0,5,2,3,0
2016,New Mexico State,Sun Belt,,12,3,9,0,8,2,6,0,5,3,2,0,7,0,7,0
2016,North Carolina,ACC,Coastal,13,8,5,0,8,5,3,0,6,4,2,0,5,4,1,0
2016,Northern Illinois,Mid-American,West,12,5,7,0,8,5,3,0,5,2,3,0,6,3,3,0
