year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1987,New Mexico,Western Athletic,,11,0,11,0,8,0,8,0,4,0,4,0,7,0,7,0
1987,New Mexico State,PCAA,,11,2,9,0,7,0,7,0,6,2,4,0,5,0,5,0
1987,North Carolina,ACC,,11,5,6,0,7,3,4,0,5,1,4,0,6,4,2,0
1987,Northern Illinois,FBS Independents,,11,6,5,0,1,0,1,0,7,4,3,0,4,2,2,0
1987,Northwestern,Big Ten,,11,2,9,0,8,2,6,0,4,1,3,0,7,1,6,0
1987,Notre Dame,FBS Independents,,12,8,4,0,5,2,3,0,5,5,0,0,6,3,3,0
1987,Ohio,Mid-American,,11,1,10,0,8,0,8,0,5,1,4,0,6,0,6,0
1987,Ohio State,Big Ten,,11,7,4,0,8,4,4,0,7,4,3,0,4,3,1,0
1987,Oklahoma,Big 8,,12,11,1,0,7,7,0,0,6,6,0,0,5,5,0,0
1987,Oklahoma State,Big 8,,12,10,2,0,7,5,2,0,6,5,1,0,5,4,1,0
1987,Ole Miss,SEC,,11,3,8,0,6,1,5,0,6,3,3,0,5,0,5,0
1987,Oregon,Pac-10,,11,6,5,0,8,4,4,0,5,4,1,0,6,2,4,0
1987,Oregon State,Pac-10,,11,2,9,0,7,0,7,0,5,2,3,0,6,0,6,0
1987,Pacific,PCAA,,11,4,7,0,7,3,4,0,4,3,1,0,7,1,6,0
1987,Penn State,FBS Independents,,12,8,4,0,8,6,2,0,7,6,1,0,4,2,2,0
1987,Pittsburgh,FBS Independents,,12,8,4,0,8,5,3,0,7,4,3,0,4,4,0,0
1987,Purdue,Big Ten,,11,3,8,0,8,3,5,0,5,3,2,0,6,0,6,0
1987,Rice,Southwest,,11,2,9,0,7,0,7,0,6,2,4,0,5,0,5,0
1987,Rutgers,FBS Independents,,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
1987,San Diego State,Western Athletic,,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
1987,San José State,PCAA,,12,10,2,0,7,7,0,0,6,6,0,0,5,4,1,0
1987,South Carolina,FBS Independents,,12,8,4,0,3,2,1,0,7,7,0,0,4,1,3,0
1987,Southern Mississippi,FBS Independents,,11,6,5,0,6,4,2,0,7,4,3,0,4,2,2,0
1987,Stanford,Pac-10,,11,5,6,0,8,4,4,0,5,2,3,0,6,3,3,0
1987,Syracuse,FBS Independents,,12,12,0,0,7,7,0,0,6,6,0,0,5,5,0,0
1987,TCU,Southwest,,11,5,6,0,7,3,4,0,5,3,2,0,6,2,4,0
1987,Temple,FBS Independents,,11,3,8,0,8,2,6,0,4,1,3,0,7,2,5,0
1987,Tennessee,SEC,,13,10,3,0,6,4,2,0,7,7,0,0,5,2,3,0
1987,Texas,Southwest,,12,7,5,0,7,5,2,0,6,5,1,0,5,1,4,0
1987,Texas A&M,Southwest,,12,10,2,0,7,6,1,0,6,5,1,0,5,4,1,0
1987,Texas Tech,Southwest,,11,7,4,0,7,4,3,0,8,7,1,0,3,0,3,0
1987,Toledo,Mid-American,,11,4,7,0,8,4,4,0,6,4,2,0,5,0,5,0
1987,Tulane,FBS Independents,,12,6,6,0,6,2,4,0,6,5,1,0,5,1,4,0
1987,Tulsa,FBS Independents,,11,3,8,0,3,2,1,0,4,1,3,0,7,2,5,0
1987,UCLA,Pac-10,,12,10,2,0,8,7,1,0,6,6,0,0,5,3,2,0
1987,UNLV,PCAA,,11,5,6,0,7,4,3,0,7,4,3,0,4,1,3,0
1987,USC,Pac-10,,12,8,4,0,8,7,1,0,6,6,0,0,5,2,3,0
1987,Utah,Western Athletic,,12,5,7,0,8,2,6,0,5,2,3,0,7,3,4,0
1987,Utah State,PCAA,,11,5,6,0,7,4,3,0,4,2,2,0,7,3,4,0
1987,UTEP,Western Athletic,,11,7,4,0,8,5,3,0,6,4,2,0,5,3,2,0
1987,Vanderbilt,SEC,,11,4,7,0,6,1,5,0,6,4,2,0,5,0,5,0
1987,Virginia,ACC,,12,8,4,0,7,5,2,0,5,5,0,0,6,2,4,0
1987,Virginia Tech,FBS Independents,,11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
1987,Wake Forest,ACC,,11,7,4,0,7,4,3,0,6,4,2,0,5,3,2,0
1987,Washington,Pac-10,,12,8,4,0,8,5,3,0,8,7,1,0,3,0,3,0
1987,Washington State,Pac-10,,11,4,7,0,7,2,5,0,6,4,2,0,5,0,5,0
1987,Western Michigan,Mid-American,,11,5,6,0,8,4,4,0,6,3,3,0,5,2,3,0
1987,West Virginia,FBS Independents,,12,6,6,0,8,5,3,0,6,5,1,0,5,1,4,0
1987,Wisconsin,Big Ten,,11,3,8,0,8,1,7,0,7,3,4,0,4,0,4,0
1987,Wyoming,Western Athletic,,13,10,3,0,8,8,0,0,6,5,1,0,6,5,1,0
