year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2014,Air Force,Mountain West,Mountain,13,10,3,0,8,5,3,0,6,6,0,0,6,3,3,0
2014,Akron,Mid-American,East,12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
2014,Alabama,SEC,West,14,12,2,0,9,8,1,0,7,7,0,0,4,3,1,0
2014,Appalachian State,Sun Belt,,12,7,5,0,8,6,2,0,6,4,2,0,6,3,3,0
2014,Arizona,Pac-12,South,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0
2014,Arizona State,Pac-12,South,13,10,3,0,9,6,3,0,6,5,1,0,6,4,2,0
2014,Arkansas,SEC,West,13,7,6,0,8,2,6,0,7,5,2,0,4,1,3,0
2014,Arkansas State,Sun Belt,,13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
2014,Army,FBS Independents,,12,4,8,0,0,0,0,0,5,3,2,0,5,0,5,0
2014,Auburn,SEC,West,13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
2014,Ball State,Mid-American,West,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2014,Baylor,Big 12,,13,11,2,0,9,8,1,0,6,6,0,0,5,4,1,0
2014,Boise State,Mountain West,Mountain,14,12,2,0,9,8,1,0,7,7,0,0,5,4,1,0
2014,Boston College,ACC,Atlantic,13,7,6,0,8,4,4,0,7,3,4,0,5,4,1,0
2014,Bowling Green,Mid-American,East,14,8,6,0,9,5,4,0,6,4,2,0,6,3,3,0
2014,Buffalo,Mid-American,East,11,5,6,0,7,3,4,0,6,4,2,0,5,1,4,0
2014,BYU,FBS Independents,,13,8,5,0,0,0,0,0,6,4,2,0,6,4,2,0
2014,California,Pac-12,North,12,5,7,0,9,3,6,0,7,2,5,0,5,3,2,0
2014,Central Michigan,Mid-American,West,13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
2014,Cincinnati,American Athletic,,13,9,4,0,8,7,1,0,6,5,1,0,6,4,2,0
2014,Clemson,ACC,Atlantic,13,10,3,0,8,6,2,0,7,7,0,0,5,2,3,0
2014,Colorado,Pac-12,South,12,2,10,0,9,0,9,0,6,1,5,0,5,1,4,0
2014,Colorado State,Mountain West,Mountain,13,10,3,0,8,6,2,0,6,6,0,0,5,3,2,0
2014,Connecticut,American Athletic,,12,2,10,0,8,1,7,0,7,2,5,0,4,0,4,0
2014,Duke,ACC,Coastal,13,9,4,0,8,5,3,0,7,5,2,0,5,4,1,0
2014,East Carolina,American Athletic,,13,8,5,0,8,5,3,0,6,5,1,0,6,3,3,0
2014,Eastern Michigan,Mid-American,West,12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
2014,Florida,SEC,East,12,7,5,0,8,4,4,0,6,3,3,0,4,2,2,0
2014,Florida Atlantic,Conference USA,East,12,3,9,0,8,2,6,0,5,3,2,0,7,0,7,0
2014,Florida International,Conference USA,East,12,4,8,0,8,3,5,0,8,3,5,0,4,1,3,0
2014,Florida State,ACC,Atlantic,14,13,1,0,9,9,0,0,7,7,0,0,4,4,0,0
2014,Fresno State,Mountain West,West,14,6,8,0,9,5,4,0,6,4,2,0,7,2,5,0
2014,Georgia,SEC,East,13,10,3,0,8,6,2,0,7,6,1,0,4,3,1,0
2014,Georgia Southern,Sun Belt,,12,9,3,0,8,8,0,0,5,5,0,0,7,4,3,0
2014,Georgia State,Sun Belt,,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2014,Georgia Tech,ACC,Coastal,14,11,3,0,9,6,3,0,6,5,1,0,6,5,1,0
2014,Hawai'i,Mountain West,West,13,4,9,0,8,3,5,0,7,3,4,0,6,1,5,0
2014,Houston,American Athletic,,13,8,5,0,8,5,3,0,7,4,3,0,5,3,2,0
2014,Idaho,Sun Belt,,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
2014,Illinois,Big Ten,West,13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
2014,Indiana,Big Ten,East,12,4,8,0,8,1,7,0,6,3,3,0,6,1,5,0
2014,Iowa,Big Ten,West,13,7,6,0,8,4,4,0,7,4,3,0,5,3,2,0
2014,Iowa State,Big 12,,12,2,10,0,9,0,9,0,7,1,6,0,5,1,4,0
2014,Kansas,Big 12,,12,3,9,0,9,1,8,0,6,3,3,0,6,0,6,0
2014,Kansas State,Big 12,,13,9,4,0,9,7,2,0,7,6,1,0,5,3,2,0
2014,Kent State,Mid-American,East,11,2,9,0,7,1,6,0,6,2,4,0,5,0,5,0
2014,Kentucky,SEC,East,12,5,7,0,8,2,6,0,7,5,2,0,5,0,5,0
2014,Louisiana,Sun Belt,,13,9,4,0,8,7,1,0,6,4,2,0,6,4,2,0
2014,Louisiana Monroe,Sun Belt,,12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
2014,Louisiana Tech,Conference USA,West,14,9,5,0,9,7,2,0,5,4,1,0,8,4,4,0
2014,Louisville,ACC,Atlantic,13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
