year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1994,Florida State,ACC,,12,10,2,0,8,8,0,0,5,5,0,0,6,4,2,0
1994,Fresno State,Western Athletic,,13,6,7,0,8,4,4,0,8,4,4,0,5,2,3,0
1994,Georgia,SEC,East,11,7,4,0,8,4,4,0,7,5,2,0,4,2,2,0
1994,Georgia Tech,ACC,,11,1,10,0,8,0,8,0,6,1,5,0,5,0,5,0
1994,Hawai'i,Western Athletic,,12,3,9,0,8,0,8,0,7,2,5,0,5,1,4,0
1994,Houston,Southwest,,11,1,10,0,7,1,6,0,5,0,5,0,6,1,5,0
1994,Illinois,Big Ten,,12,7,5,0,8,4,4,0,7,3,4,0,4,3,1,0
1994,Indiana,Big Ten,,11,6,5,0,8,3,5,0,6,3,3,0,5,3,2,0
1994,Iowa,Big Ten,,11,6,5,0,8,4,4,0,7,5,2,0,4,1,3,0
1994,Iowa State,Big 8,,11,1,10,0,7,1,6,0,7,1,6,0,4,0,4,0
1994,Kansas,Big 8,,11,6,5,0,7,3,4,0,6,3,3,0,5,3,2,0
1994,Kansas State,Big 8,,12,9,3,0,7,5,2,0,6,5,1,0,5,4,1,0
1994,Kent State,Mid-American,,11,2,9,0,9,2,7,0,5,2,3,0,6,0,6,0
1994,Kentucky,SEC,East,11,1,10,0,8,0,8,0,7,1,6,0,4,0,4,0
1994,Louisiana,Big West,,11,6,5,0,6,5,1,0,5,4,1,0,6,2,4,0
1994,Louisiana Monroe,FBS Independents,,11,3,8,0,0,0,0,0,4,2,2,0,7,1,6,0
1994,Louisiana Tech,Big West,,11,3,8,0,6,1,5,0,5,2,3,0,6,1,5,0
1994,Louisville,FBS Independents,,11,6,5,0,4,3,1,0,6,4,2,0,5,2,3,0
1994,LSU,SEC,West,11,4,7,0,8,3,5,0,6,2,4,0,5,2,3,0
1994,Maryland,ACC,,11,4,7,0,8,2,6,0,5,3,2,0,6,1,5,0
1994,Memphis,FBS Independents,,11,6,5,0,6,3,3,0,6,4,2,0,5,2,3,0
1994,Miami,Big East,,12,10,2,0,7,7,0,0,6,5,1,0,5,5,0,0
1994,Miami (OH),Mid-American,,11,5,6,0,8,5,3,0,4,3,1,0,7,2,5,0
1994,Michigan,Big Ten,,12,8,4,0,8,5,3,0,6,3,3,0,5,4,1,0
1994,Michigan State,Big Ten,,11,5,6,0,8,4,4,0,6,4,2,0,5,1,4,0
1994,Minnesota,Big Ten,,11,3,8,0,8,1,7,0,6,2,4,0,5,1,4,0
1994,Mississippi State,SEC,West,12,8,4,0,8,5,3,0,6,4,2,0,5,4,1,0
1994,Missouri,Big 8,,12,4,8,0,7,2,5,0,7,1,6,0,5,3,2,0
1994,Navy,FBS Independents,,11,3,8,0,4,1,3,0,5,2,3,0,6,1,5,0
1994,NC State,ACC,,12,9,3,0,8,6,2,0,6,5,1,0,5,3,2,0
1994,Nebraska,Big 8,,13,13,0,0,7,7,0,0,7,7,0,0,5,5,0,0
1994,Nevada,Big West,,11,9,2,0,7,6,1,0,6,6,0,0,5,3,2,0
1994,New Mexico,Western Athletic,,12,5,7,0,8,4,4,0,5,2,3,0,7,3,4,0
1994,New Mexico State,Big West,,11,3,8,0,7,2,5,0,4,1,3,0,7,2,5,0
1994,North Carolina,ACC,,12,8,4,0,8,5,3,0,6,5,1,0,5,3,2,0
1994,Northern Illinois,Big West,,11,4,7,0,6,3,3,0,5,3,2,0,6,1,5,0
1994,Northwestern,Big Ten,,11,3,8,0,8,2,6,0,5,0,5,0,6,3,3,0
1994,Notre Dame,FBS Independents,,12,7,5,0,1,1,0,0,7,5,2,0,4,2,2,0
1994,Ohio,Mid-American,,11,0,11,0,9,0,9,0,5,0,5,0,6,0,6,0
1994,Ohio State,Big Ten,,13,9,4,0,8,6,2,0,7,6,1,0,5,3,2,0
1994,Oklahoma,Big 8,,12,6,6,0,7,4,3,0,5,3,2,0,6,3,3,0
1994,Oklahoma State,Big 8,,11,3,8,0,7,0,7,0,4,2,2,0,7,1,6,0
1994,Ole Miss,SEC,West,11,4,7,0,8,2,6,0,6,2,4,0,5,2,3,0
1994,Oregon,Pac-10,,13,9,4,0,8,7,1,0,7,6,1,0,5,3,2,0
1994,Oregon State,Pac-10,,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
1994,Pacific,Big West,,11,6,5,0,6,4,2,0,5,4,1,0,6,2,4,0
1994,Penn State,Big Ten,,12,12,0,0,8,8,0,0,6,6,0,0,5,5,0,0
1994,Pittsburgh,Big East,,11,3,8,0,7,2,5,0,6,3,3,0,5,0,5,0
1994,Purdue,Big Ten,,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
1994,Rice,Southwest,,11,5,6,0,7,4,3,0,5,3,2,0,6,2,4,0
1994,Rutgers,Big East,,11,6,5,0,7,3,4,0,7,6,1,0,4,0,4,0
1994,San Diego State,Western Athletic,,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
1994,San José State,Big West,,11,3,8,0,6,3,3,0,4,1,3,0,7,2,5,0
1994,SMU,Southwest,,11,1,10,0,7,0,7,0,4,1,3,0,7,0,7,0
1994,South Carolina,SEC,East,12,7,5,0,8,4,4,0,6,2,4,0,5,4,1,0
1994,Southern Mississippi,FBS Independents,,11,6,5,0,4,3,1,0,5,4,1,0,6,2,4,0
1994,Stanford,Pac-10,,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
1994,Syracuse,Big East,,11,7,4,0,7,4,3,0,6,4,2,0,5,3,2,0
1994,TCU,Southwest,,12,7,5,0,7,4,3,0,5,3,2,0,6,4,2,0
1994,Temple,Big East,,11,2,9,0,7,0,7,0,5,0,5,0,6,2,4,0
1994,Tennessee,SEC,East,12,8,4,0,8,5,3,0,6,4,2,0,5,3,2,0
1994,Texas,Southwest,,12,8,4,0,7,4,3,0,6,4,2,0,5,3,2,0
1994,Texas A&M,Southwest,,11,11,0,0,7,7,0,0,7,7,0,0,4,4,0,0
1994,Texas Tech,Southwest,,12,6,6,0,7,4,3,0,7,6,1,0,4,0,4,0
1994,Toledo,Mid-American,,11,6,5,0,8,4,4,0,5,4,1,0,6,2,4,0
1994,Tulane,FBS Independents,,11,1,10,0,3,0,3,0,5,0,5,0,6,1,5,0
1994,Tulsa,FBS Independents,,11,3,8,0,5,0,5,0,5,2,3,0,6,1,5,0
1994,UCLA,Pac-10,,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
1994,UNLV,Big West,,12,7,5,0,6,5,1,0,6,4,2,0,5,2,3,0
1994,USC,Pac-10,,12,8,4,0,8,6,2,0,5,4,1,0,6,3,3,0
1994,Utah,Western Athletic,,12,10,2,0,8,6,2,0,5,5,0,0,6,4,2,0
1994,Utah State,Big West,,11,3,8,0,6,2,4,0,5,1,4,0,6,2,4,0
1994,UTEP,Western Athletic,,11,3,8,0,8,1,7,0,5,2,3,0,6,1,5,0
1994,Vanderbilt,SEC,East,11,5,6,0,8,2,6,0,6,2,4,0,5,3,2,0
1994,Virginia,ACC,,12,9,3,0,8,5,3,0,5,4,1,0,6,4,2,0
1994,Virginia Tech,Big East,,12,8,4,0,7,5,2,0,6,5,1,0,5,3,2,0
1994,Wake Forest,ACC,,11,3,8,0,8,1,7,0,6,2,4,0,5,1,4,0
1994,Washington,Pac-10,,11,7,4,0,8,4,4,0,6,6,0,0,5,1,4,0
1994,Washington State,Pac-10,,12,8,4,0,8,5,3,0,5,3,2,0,6,4,2,0
1994,Western Michigan,Mid-American,,11,7,4,0,8,5,3,0,5,5,0,0,6,2,4,0
1994,West Virginia,Big East,,13,7,6,0,7,4,3,0,6,4,2,0,6,3,3,0
1994,Wisconsin,Big Ten,,12,7,5,0,8,4,4,0,5,4,1,0,6,2,4,0
1994,Wyoming,Western Athletic,,12,6,6,0,8,4,4,0,6,5,1,0,6,1,5,0
