year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1961,Air Force,FBS Independents,,10,3,7,0,0,0,0,0,4,1,3,0,6,2,4,0
1961,Alabama,SEC,,11,11,0,0,7,7,0,0,7,7,0,0,3,3,0,0
1961,Arizona,FBS Independents,,10,9,1,0,2,2,0,0,6,6,0,0,4,3,1,0
1961,Arizona State,Border,,10,7,3,0,3,3,0,0,6,4,2,0,4,3,1,0
1961,Arkansas,Southwest,,11,8,3,0,7,6,1,0,6,5,1,0,4,3,1,0
1961,Army,FBS Independents,,10,6,4,0,5,4,1,0,7,5,2,0,3,1,2,0
1961,Auburn,SEC,,10,6,4,0,7,3,4,0,6,4,2,0,4,2,2,0
1961,Baylor,Southwest,,11,6,5,0,7,2,5,0,5,4,1,0,5,1,4,0
1961,Boston College,FBS Independents,,10,4,6,0,6,2,4,0,4,3,1,0,6,1,5,0
1961,Boston University,FBS Independents,,9,4,5,0,4,0,4,0,6,2,4,0,3,2,1,0
1961,Brown,Ivy,,9,0,9,0,7,0,7,0,4,0,4,0,5,0,5,0
1961,BYU,Skyline,,10,2,8,0,6,2,4,0,4,2,2,0,6,0,6,0
1961,California,AAWU,,10,2,8,0,4,1,3,0,6,2,4,0,4,0,4,0
1961,Cincinnati,Missouri Valley,,10,3,7,0,3,1,2,0,7,3,4,0,3,0,3,0
1961,Clemson,ACC,,10,5,5,0,6,3,3,0,5,3,2,0,5,2,3,0
1961,Colgate,FBS Independents,,9,5,4,0,2,0,2,0,2,1,1,0,7,4,3,0
1961,Colorado,Big 8,,11,9,2,0,7,7,0,0,6,5,1,0,4,4,0,0
1961,Colorado State,Skyline,,10,0,10,0,6,0,6,0,3,0,3,0,7,0,7,0
1961,Columbia,Ivy,,9,6,3,0,7,6,1,0,4,2,2,0,5,4,1,0
1961,Cornell,Ivy,,9,3,6,0,7,2,5,0,5,2,3,0,4,1,3,0
1961,Dartmouth,Ivy,,9,6,3,0,7,5,2,0,3,3,0,0,6,3,3,0
1961,Davidson,Southern,,8,4,4,0,5,1,4,0,4,3,1,0,4,1,3,0
1961,Dayton,FBS Independents,,10,2,8,0,3,0,3,0,5,1,4,0,5,1,4,0
1961,Detroit Mercy,FBS Independents,,9,5,4,0,6,4,2,0,5,4,1,0,4,1,3,0
1961,Duke,ACC,,10,7,3,0,6,5,1,0,5,4,1,0,5,3,2,0
1961,Florida,SEC,,10,4,6,0,6,3,3,0,4,2,2,0,6,2,4,0
1961,Florida State,FBS Independents,,10,5,5,0,1,0,1,0,6,5,1,0,4,0,4,0
1961,Furman,Southern,,10,7,3,0,4,2,2,0,5,5,0,0,5,2,3,0
1961,George Washington,Southern,,9,3,6,0,7,3,4,0,4,2,2,0,5,1,4,0
1961,Georgia,SEC,,10,3,7,0,7,2,5,0,6,3,3,0,4,0,4,0
1961,Georgia Tech,SEC,,11,7,4,0,7,4,3,0,5,5,0,0,5,2,3,0
1961,Hardin-Simmons,Border,,10,0,10,0,4,0,4,0,3,0,3,0,7,0,7,0
1961,Harvard,Ivy,,9,6,3,0,7,6,1,0,7,4,3,0,2,2,0,0
