year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1967,Air Force,FBS Independents,,10,3,7,0,3,1,2,0,5,2,3,0,5,1,4,0
1967,Alabama,SEC,,11,8,3,0,6,5,1,0,6,5,1,0,4,3,1,0
1967,Arizona,Western Athletic,,10,3,7,0,5,1,4,0,5,2,3,0,5,1,4,0
1967,Arizona State,Western Athletic,,10,8,2,0,5,4,1,0,6,4,2,0,4,4,0,0
1967,Arkansas,Southwest,,10,5,5,0,7,4,3,0,8,3,5,0,2,2,0,0
1967,Army,FBS Independents,,10,8,2,0,5,4,1,0,5,4,1,0,5,4,1,0
1967,Auburn,SEC,,10,6,4,0,6,3,3,0,5,5,0,0,5,1,4,0
1967,Baylor,Southwest,,10,1,9,0,7,0,7,0,3,1,2,0,7,0,7,0
1967,Boston College,FBS Independents,,10,4,6,0,6,2,4,0,7,2,5,0,3,2,1,0
1967,Bowling Green,Mid-American,,10,6,4,0,6,2,4,0,5,2,3,0,5,4,1,0
1967,Brown,Ivy,,9,3,6,0,7,2,5,0,7,3,4,0,2,0,2,0
1967,Buffalo,FBS Independents,,10,6,4,0,4,2,2,0,4,4,0,0,6,2,4,0
1967,BYU,Western Athletic,,10,6,4,0,5,3,2,0,5,5,0,0,5,1,4,0
1967,California,AAWU,,10,5,5,0,5,2,3,0,6,4,2,0,4,1,3,0
1967,Cincinnati,Missouri Valley,,9,3,6,0,4,2,2,0,6,2,4,0,3,1,2,0
1967,Clemson,ACC,,10,6,4,0,6,6,0,0,5,3,2,0,5,3,2,0
1967,Colgate,FBS Independents,,10,2,8,0,3,0,3,0,3,1,2,0,7,1,6,0
1967,Colorado,Big 8,,11,9,2,0,7,5,2,0,5,4,1,0,5,4,1,0
