year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1999,Air Force,Mountain West,,11,6,5,0,7,2,5,0,5,3,2,0,6,3,3,0
1999,Akron,Mid-American,East,11,7,4,0,8,5,3,0,5,4,1,0,6,3,3,0
1999,Alabama,SEC,West,13,10,3,0,9,8,1,0,7,5,2,0,4,4,0,0
1999,Arizona,Pac-10,,12,6,6,0,8,3,5,0,6,3,3,0,6,3,3,0
1999,Arizona State,Pac-10,,12,6,6,0,8,5,3,0,6,4,2,0,5,2,3,0
1999,Arkansas,SEC,West,12,8,4,0,8,4,4,0,6,6,0,0,5,1,4,0
1999,Arkansas State,Big West,,11,4,7,0,5,2,3,0,5,3,2,0,6,1,5,0
1999,Army,Conference USA,,11,3,8,0,6,1,5,0,6,3,3,0,5,0,5,0
1999,Auburn,SEC,West,11,5,6,0,8,2,6,0,7,3,4,0,4,2,2,0
1999,Ball State,Mid-American,West,11,0,11,0,8,0,8,0,4,0,4,0,7,0,7,0
1999,Baylor,Big 12,South,11,1,10,0,8,0,8,0,6,1,5,0,5,0,5,0
1999,Boise State,Big West,,13,10,3,0,6,5,1,0,7,7,0,0,5,2,3,0
1999,Boston College,Big East,,12,8,4,0,7,4,3,0,5,4,1,0,6,4,2,0
1999,Bowling Green,Mid-American,East,11,5,6,0,8,3,5,0,5,4,1,0,6,1,5,0
1999,Buffalo,Mid-American,East,11,0,11,0,8,0,8,0,5,0,5,0,6,0,6,0
1999,BYU,Mountain West,,12,8,4,0,7,5,2,0,6,4,2,0,5,4,1,0
1999,California,Pac-10,,11,4,7,0,8,3,5,0,5,3,2,0,6,1,5,0
1999,Central Michigan,Mid-American,West,11,4,7,0,8,3,5,0,5,2,3,0,6,2,4,0
1999,Cincinnati,Conference USA,,11,3,8,0,6,0,6,0,6,2,4,0,5,1,4,0
1999,Clemson,ACC,,12,6,6,0,8,5,3,0,5,3,2,0,6,3,3,0
1999,Colorado,Big 12,North,12,7,5,0,8,5,3,0,5,4,1,0,6,2,4,0
1999,Colorado State,Mountain West,,12,8,4,0,7,5,2,0,6,5,1,0,5,3,2,0
