year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2011,Air Force,Mountain West,,13,7,6,0,7,3,4,0,7,4,3,0,5,3,2,0
2011,Akron,Mid-American,East,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2011,Alabama,SEC,West,13,12,1,0,9,8,1,0,7,6,1,0,5,5,0,0
2011,Arizona,Pac-12,South,12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
2011,Arizona State,Pac-12,South,13,6,7,0,9,4,5,0,7,5,2,0,5,1,4,0
2011,Arkansas,SEC,West,13,11,2,0,8,6,2,0,7,7,0,0,4,2,2,0
2011,Arkansas State,Sun Belt,,13,10,3,0,8,8,0,0,6,6,0,0,6,4,2,0
2011,Army,FBS Independents,,12,3,9,0,0,0,0,0,4,3,1,0,6,0,6,0
2011,Auburn,SEC,West,13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
2011,Ball State,Mid-American,West,12,6,6,0,8,4,4,0,5,3,2,0,6,2,4,0
2011,Baylor,Big 12,,13,10,3,0,9,6,3,0,7,7,0,0,4,1,3,0
2011,Boise State,Mountain West,,13,12,1,0,7,6,1,0,6,5,1,0,6,6,0,0
2011,Boston College,ACC,Atlantic,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
2011,Bowling Green,Mid-American,East,12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
2011,Buffalo,Mid-American,East,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
2011,BYU,FBS Independents,,13,10,3,0,0,0,0,0,7,6,1,0,4,3,1,0
2011,California,Pac-12,North,13,7,6,0,10,5,5,0,6,5,1,0,6,2,4,0
2011,Central Michigan,Mid-American,West,12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
