year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2008,Air Force,Mountain West,,13,8,5,0,8,5,3,0,6,3,3,0,6,5,1,0
2008,Akron,Mid-American,East,12,5,7,0,8,3,5,0,5,1,4,0,7,4,3,0
2008,Alabama,SEC,West,14,12,2,0,9,8,1,0,7,7,0,0,4,4,0,0
2008,Arizona,Pac-10,,13,8,5,0,11,6,5,0,7,5,2,0,5,2,3,0
2008,Arizona State,Pac-10,,12,5,7,0,10,4,6,0,7,4,3,0,5,1,4,0
2008,Arkansas,SEC,West,12,5,7,0,8,2,6,0,6,3,3,0,5,1,4,0
2008,Arkansas State,Sun Belt,,12,6,6,0,7,4,3,0,5,4,1,0,7,2,5,0
2008,Army,FBS Independents,,12,3,9,0,0,0,0,0,6,2,4,0,5,1,4,0
2008,Auburn,SEC,West,12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
2008,Ball State,Mid-American,West,14,12,2,0,9,8,1,0,6,6,0,0,6,6,0,0
2008,Baylor,Big 12,South,12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
2008,Boise State,Western Athletic,,13,12,1,0,8,8,0,0,6,6,0,0,6,6,0,0
2008,Boston College,ACC,Atlantic,14,9,5,0,9,5,4,0,7,5,2,0,5,4,1,0
2008,Bowling Green,Mid-American,East,12,6,6,0,8,4,4,0,5,1,4,0,7,5,2,0
2008,Buffalo,Mid-American,East,14,8,6,0,9,6,3,0,6,4,2,0,6,3,3,0
2008,BYU,Mountain West,,13,10,3,0,11,8,3,0,6,6,0,0,6,4,2,0
2008,California,Pac-10,,13,9,4,0,11,8,3,0,7,7,0,0,5,1,4,0
2008,Central Michigan,Mid-American,West,13,8,5,0,8,6,2,0,5,4,1,0,7,4,3,0
2008,Cincinnati,Big East,,14,11,3,0,7,6,1,0,6,6,0,0,7,5,2,0
2008,Clemson,ACC,Atlantic,13,7,6,0,8,4,4,0,7,5,2,0,4,2,2,0
2008,Colorado,Big 12,North,12,5,7,0,8,2,6,0,6,4,2,0,5,0,5,0
2008,Colorado State,Mountain West,,13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
2008,Connecticut,Big East,,13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
2008,Duke,ACC,Coastal,12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
2008,East Carolina,Conference USA,East,14,9,5,0,9,7,2,0,5,4,1,0,7,4,3,0
2008,Eastern Michigan,Mid-American,West,12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
2008,Florida,SEC,East,14,13,1,0,9,8,1,0,7,6,1,0,4,4,0,0
2008,Florida Atlantic,Sun Belt,,13,7,6,0,7,4,3,0,5,4,1,0,7,2,5,0
2008,Florida International,Sun Belt,,12,5,7,0,7,3,4,0,5,3,2,0,7,2,5,0
2008,Florida State,ACC,Atlantic,13,9,4,0,8,5,3,0,8,5,3,0,4,3,1,0
2008,Fresno State,Western Athletic,,13,7,6,0,8,4,4,0,5,2,3,0,7,5,2,0
2008,Georgia,SEC,East,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0
2008,Georgia Tech,ACC,Coastal,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
2008,Hawai'i,Western Athletic,,14,7,7,0,8,5,3,0,7,5,2,0,6,2,4,0
2008,Houston,Conference USA,West,13,8,5,0,8,6,2,0,6,5,1,0,6,2,4,0
2008,Idaho,Western Athletic,,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2008,Illinois,Big Ten,,12,5,7,0,8,3,5,0,6,4,2,0,5,1,4,0
2008,Indiana,Big Ten,,12,3,9,0,8,1,7,0,8,3,5,0,4,0,4,0
2008,Iowa,Big Ten,,13,9,4,0,8,5,3,0,7,6,1,0,5,2,3,0
2008,Iowa State,Big 12,North,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
2008,Kansas,Big 12,North,13,8,5,0,8,4,4,0,7,5,2,0,4,1,3,0
2008,Kansas State,Big 12,North,12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
2008,Kent State,Mid-American,East,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
2008,Kentucky,SEC,East,13,7,6,0,8,2,6,0,7,4,3,0,5,2,3,0
2008,Louisiana,Sun Belt,,12,6,6,0,7,5,2,0,5,4,1,0,7,2,5,0
2008,Louisiana Monroe,Sun Belt,,12,4,8,0,7,3,4,0,5,3,2,0,6,1,5,0
2008,Louisiana Tech,Western Athletic,,13,8,5,0,8,5,3,0,6,5,1,0,6,2,4,0
2008,Louisville,Big East,,12,5,7,0,7,1,6,0,8,4,4,0,4,1,3,0
2008,LSU,SEC,West,13,8,5,0,8,3,5,0,8,5,3,0,4,2,2,0
2008,Marshall,Conference USA,East,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2008,Maryland,ACC,Atlantic,13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
2008,Memphis,Conference USA,East,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
2008,Miami,ACC,Coastal,13,7,6,0,8,4,4,0,6,4,2,0,6,3,3,0
2008,Miami (OH),Mid-American,East,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2008,Michigan,Big Ten,,12,3,9,0,9,2,7,0,7,2,5,0,5,1,4,0
2008,Michigan State,Big Ten,,13,9,4,0,9,6,3,0,7,6,1,0,5,3,2,0
2008,Middle Tennessee,Sun Belt,,12,5,7,0,7,3,4,0,5,4,1,0,7,1,6,0
2008,Minnesota,Big Ten,,13,7,6,0,8,3,5,0,7,4,3,0,5,3,2,0
2008,Mississippi State,SEC,West,12,4,8,0,8,2,6,0,6,4,2,0,6,0,6,0
2008,Missouri,Big 12,North,14,10,4,0,9,5,4,0,6,5,1,0,4,3,1,0
2008,Navy,FBS Independents,,13,8,5,0,0,0,0,0,6,4,2,0,5,3,2,0
2008,NC State,ACC,Atlantic,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
2008,Nebraska,Big 12,North,13,9,4,0,8,5,3,0,8,6,2,0,4,2,2,0
2008,Nevada,Western Athletic,,13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
2008,New Mexico,Mountain West,,12,4,8,0,9,3,6,0,6,3,3,0,6,1,5,0
2008,New Mexico State,Western Athletic,,12,3,9,0,8,1,7,0,6,1,5,0,6,2,4,0
2008,North Carolina,ACC,Coastal,13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
2008,Northern Illinois,Mid-American,West,13,6,7,0,8,5,3,0,6,4,2,0,6,2,4,0
2008,North Texas,Sun Belt,,12,1,11,0,7,0,7,0,5,0,5,0,7,1,6,0
2008,Northwestern,Big Ten,,13,9,4,0,8,5,3,0,7,5,2,0,5,4,1,0
2008,Notre Dame,FBS Independents,,13,7,6,0,0,0,0,0,6,4,2,0,6,2,4,0
2008,Ohio,Mid-American,East,12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
2008,Ohio State,Big Ten,,13,10,3,0,9,7,2,0,7,6,1,0,5,4,1,0
