year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1981,Air Force,Western Athletic,,11,4,7,0,5,2,3,0,6,3,3,0,5,1,4,0
1981,Alabama,SEC,,12,9,3,0,7,7,0,0,6,5,1,0,5,4,1,0
1981,Appalachian State,Southern,,11,3,8,0,7,1,6,0,4,3,1,0,7,0,7,0
1981,Arizona,Pac-10,,11,6,5,0,8,4,4,0,7,3,4,0,4,3,1,0
1981,Arizona State,Pac-10,,11,9,2,0,7,5,2,0,7,7,0,0,4,2,2,0
1981,Arkansas,Southwest,,12,8,4,0,8,5,3,0,6,4,2,0,5,4,1,0
1981,Arkansas State,Southland,,11,6,5,0,5,3,2,0,5,3,2,0,6,3,3,0
1981,Army,FBS Independents,,11,3,8,0,5,0,5,0,6,2,4,0,5,1,4,0
1981,Auburn,SEC,,11,5,6,0,6,2,4,0,6,4,2,0,5,1,4,0
1981,Ball State,Mid-American,,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
1981,Baylor,Southwest,,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
1981,Boston College,FBS Independents,,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
1981,Bowling Green,Mid-American,,11,5,6,0,9,5,4,0,4,2,2,0,7,3,4,0
1981,Brown,Ivy,,10,3,7,0,7,2,5,0,5,2,3,0,5,1,4,0
1981,BYU,Western Athletic,,13,11,2,0,8,7,1,0,5,4,1,0,7,6,1,0
1981,California,Pac-10,,11,2,9,0,8,2,6,0,5,1,4,0,6,1,5,0
1981,Cal State Fullerton,PCAA,,11,3,8,0,5,1,4,0,4,3,1,0,7,0,7,0
1981,Central Michigan,Mid-American,,11,7,4,0,9,7,2,0,5,3,2,0,6,4,2,0
1981,Chattanooga,Southern,,11,7,4,0,6,3,3,0,4,4,0,0,7,3,4,0
1981,Cincinnati,FBS Independents,,11,6,5,0,8,5,3,0,7,5,2,0,4,1,3,0
1981,Clemson,ACC,,12,12,0,0,6,6,0,0,6,6,0,0,5,5,0,0
1981,Colgate,FBS Independents,,10,7,3,0,4,1,3,0,4,4,0,0,6,3,3,0
1981,Colorado,Big 8,,11,3,8,0,7,2,5,0,6,3,3,0,5,0,5,0
1981,Colorado State,Western Athletic,,12,0,12,0,8,0,8,0,5,0,5,0,7,0,7,0
1981,Columbia,Ivy,,10,1,9,0,7,1,6,0,6,1,5,0,4,0,4,0
1981,Cornell,Ivy,,10,3,7,0,7,2,5,0,5,2,3,0,5,1,4,0
1981,Dartmouth,Ivy,,10,6,4,0,7,6,1,0,5,3,2,0,5,3,2,0
1981,Drake,Missouri Valley,,11,10,1,0,6,5,1,0,5,5,0,0,6,5,1,0
1981,Duke,ACC,,11,6,5,0,6,3,3,0,5,3,2,0,6,3,3,0
1981,East Carolina,FBS Independents,,11,5,6,0,4,1,3,0,5,3,2,0,6,2,4,0
1981,Eastern Michigan,Mid-American,,11,0,11,0,9,0,9,0,5,0,5,0,6,0,6,0
1981,East Tennessee State,Southern,,11,6,5,0,6,4,2,0,5,3,2,0,6,3,3,0
1981,Florida,SEC,,12,7,5,0,6,3,3,0,6,6,0,0,5,1,4,0
1981,Florida State,FBS Independents,,11,6,5,0,6,3,3,0,5,3,2,0,6,3,3,0
1981,Fresno State,PCAA,,11,5,6,0,5,2,3,0,4,2,2,0,7,3,4,0
1981,Furman,Southern,,11,8,3,0,7,5,2,0,5,4,1,0,6,4,2,0
1981,Georgia,SEC,,12,10,2,0,6,6,0,0,7,7,0,0,4,3,1,0
1981,Georgia Tech,FBS Independents,,11,1,10,0,4,0,4,0,6,0,6,0,5,1,4,0
1981,Harvard,Ivy,,10,5,5,0,7,4,3,0,4,1,3,0,6,4,2,0
1981,Hawai'i,Western Athletic,,11,9,2,0,6,5,1,0,8,6,2,0,3,3,0,0
1981,Holy Cross,FBS Independents,,11,6,5,0,3,1,2,0,6,3,3,0,5,3,2,0
1981,Houston,Southwest,,12,7,5,0,8,5,3,0,5,4,1,0,6,3,3,0
1981,Illinois,Big Ten,,11,7,4,0,9,6,3,0,5,5,0,0,6,2,4,0
1981,Illinois State,Missouri Valley,,10,3,7,0,5,0,5,0,6,3,3,0,4,0,4,0
1981,Indiana,Big Ten,,11,3,8,0,9,3,6,0,5,2,3,0,6,1,5,0
1981,Indiana State,Missouri Valley,,11,5,6,0,7,2,5,0,4,2,2,0,7,3,4,0
1981,Iowa,Big Ten,,12,8,4,0,8,6,2,0,6,5,1,0,5,3,2,0
1981,Iowa State,Big 8,,11,6,5,0,7,3,4,0,8,6,2,0,3,0,3,0
1981,Kansas,Big 8,,12,8,4,0,7,4,3,0,7,6,1,0,4,2,2,0
1981,Kansas State,Big 8,,11,2,9,0,7,1,6,0,5,2,3,0,6,0,6,0
1981,Kent State,Mid-American,,11,4,7,0,9,3,6,0,5,3,2,0,6,1,5,0
1981,Kentucky,SEC,,11,3,8,0,6,2,4,0,6,2,4,0,5,1,4,0
1981,Lamar,Southland,,11,4,7,0,5,1,4,0,5,2,3,0,6,2,4,0
1981,Long Beach State,PCAA,,10,2,8,0,5,1,4,0,6,1,5,0,4,1,3,0
1981,Louisiana,Southland,,11,1,10,0,5,0,5,0,4,1,3,0,7,0,7,0
1981,Louisiana Monroe,FBS Independents,,11,5,6,0,2,1,1,0,6,3,3,0,5,2,3,0
1981,Louisiana Tech,Southland,,11,5,6,0,5,3,2,0,7,4,3,0,4,1,3,0
1981,Louisville,FBS Independents,,11,5,6,0,5,2,3,0,6,4,2,0,5,1,4,0
1981,LSU,SEC,,11,4,7,0,6,2,4,0,8,4,4,0,3,0,3,0
1981,Marshall,Southern,,11,2,9,0,6,1,5,0,5,1,4,0,6,1,5,0
1981,Maryland,ACC,,11,4,7,0,6,4,2,0,4,2,2,0,7,2,5,0
1981,McNeese,Southland,,11,8,3,0,5,4,1,0,6,5,1,0,5,3,2,0
1981,Memphis,FBS Independents,,11,1,10,0,7,1,6,0,5,0,5,0,6,1,5,0
1981,Miami,FBS Independents,,11,9,2,0,5,5,0,0,6,6,0,0,5,3,2,0
1981,Miami (OH),Mid-American,,11,9,2,0,8,7,1,0,6,6,0,0,5,3,2,0
1981,Michigan,Big Ten,,12,9,3,0,9,6,3,0,6,4,2,0,5,4,1,0
1981,Michigan State,Big Ten,,11,5,6,0,9,4,5,0,6,4,2,0,5,1,4,0
1981,Minnesota,Big Ten,,11,6,5,0,9,4,5,0,7,5,2,0,4,1,3,0
