year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1966,Air Force,FBS Independents,,10,4,6,0,2,1,1,0,5,2,3,0,5,2,3,0
1966,Alabama,SEC,,11,11,0,0,6,6,0,0,8,8,0,0,2,2,0,0
1966,Arizona,Western Athletic,,10,3,7,0,5,1,4,0,6,2,4,0,4,1,3,0
1966,Arizona State,Western Athletic,,10,5,5,0,5,3,2,0,6,3,3,0,4,2,2,0
1966,Arkansas,Southwest,,10,8,2,0,7,5,2,0,6,5,1,0,4,3,1,0
1966,Army,FBS Independents,,10,8,2,0,6,5,1,0,6,6,0,0,4,2,2,0
1966,Auburn,SEC,,10,4,6,0,6,1,5,0,6,3,3,0,4,1,3,0
1966,Baylor,Southwest,,10,5,5,0,7,3,4,0,5,2,3,0,5,3,2,0
1966,Boston College,FBS Independents,,10,4,6,0,6,1,5,0,6,3,3,0,4,1,3,0
1966,Bowling Green,Mid-American,,9,6,3,0,6,4,2,0,4,3,1,0,5,3,2,0
1966,Brown,Ivy,,9,1,8,0,7,0,7,0,5,1,4,0,4,0,4,0
1966,Buffalo,FBS Independents,,10,5,5,0,5,2,3,0,5,4,1,0,5,1,4,0
1966,BYU,Western Athletic,,10,8,2,0,5,3,2,0,6,4,2,0,4,4,0,0
1966,California,AAWU,,10,3,7,0,5,2,3,0,6,1,5,0,4,2,2,0
1966,Cincinnati,Missouri Valley,,10,3,7,0,4,2,2,0,6,2,4,0,4,1,3,0
1966,Clemson,ACC,,10,6,4,0,7,6,1,0,4,4,0,0,6,2,4,0
1966,Colgate,FBS Independents,,10,8,2,0,2,1,1,0,2,2,0,0,8,6,2,0
1966,Colorado,Big 8,,10,7,3,0,7,5,2,0,5,3,2,0,5,4,1,0
1966,Colorado State,FBS Independents,,10,7,3,0,3,3,0,0,4,3,1,0,6,4,2,0
1966,Columbia,Ivy,,9,2,7,0,7,2,5,0,5,2,3,0,4,0,4,0
1966,Cornell,Ivy,,9,6,3,0,7,4,3,0,4,3,1,0,5,3,2,0
1966,Dartmouth,Ivy,,9,7,2,0,7,6,1,0,4,4,0,0,5,3,2,0
1966,Davidson,Southern,,9,4,5,0,5,2,3,0,3,2,1,0,6,2,4,0
1966,Dayton,FBS Independents,,10,8,2,0,2,2,0,0,6,6,0,0,4,2,2,0
1966,Duke,ACC,,10,5,5,0,5,2,3,0,4,2,2,0,6,3,3,0
1966,East Carolina,Southern,,10,5,5,0,6,5,1,0,6,4,2,0,4,1,3,0
1966,Florida,SEC,,11,9,2,0,5,4,1,0,5,4,1,0,5,4,1,0
1966,Florida State,FBS Independents,,11,6,5,0,4,1,3,0,5,3,2,0,5,3,2,0
1966,Furman,Southern,,10,2,8,0,5,1,4,0,5,2,3,0,5,0,5,0
1966,George Washington,Southern,,10,4,6,0,7,4,3,0,5,2,3,0,5,2,3,0
1966,Georgia,SEC,,11,10,1,0,5,5,0,0,5,5,0,0,5,4,1,0
1966,Georgia Tech,FBS Independents,,11,9,2,0,2,2,0,0,7,7,0,0,3,2,1,0
1966,Harvard,Ivy,,9,8,1,0,7,6,1,0,7,7,0,0,2,1,1,0
1966,Holy Cross,FBS Independents,,10,7,3,0,6,3,3,0,6,5,1,0,4,2,2,0
1966,Houston,FBS Independents,,10,8,2,0,3,2,1,0,7,6,1,0,3,2,1,0
1966,Idaho,FBS Independents,,10,4,6,0,2,1,1,0,5,3,2,0,5,1,4,0
1966,Illinois,Big Ten,,10,4,6,0,7,4,3,0,5,2,3,0,5,2,3,0
1966,Indiana,Big Ten,,10,1,9,0,7,1,6,0,3,0,3,0,7,1,6,0
1966,Iowa,Big Ten,,10,2,8,0,7,1,6,0,6,2,4,0,4,0,4,0
1966,Iowa State,Big 8,,10,4,6,0,7,4,3,0,6,3,3,0,4,1,3,0
1966,Kansas,Big 8,,10,3,7,0,7,1,6,0,5,1,4,0,5,2,3,0
1966,Kansas State,Big 8,,10,0,10,0,7,0,7,0,4,0,4,0,6,0,6,0
1966,Kent State,Mid-American,,10,4,6,0,6,2,4,0,5,2,3,0,5,2,3,0
1966,Kentucky,SEC,,10,4,6,0,6,2,4,0,7,4,3,0,3,0,3,0
1966,Louisville,Missouri Valley,,10,6,4,0,4,1,3,0,5,4,1,0,5,2,3,0
1966,LSU,SEC,,10,5,5,0,5,2,3,0,5,3,2,0,5,2,3,0
