year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1968,Miami (OH),Mid-American,,10,7,3,0,6,5,1,0,4,4,0,0,6,3,3,0
1968,Michigan,Big Ten,,10,8,2,0,7,6,1,0,6,5,1,0,4,3,1,0
1968,Michigan State,Big Ten,,10,5,5,0,7,2,5,0,6,3,3,0,4,2,2,0
1968,Minnesota,Big Ten,,10,6,4,0,7,5,2,0,6,3,3,0,4,3,1,0
1968,Mississippi State,SEC,,10,1,9,0,5,1,4,0,5,1,4,0,5,0,5,0
1968,Missouri,Big 8,,11,8,3,0,7,5,2,0,5,4,1,0,5,3,2,0
1968,Navy,FBS Independents,,10,2,8,0,8,2,6,0,3,1,2,0,7,1,6,0
1968,NC State,ACC,,10,6,4,0,7,6,1,0,5,3,2,0,5,3,2,0
1968,Nebraska,Big 8,,10,6,4,0,7,3,4,0,5,2,3,0,5,4,1,0
1968,New Mexico,Western Athletic,,10,0,10,0,7,0,7,0,5,0,5,0,5,0,5,0
1968,New Mexico State,FBS Independents,,10,5,5,0,3,1,2,0,3,2,1,0,7,3,4,0
1968,North Carolina,ACC,,10,3,7,0,7,1,6,0,5,2,3,0,5,1,4,0
1968,Northern Illinois,FBS Independents,,10,2,8,0,3,0,3,0,6,1,5,0,4,1,3,0
1968,North Texas,Missouri Valley,,10,8,2,0,5,4,1,0,4,3,1,0,6,5,1,0
1968,Northwestern,Big Ten,,10,1,9,0,7,1,6,0,5,1,4,0,5,0,5,0
1968,Notre Dame,FBS Independents,,10,8,2,0,3,3,0,0,8,7,1,0,2,1,1,0
1968,Ohio,Mid-American,,11,10,1,0,6,6,0,0,5,5,0,0,5,5,0,0
1968,Ohio State,Big Ten,,10,10,0,0,7,7,0,0,6,6,0,0,3,3,0,0
1968,Oklahoma,Big 8,,11,7,4,0,7,6,1,0,5,5,0,0,5,2,3,0
1968,Oklahoma State,Big 8,,10,3,7,0,7,2,5,0,4,2,2,0,6,1,5,0
1968,Ole Miss,SEC,,11,7,4,0,6,3,3,0,5,4,1,0,5,2,3,0
1968,Oregon,Pac-8,,10,4,6,0,6,2,4,0,5,3,2,0,5,1,4,0
1968,Oregon State,Pac-8,,10,7,3,0,6,5,1,0,4,4,0,0,6,3,3,0
1968,Pacific,FBS Independents,,10,6,4,0,4,2,2,0,5,4,1,0,5,2,3,0
1968,Penn State,FBS Independents,,11,11,0,0,7,7,0,0,5,5,0,0,5,5,0,0
1968,Pennsylvania,Ivy,,9,7,2,0,7,5,2,0,6,5,1,0,3,2,1,0
1968,Pittsburgh,FBS Independents,,10,1,9,0,8,0,8,0,5,1,4,0,5,0,5,0
1968,Princeton,Ivy,,9,4,5,0,7,4,3,0,5,2,3,0,4,2,2,0
1968,Purdue,Big Ten,,10,8,2,0,7,5,2,0,5,5,0,0,5,3,2,0
1968,Rice,Southwest,,10,1,9,0,7,0,7,0,6,1,5,0,4,0,4,0
1968,Richmond,Southern,,11,8,3,0,6,6,0,0,4,4,0,0,6,3,3,0
1968,Rutgers,FBS Independents,,10,8,2,0,3,2,1,0,6,5,1,0,4,3,1,0
1968,San José State,FBS Independents,,10,3,7,0,2,0,2,0,4,2,2,0,6,1,5,0
1968,SMU,Southwest,,11,8,3,0,7,5,2,0,4,4,0,0,6,3,3,0
1968,South Carolina,ACC,,10,4,6,0,7,4,3,0,4,0,4,0,6,4,2,0
1968,Southern Mississippi,FBS Independents,,10,4,6,0,1,1,0,0,3,1,2,0,7,3,4,0
1968,Stanford,Pac-8,,10,7,3,0,7,4,3,0,6,4,2,0,4,3,1,0
1968,Syracuse,FBS Independents,,10,6,4,0,5,3,2,0,5,5,0,0,5,1,4,0
1968,Tampa,FBS Independents,,10,7,3,0,2,1,1,0,5,3,2,0,5,4,1,0
1968,TCU,Southwest,,10,3,7,0,7,2,5,0,5,2,3,0,5,1,4,0
1968,Tennessee,SEC,,11,8,3,0,6,4,2,0,5,5,0,0,5,3,2,0
1968,Texas,Southwest,,11,9,2,0,7,6,1,0,5,5,0,0,5,3,2,0
1968,Texas A&M,Southwest,,10,3,7,0,7,2,5,0,4,2,2,0,6,1,5,0
1968,Texas Tech,Southwest,,10,6,4,0,7,4,3,0,6,4,2,0,4,2,2,0
1968,The Citadel,Southern,,10,5,5,0,6,4,2,0,6,3,3,0,4,2,2,0
1968,Toledo,Mid-American,,10,5,5,0,6,3,3,0,4,2,2,0,6,3,3,0
1968,Tulane,FBS Independents,,10,2,8,0,4,1,3,0,4,2,2,0,6,0,6,0
1968,Tulsa,Missouri Valley,,10,3,7,0,5,2,3,0,4,2,2,0,6,1,5,0
1968,UCLA,Pac-8,,10,3,7,0,6,2,4,0,5,3,2,0,5,0,5,0
1968,USC,Pac-8,,11,9,2,0,6,6,0,0,4,4,0,0,6,5,1,0
1968,Utah,Western Athletic,,10,3,7,0,5,2,3,0,4,2,2,0,6,1,5,0
1968,Utah State,FBS Independents,,10,7,3,0,3,2,1,0,4,4,0,0,6,3,3,0
1968,UTEP,Western Athletic,,10,4,6,0,6,3,3,0,6,3,3,0,4,1,3,0
1968,Vanderbilt,SEC,,10,5,5,0,5,1,4,0,4,2,2,0,6,3,3,0
1968,Villanova,FBS Independents,,10,6,4,0,4,2,2,0,5,4,1,0,5,2,3,0
1968,Virginia,ACC,,10,7,3,0,5,3,2,0,5,4,1,0,5,3,2,0
1968,Virginia Tech,FBS Independents,,11,7,4,0,3,2,1,0,5,4,1,0,5,3,2,0
1968,VMI,Southern,,10,1,9,0,4,1,3,0,3,0,3,0,7,1,6,0
1968,Wake Forest,ACC,,10,2,8,0,6,2,4,0,4,2,2,0,6,0,6,0
1968,Washington,Pac-8,,10,3,7,0,7,1,6,0,3,2,1,0,7,1,6,0
1968,Washington State,Pac-8,,10,3,7,0,5,1,4,0,4,2,2,0,6,1,5,0
1968,Western Michigan,Mid-American,,9,3,6,0,6,2,4,0,5,1,4,0,4,2,2,0
1968,West Texas A&M,FBS Independents,,10,8,2,0,3,2,1,0,5,5,0,0,5,3,2,0
1968,West Virginia,FBS Independents,,10,7,3,0,5,3,2,0,5,3,2,0,5,4,1,0
1968,Wichita State,Missouri Valley,,10,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0
1968,William & Mary,Southern,,10,3,7,0,4,2,2,0,5,1,4,0,5,2,3,0
1968,Wisconsin,Big Ten,,10,0,10,0,7,0,7,0,6,0,6,0,4,0,4,0
1968,Wyoming,Western Athletic,,10,7,3,0,7,6,1,0,4,4,0,0,6,3,3,0
1968,Xavier,FBS Independents,,10,6,4,0,3,2,1,0,5,3,2,0,5,3,2,0
1968,Yale,Ivy,,9,9,0,0,7,7,0,0,7,7,0,0,2,2,0,0
