year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1960,Air Force,FBS Independents,,10,4,6,0,2,0,2,0,5,3,2,0,5,1,4,0
1960,Alabama,SEC,,11,9,2,0,7,6,1,0,7,7,0,0,3,2,1,0
1960,Arizona,Border,,10,7,3,0,3,3,0,0,7,5,2,0,3,2,1,0
1960,Arizona State,Border,,10,7,3,0,5,3,2,0,6,4,2,0,4,3,1,0
1960,Arkansas,Southwest,,11,8,3,0,7,6,1,0,6,4,2,0,4,4,0,0
1960,Army,FBS Independents,,10,7,3,0,6,4,2,0,7,6,1,0,3,1,2,0
1960,Auburn,SEC,,10,8,2,0,7,5,2,0,7,6,1,0,3,2,1,0
1960,Baylor,Southwest,,11,8,3,0,7,5,2,0,5,4,1,0,5,4,1,0
1960,Boston College,FBS Independents,,10,3,7,0,8,2,6,0,5,2,3,0,5,1,4,0
1960,Boston University,FBS Independents,,10,4,6,0,4,1,3,0,4,3,1,0,6,1,5,0
1960,Brown,Ivy,,9,3,6,0,7,1,6,0,4,3,1,0,5,0,5,0
1960,BYU,Skyline,,11,3,8,0,7,2,5,0,4,1,3,0,7,2,5,0
1960,California,AAWU,,10,2,8,0,4,1,3,0,5,1,4,0,5,1,4,0
1960,Cincinnati,Missouri Valley,,10,4,6,0,3,1,2,0,6,2,4,0,4,2,2,0
1960,Clemson,ACC,,10,6,4,0,6,4,2,0,5,5,0,0,5,1,4,0
1960,Colgate,FBS Independents,,9,2,7,0,2,0,2,0,2,0,2,0,7,2,5,0
1960,Colorado,Big 8,,10,6,4,0,7,5,2,0,5,4,1,0,5,2,3,0
1960,Colorado State,Skyline,,10,2,8,0,7,1,6,0,5,2,3,0,5,0,5,0
1960,Columbia,Ivy,,9,3,6,0,7,3,4,0,5,2,3,0,4,1,3,0
1960,Cornell,Ivy,,9,2,7,0,7,1,6,0,5,2,3,0,4,0,4,0
1960,Dartmouth,Ivy,,9,5,4,0,7,4,3,0,4,3,1,0,5,2,3,0
1960,Davidson,Southern,,8,3,5,0,4,1,3,0,4,1,3,0,4,2,2,0
1960,Dayton,FBS Independents,,10,1,9,0,4,1,3,0,4,1,3,0,6,0,6,0
1960,Denver,Skyline,,10,3,7,0,7,1,6,0,5,2,3,0,5,1,4,0
1960,Detroit Mercy,FBS Independents,,9,7,2,0,5,5,0,0,5,4,1,0,4,3,1,0
1960,Duke,ACC,,11,8,3,0,6,5,1,0,4,4,0,0,6,3,3,0
1960,Florida,SEC,,11,9,2,0,6,5,1,0,8,6,2,0,2,2,0,0
1960,Florida State,FBS Independents,,10,4,6,0,2,0,2,0,6,4,2,0,4,0,4,0
1960,Furman,Southern,,10,6,4,0,4,2,2,0,7,5,2,0,3,1,2,0
1960,George Washington,Southern,,9,6,3,0,6,4,2,0,5,4,1,0,4,2,2,0
1960,Georgia,SEC,,10,6,4,0,7,4,3,0,4,4,0,0,6,2,4,0
1960,Georgia Tech,SEC,,10,5,5,0,8,4,4,0,5,4,1,0,5,1,4,0
1960,Hardin-Simmons,Border,,10,0,10,0,4,0,4,0,3,0,3,0,7,0,7,0
1960,Harvard,Ivy,,9,5,4,0,7,4,3,0,6,4,2,0,3,1,2,0
1960,Holy Cross,FBS Independents,,10,6,4,0,6,3,3,0,5,3,2,0,5,3,2,0
1960,Houston,FBS Independents,,10,6,4,0,2,1,1,0,5,3,2,0,5,3,2,0
1960,Idaho,FBS Independents,,10,1,9,0,5,0,5,0,3,0,3,0,7,1,6,0
1960,Illinois,Big Ten,,9,5,4,0,7,3,4,0,5,4,1,0,4,1,3,0
1960,Indiana,Big Ten,,9,1,8,0,7,0,7,0,4,1,3,0,5,0,5,0
1960,Iowa,Big Ten,,9,8,1,0,6,5,1,0,5,5,0,0,4,3,1,0
1960,Iowa State,Big 8,,10,7,3,0,7,4,3,0,4,2,2,0,6,5,1,0
