year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1973,Air Force,FBS Independents,,10,6,4,0,5,2,3,0,6,5,1,0,4,1,3,0
1973,Alabama,SEC,,12,11,1,0,8,8,0,0,6,6,0,0,5,5,0,0
1973,Appalachian State,Southern,,11,4,7,0,4,2,2,0,8,4,4,0,3,0,3,0
1973,Arizona,Western Athletic,,11,8,3,0,7,6,1,0,5,3,2,0,6,5,1,0
1973,Arizona State,Western Athletic,,12,11,1,0,7,6,1,0,6,6,0,0,5,4,1,0
1973,Arkansas,Southwest,,11,6,5,0,7,4,3,0,8,5,3,0,3,1,2,0
1973,Army,FBS Independents,,10,0,10,0,8,0,8,0,6,0,6,0,4,0,4,0
1973,Auburn,SEC,,12,6,6,0,7,2,5,0,7,5,2,0,4,1,3,0
1973,Baylor,Southwest,,11,2,9,0,7,0,7,0,5,1,4,0,6,1,5,0
1973,Boston College,FBS Independents,,11,7,4,0,9,5,4,0,5,4,1,0,6,3,3,0
1973,Bowling Green,Mid-American,,10,7,3,0,5,2,3,0,5,4,1,0,5,3,2,0
1973,Brown,Ivy,,8,4,4,0,7,4,3,0,4,2,2,0,4,2,2,0
1973,BYU,Western Athletic,,11,5,6,0,7,3,4,0,6,3,3,0,5,2,3,0
1973,California,Pac-8,,11,4,7,0,7,2,5,0,5,3,2,0,6,1,5,0
1973,Chattanooga,FBS Independents,,11,4,7,0,3,2,1,0,4,2,2,0,7,2,5,0
1973,Cincinnati,FBS Independents,,11,4,7,0,5,2,3,0,5,4,1,0,6,0,6,0
1973,Clemson,ACC,,11,5,6,0,6,4,2,0,6,3,3,0,5,2,3,0
1973,Colgate,FBS Independents,,10,5,5,0,2,2,0,0,3,1,2,0,7,4,3,0
1973,Colorado,Big 8,,11,5,6,0,7,2,5,0,5,3,2,0,6,2,4,0
1973,Colorado State,Western Athletic,,11,5,6,0,6,2,4,0,6,2,4,0,5,3,2,0
1973,Columbia,Ivy,,9,1,8,0,7,1,6,0,4,1,3,0,5,0,5,0
