year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2004,Illinois,Big Ten,,11,3,8,0,9,1,8,0,7,3,4,0,4,0,4,0
2004,Indiana,Big Ten,,11,3,8,0,9,2,7,0,5,2,3,0,6,1,5,0
2004,Iowa,Big Ten,,12,10,2,0,9,7,2,0,7,7,0,0,5,3,2,0
2004,Iowa State,Big 12,North,12,7,5,0,8,4,4,0,7,5,2,0,5,2,3,0
2004,Kansas,Big 12,North,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
2004,Kansas State,Big 12,North,11,4,7,0,8,2,6,0,7,3,4,0,4,1,3,0
2004,Kent State,Mid-American,East,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
2004,Kentucky,SEC,East,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
2004,Louisiana,Sun Belt,,11,4,7,0,7,2,5,0,5,3,2,0,6,1,5,0
2004,Louisiana Monroe,Sun Belt,,11,5,6,0,6,3,3,0,5,3,2,0,6,2,4,0
2004,Louisiana Tech,Western Athletic,,12,6,6,0,8,5,3,0,5,4,1,0,7,2,5,0
2004,Louisville,Conference USA,,12,11,1,0,10,9,1,0,6,6,0,0,6,5,1,0
2004,LSU,SEC,West,12,9,3,0,8,6,2,0,7,7,0,0,5,2,3,0
2004,Marshall,Mid-American,East,12,6,6,0,8,6,2,0,5,4,1,0,7,2,5,0
2004,Maryland,ACC,,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
2004,Memphis,Conference USA,,12,8,4,0,8,5,3,0,6,4,2,0,6,4,2,0
2004,Miami,ACC,,12,9,3,0,10,7,3,0,6,4,2,0,6,5,1,0
2004,Miami (OH),Mid-American,East,13,8,5,0,9,7,2,0,6,5,1,0,7,3,4,0
2004,Michigan,Big Ten,,12,9,3,0,9,8,1,0,6,6,0,0,6,3,3,0
2004,Michigan State,Big Ten,,12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
2004,Middle Tennessee,Sun Belt,,11,5,6,0,8,4,4,0,5,4,1,0,6,1,5,0
2004,Minnesota,Big Ten,,12,7,5,0,9,4,5,0,7,6,1,0,5,1,4,0
2004,Mississippi State,SEC,West,11,3,8,0,8,2,6,0,7,3,4,0,4,0,4,0
2004,Missouri,Big 12,North,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
2004,Navy,FBS Independents,,12,10,2,0,0,0,0,0,9,8,1,0,3,2,1,0
2004,NC State,ACC,,11,5,6,0,11,5,6,0,7,3,4,0,4,2,2,0
2004,Nebraska,Big 12,North,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
2004,Nevada,Western Athletic,,12,5,7,0,8,3,5,0,6,5,1,0,6,0,6,0
2004,New Mexico,Mountain West,,12,7,5,0,9,5,4,0,5,3,2,0,7,4,3,0
2004,New Mexico State,Sun Belt,,11,5,6,0,5,3,2,0,5,4,1,0,6,1,5,0
2004,North Carolina,ACC,,12,6,6,0,11,6,5,0,6,4,2,0,5,2,3,0
2004,Northern Illinois,Mid-American,West,12,9,3,0,8,7,1,0,6,5,1,0,6,4,2,0
2004,North Texas,Sun Belt,,12,7,5,0,7,7,0,0,6,4,2,0,6,3,3,0
2004,Northwestern,Big Ten,,12,6,6,0,10,5,5,0,6,5,1,0,6,1,5,0
2004,Notre Dame,FBS Independents,,12,6,6,0,0,0,0,0,6,3,3,0,6,3,3,0
2004,Ohio,Mid-American,East,11,4,7,0,8,2,6,0,5,2,3,0,6,2,4,0
2004,Ohio State,Big Ten,,12,8,4,0,10,6,4,0,7,6,1,0,5,2,3,0
2004,Oklahoma,Big 12,South,13,12,1,0,9,9,0,0,9,8,1,0,4,4,0,0
2004,Oklahoma State,Big 12,South,12,7,5,0,8,4,4,0,6,4,2,0,6,3,3,0
2004,Ole Miss,SEC,West,11,4,7,0,8,3,5,0,6,3,3,0,5,1,4,0
2004,Oregon,Pac-10,,11,5,6,0,9,4,5,0,6,3,3,0,5,2,3,0
2004,Oregon State,Pac-10,,12,7,5,0,9,6,3,0,6,4,2,0,6,3,3,0
2004,Penn State,Big Ten,,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
2004,Pittsburgh,Big East,,12,8,4,0,6,4,2,0,6,5,1,0,6,3,3,0
2004,Purdue,Big Ten,,12,7,5,0,9,4,5,0,7,4,3,0,5,3,2,0
2004,Rice,Western Athletic,,11,3,8,0,8,2,6,0,5,3,2,0,6,0,6,0
2004,Rutgers,Big East,,11,4,7,0,6,1,5,0,6,3,3,0,5,1,4,0
2004,San Diego State,Mountain West,,11,4,7,0,9,2,7,0,5,3,2,0,6,1,5,0
2004,San José State,Western Athletic,,11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
2004,SMU,Western Athletic,,11,3,8,0,8,3,5,0,5,3,2,0,6,0,6,0
2004,South Carolina,SEC,East,11,6,5,0,8,4,4,0,6,3,3,0,5,3,2,0
2004,Southern Mississippi,Conference USA,,12,7,5,0,9,5,4,0,5,3,2,0,7,4,3,0
2004,South Florida,Conference USA,,11,4,7,0,8,3,5,0,6,2,4,0,5,2,3,0
2004,Stanford,Pac-10,,11,4,7,0,9,3,6,0,6,3,3,0,5,1,4,0
2004,Syracuse,Big East,,12,6,6,0,6,4,2,0,5,4,1,0,7,2,5,0
2004,TCU,Conference USA,,11,5,6,0,9,4,5,0,6,4,2,0,5,1,4,0
2004,Temple,Big East,,11,2,9,0,6,1,5,0,6,2,4,0,5,0,5,0
2004,Tennessee,SEC,East,13,10,3,0,9,7,2,0,8,5,3,0,5,5,0,0
2004,Texas,Big 12,South,12,11,1,0,8,7,1,0,7,7,0,0,5,4,1,0
2004,Texas A&M,Big 12,South,12,7,5,0,8,5,3,0,7,5,2,0,5,2,3,0
2004,Texas Tech,Big 12,South,12,8,4,0,8,5,3,0,5,4,1,0,7,4,3,0
2004,Toledo,Mid-American,West,13,9,4,0,9,8,1,0,5,5,0,0,8,4,4,0
2004,Troy,Sun Belt,,12,7,5,0,6,4,2,0,5,5,0,0,7,2,5,0
2004,Tulane,Conference USA,,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
2004,Tulsa,Western Athletic,,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
2004,UAB,Conference USA,,12,7,5,0,9,5,4,0,6,4,2,0,6,3,3,0
2004,UCF,Mid-American,East,11,0,11,0,8,0,8,0,5,0,5,0,6,0,6,0
2004,UCLA,Pac-10,,12,6,6,0,11,6,5,0,7,3,4,0,5,3,2,0
2004,UNLV,Mountain West,,11,2,9,0,8,1,7,0,5,1,4,0,6,1,5,0
2004,USC,Pac-10,,13,13,0,0,11,11,0,0,6,6,0,0,7,7,0,0
2004,Utah,Mountain West,,12,12,0,0,9,9,0,0,7,7,0,0,5,5,0,0
2004,Utah State,Sun Belt,,11,3,8,0,7,2,5,0,4,2,2,0,7,1,6,0
2004,UTEP,Western Athletic,,12,8,4,0,8,6,2,0,7,5,2,0,5,3,2,0
2004,Vanderbilt,SEC,East,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
2004,Virginia,ACC,,12,8,4,0,8,5,3,0,6,5,1,0,6,3,3,0
2004,Virginia Tech,ACC,,13,10,3,0,9,7,2,0,8,6,2,0,5,4,1,0
2004,Wake Forest,ACC,,11,4,7,0,9,2,7,0,6,3,3,0,5,1,4,0
2004,Washington,Pac-10,,11,1,10,0,8,0,8,0,6,1,5,0,5,0,5,0
2004,Washington State,Pac-10,,11,5,6,0,9,4,5,0,5,1,4,0,6,4,2,0
2004,Western Michigan,Mid-American,West,11,1,10,0,8,0,8,0,5,1,4,0,6,0,6,0
2004,West Virginia,Big East,,12,8,4,0,6,4,2,0,7,5,2,0,5,3,2,0
2004,Wisconsin,Big Ten,,12,9,3,0,10,8,2,0,7,6,1,0,5,3,2,0
2004,Wyoming,Mountain West,,12,7,5,0,8,4,4,0,6,5,1,0,6,2,4,0
