year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
1974,Air Force,FBS Independents,,11,2,9,0,6,2,4,0,6,2,4,0,5,0,5,0
1974,Alabama,SEC,,12,11,1,0,6,6,0,0,7,7,0,0,4,4,0,0
1974,Appalachian State,Southern,,11,6,5,0,4,3,1,0,4,2,2,0,7,4,3,0
1974,Arizona,Western Athletic,,11,9,2,0,7,6,1,0,6,5,1,0,5,4,1,0
1974,Arizona State,Western Athletic,,12,7,5,0,7,4,3,0,7,5,2,0,5,2,3,0
1974,Arkansas,Southwest,,11,6,5,0,7,3,4,0,6,4,2,0,5,2,3,0
1974,Arkansas State,FBS Independents,,10,7,3,0,4,3,1,0,5,3,2,0,5,4,1,0
1974,Army,FBS Independents,,11,3,8,0,6,2,4,0,6,3,3,0,5,0,5,0
1974,Auburn,SEC,,12,10,2,0,6,4,2,0,7,7,0,0,4,2,2,0
1974,Baylor,Southwest,,12,8,4,0,7,6,1,0,5,4,1,0,6,4,2,0
1974,Boston College,FBS Independents,,11,8,3,0,8,6,2,0,6,5,1,0,5,3,2,0
1974,Bowling Green,Mid-American,,11,7,4,0,5,2,3,0,6,5,1,0,5,2,3,0
1974,Brown,Ivy,,9,5,4,0,7,4,3,0,5,3,2,0,4,2,2,0
1974,BYU,Western Athletic,,12,8,4,0,7,7,0,0,6,5,1,0,5,3,2,0
1974,California,Pac-8,,11,8,3,0,7,5,2,0,7,5,2,0,4,3,1,0
1974,Chattanooga,FBS Independents,,11,4,7,0,3,0,3,0,6,3,3,0,5,1,4,0
1974,Cincinnati,FBS Independents,,11,7,4,0,4,2,2,0,6,5,1,0,5,2,3,0
1974,Clemson,ACC,,11,7,4,0,6,4,2,0,6,6,0,0,5,1,4,0
1974,Colgate,FBS Independents,,10,4,6,0,2,1,1,0,3,2,1,0,7,2,5,0
1974,Colorado,Big 8,,11,5,6,0,7,3,4,0,5,3,2,0,6,2,4,0
1974,Colorado State,Western Athletic,,11,4,7,0,6,2,4,0,4,3,1,0,7,1,6,0
1974,Columbia,Ivy,,9,1,8,0,7,0,7,0,5,1,4,0,4,0,4,0
1974,Cornell,Ivy,,9,3,6,0,7,1,6,0,4,2,2,0,5,1,4,0
1974,Dartmouth,Ivy,,9,3,6,0,7,3,4,0,4,1,3,0,5,2,3,0
1974,Dayton,FBS Independents,,11,3,8,0,2,1,1,0,4,1,3,0,7,2,5,0
1974,Drake,Missouri Valley,,11,3,8,0,6,2,4,0,4,1,3,0,7,2,5,0
1974,Duke,ACC,,11,6,5,0,6,2,4,0,5,5,0,0,6,1,5,0
1974,East Carolina,Southern,,11,7,4,0,6,3,3,0,5,4,1,0,6,3,3,0
1974,Florida,SEC,,12,8,4,0,6,3,3,0,7,7,0,0,4,1,3,0
1974,Florida State,FBS Independents,,11,1,10,0,5,1,4,0,6,0,6,0,5,1,4,0
1974,Fresno State,PCAA,,12,5,7,0,4,1,3,0,7,3,4,0,5,2,3,0
1974,Furman,Southern,,11,5,6,0,6,2,4,0,6,4,2,0,5,1,4,0
1974,Georgia,SEC,,12,6,6,0,6,4,2,0,7,5,2,0,4,1,3,0
1974,Georgia Tech,FBS Independents,,11,6,5,0,5,3,2,0,7,5,2,0,4,1,3,0
1974,Harvard,Ivy,,9,7,2,0,7,6,1,0,6,4,2,0,3,3,0,0
1974,Hawai'i,FBS Independents,,11,6,5,0,1,1,0,0,9,5,4,0,2,1,1,0
1974,Holy Cross,FBS Independents,,11,6,5,0,5,1,4,0,5,5,0,0,6,1,5,0
1974,Houston,FBS Independents,,12,8,4,0,7,6,1,0,4,3,1,0,7,5,2,0
1974,Idaho,FBS Independents,,11,2,9,0,4,0,4,0,3,1,2,0,8,1,7,0
1974,Illinois,Big Ten,,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
1974,Indiana,Big Ten,,11,1,10,0,8,1,7,0,6,1,5,0,5,0,5,0
1974,Iowa,Big Ten,,11,3,8,0,8,2,6,0,6,3,3,0,5,0,5,0
1974,Iowa State,Big 8,,11,4,7,0,7,2,5,0,5,3,2,0,6,1,5,0
1974,Kansas,Big 8,,11,4,7,0,7,1,6,0,5,2,3,0,6,2,4,0
1974,Kansas State,Big 8,,11,4,7,0,7,1,6,0,7,4,3,0,4,0,4,0
1974,Kent State,Mid-American,,11,7,4,0,5,2,3,0,5,3,2,0,6,4,2,0
1974,Kentucky,SEC,,11,6,5,0,6,3,3,0,6,4,2,0,5,2,3,0
1974,Lamar,FBS Independents,,10,8,2,0,4,4,0,0,5,4,1,0,5,4,1,0
1974,Long Beach State,PCAA,,11,6,5,0,4,1,3,0,5,4,1,0,6,2,4,0
1974,Louisiana,FBS Independents,,11,2,9,0,7,1,6,0,6,0,6,0,5,2,3,0
1974,Louisville,Missouri Valley,,11,4,7,0,5,3,2,0,6,2,4,0,5,2,3,0
1974,LSU,SEC,,11,6,5,0,6,2,4,0,7,6,1,0,4,0,4,0
1974,Marshall,FBS Independents,,11,1,10,0,3,0,3,0,5,1,4,0,6,0,6,0
1974,Maryland,ACC,,12,8,4,0,6,6,0,0,7,6,1,0,4,2,2,0
1974,Memphis,FBS Independents,,11,7,4,0,4,2,2,0,6,4,2,0,5,3,2,0
1974,Miami,FBS Independents,,11,6,5,0,7,5,2,0,6,3,3,0,5,3,2,0
1974,Miami (OH),Mid-American,,11,11,0,0,5,5,0,0,5,5,0,0,5,5,0,0
1974,Michigan,Big Ten,,11,10,1,0,8,7,1,0,6,6,0,0,5,4,1,0
1974,Michigan State,Big Ten,,11,8,3,0,8,7,1,0,7,6,1,0,4,2,2,0
1974,Minnesota,Big Ten,,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
1974,Mississippi State,SEC,,12,9,3,0,6,3,3,0,7,6,1,0,4,2,2,0
1974,Missouri,Big 8,,11,7,4,0,7,5,2,0,5,5,0,0,6,2,4,0
1974,Navy,FBS Independents,,11,4,7,0,8,2,6,0,5,3,2,0,6,1,5,0
1974,NC State,ACC,,12,10,2,0,6,4,2,0,5,5,0,0,6,4,2,0
1974,Nebraska,Big 8,,12,9,3,0,7,5,2,0,7,5,2,0,4,3,1,0
