year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2012,Air Force,Mountain West,,13,6,7,0,8,5,3,0,6,5,1,0,6,1,5,0
2012,Akron,Mid-American,East,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2012,Alabama,SEC,West,14,13,1,0,9,8,1,0,7,6,1,0,4,4,0,0
2012,Arizona,Pac-12,South,13,8,5,0,9,4,5,0,8,6,2,0,4,1,3,0
2012,Arizona State,Pac-12,South,13,8,5,0,9,5,4,0,6,4,2,0,6,3,3,0
2012,Arkansas,SEC,West,12,4,8,0,8,2,6,0,7,3,4,0,4,1,3,0
2012,Arkansas State,Sun Belt,,13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
2012,Army,FBS Independents,,13,2,11,0,0,0,0,0,8,2,6,0,4,0,4,0
2012,Auburn,SEC,West,12,3,9,0,8,0,8,0,7,3,4,0,4,0,4,0
2012,Ball State,Mid-American,West,13,9,4,0,8,6,2,0,5,4,1,0,7,5,2,0
2012,Baylor,Big 12,,13,8,5,0,9,4,5,0,6,5,1,0,5,1,4,0
2012,Boise State,Mountain West,,13,11,2,0,8,7,1,0,6,5,1,0,6,5,1,0
2012,Boston College,ACC,Atlantic,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2012,Bowling Green,Mid-American,East,13,8,5,0,8,6,2,0,6,5,1,0,6,3,3,0
2012,Buffalo,Mid-American,East,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2012,BYU,FBS Independents,,13,8,5,0,0,0,0,0,6,5,1,0,6,2,4,0
2012,California,Pac-12,North,12,3,9,0,9,2,7,0,7,2,5,0,5,1,4,0
2012,Central Michigan,Mid-American,West,13,7,6,0,8,4,4,0,7,3,4,0,5,3,2,0
2012,Cincinnati,Big East,,13,10,3,0,7,5,2,0,7,6,1,0,4,2,2,0
2012,Clemson,ACC,Atlantic,13,11,2,0,8,7,1,0,7,6,1,0,4,3,1,0
2012,Colorado,Pac-12,South,12,1,11,0,9,1,8,0,6,0,6,0,5,1,4,0
2012,Colorado State,Mountain West,,12,4,8,0,8,3,5,0,6,3,3,0,5,0,5,0
2012,Connecticut,Big East,,12,5,7,0,7,2,5,0,6,3,3,0,6,2,4,0
2012,Duke,ACC,Coastal,13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
2012,East Carolina,Conference USA,East,13,8,5,0,8,7,1,0,6,5,1,0,6,3,3,0
2012,Eastern Michigan,Mid-American,West,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2012,Florida,SEC,East,13,11,2,0,8,7,1,0,7,7,0,0,4,4,0,0
