game_id,school,conference,homeAway,points,stat_category,stat_type,athlete,stat
323640183,West Virginia,Big 12,away,14,passing,C/ATT,Geno Smith,19/28
323640183,West Virginia,Big 12,away,14,passing,YDS,Geno Smith,201
323640183,West Virginia,Big 12,away,14,passing,AVG,Geno Smith,7.2
323640183,West Virginia,Big 12,away,14,passing,TD,Geno Smith,2
323640183,West Virginia,Big 12,away,14,passing,INT,Geno Smith,0
323640183,West Virginia,Big 12,away,14,passing,QBR,Geno Smith,18.0
323640183,West Virginia,Big 12,away,14,rushing,CAR,Tavon Austin,11
323640183,West Virginia,Big 12,away,14,rushing,CAR,Andrew Buie,7
323640183,West Virginia,Big 12,away,14,rushing,CAR,Shawne Alston,8
323640183,West Virginia,Big 12,away,14,rushing,CAR,Stedman Bailey,1
323640183,West Virginia,Big 12,away,14,rushing,CAR,Geno Smith,3
323640183,West Virginia,Big 12,away,14,rushing,YDS,Tavon Austin,45
323640183,West Virginia,Big 12,away,14,rushing,YDS,Andrew Buie,34
323640183,West Virginia,Big 12,away,14,rushing,YDS,Shawne Alston,15
323640183,West Virginia,Big 12,away,14,rushing,YDS,Stedman Bailey,13
323640183,West Virginia,Big 12,away,14,rushing,YDS,Geno Smith,-4
323640183,West Virginia,Big 12,away,14,rushing,AVG,Tavon Austin,4.1
323640183,West Virginia,Big 12,away,14,rushing,AVG,Andrew Buie,4.9
323640183,West Virginia,Big 12,away,14,rushing,AVG,Shawne Alston,1.9
323640183,West Virginia,Big 12,away,14,rushing,AVG,Stedman Bailey,13.0
323640183,West Virginia,Big 12,away,14,rushing,AVG,Geno Smith,-1.3
323640183,West Virginia,Big 12,away,14,rushing,TD,Tavon Austin,0
323640183,West Virginia,Big 12,away,14,rushing,TD,Andrew Buie,0
323640183,West Virginia,Big 12,away,14,rushing,TD,Shawne Alston,0
323640183,West Virginia,Big 12,away,14,rushing,TD,Stedman Bailey,0
323640183,West Virginia,Big 12,away,14,rushing,TD,Geno Smith,0
323640183,West Virginia,Big 12,away,14,rushing,LONG,Tavon Austin,17
323640183,West Virginia,Big 12,away,14,rushing,LONG,Andrew Buie,10
323640183,West Virginia,Big 12,away,14,rushing,LONG,Shawne Alston,7
323640183,West Virginia,Big 12,away,14,rushing,LONG,Stedman Bailey,13
323640183,West Virginia,Big 12,away,14,rushing,LONG,Geno Smith,0
323640183,West Virginia,Big 12,away,14,receiving,REC,Stedman Bailey,8
323640183,West Virginia,Big 12,away,14,receiving,REC,J.D. Woods,5
323640183,West Virginia,Big 12,away,14,receiving,REC,Tavon Austin,4
323640183,West Virginia,Big 12,away,14,receiving,REC,Cody Clay,1
323640183,West Virginia,Big 12,away,14,receiving,REC,Andrew Buie,1
323640183,West Virginia,Big 12,away,14,receiving,YDS,Stedman Bailey,121
323640183,West Virginia,Big 12,away,14,receiving,YDS,J.D. Woods,41
323640183,West Virginia,Big 12,away,14,receiving,YDS,Tavon Austin,30
323640183,West Virginia,Big 12,away,14,receiving,YDS,Cody Clay,10
323640183,West Virginia,Big 12,away,14,receiving,YDS,Andrew Buie,-1
323640183,West Virginia,Big 12,away,14,receiving,AVG,Stedman Bailey,15.1
323640183,West Virginia,Big 12,away,14,receiving,AVG,J.D. Woods,8.2
323640183,West Virginia,Big 12,away,14,receiving,AVG,Tavon Austin,7.5
323640183,West Virginia,Big 12,away,14,receiving,AVG,Cody Clay,10.0
323640183,West Virginia,Big 12,away,14,receiving,AVG,Andrew Buie,-1.0
323640183,West Virginia,Big 12,away,14,receiving,TD,Stedman Bailey,2
323640183,West Virginia,Big 12,away,14,receiving,TD,J.D. Woods,0
323640183,West Virginia,Big 12,away,14,receiving,TD,Tavon Austin,0
323640183,West Virginia,Big 12,away,14,receiving,TD,Cody Clay,0
323640183,West Virginia,Big 12,away,14,receiving,TD,Andrew Buie,0
323640183,West Virginia,Big 12,away,14,receiving,LONG,Stedman Bailey,59
323640183,West Virginia,Big 12,away,14,receiving,LONG,J.D. Woods,16
323640183,West Virginia,Big 12,away,14,receiving,LONG,Tavon Austin,13
323640183,West Virginia,Big 12,away,14,receiving,LONG,Cody Clay,10
323640183,West Virginia,Big 12,away,14,receiving,LONG,Andrew Buie,0
323640183,West Virginia,Big 12,away,14,interceptions,INT,Isaiah Bruce,1
323640183,West Virginia,Big 12,away,14,interceptions,YDS,Isaiah Bruce,0
323640183,West Virginia,Big 12,away,14,interceptions,TD,Isaiah Bruce,0
323640183,West Virginia,Big 12,away,14,kickReturns,NO,Tavon Austin,5
323640183,West Virginia,Big 12,away,14,kickReturns,NO,Stedman Bailey,3
323640183,West Virginia,Big 12,away,14,kickReturns,YDS,Tavon Austin,75
323640183,West Virginia,Big 12,away,14,kickReturns,YDS,Stedman Bailey,18
323640183,West Virginia,Big 12,away,14,kickReturns,AVG,Tavon Austin,15.0
323640183,West Virginia,Big 12,away,14,kickReturns,AVG,Stedman Bailey,6.0
323640183,West Virginia,Big 12,away,14,kickReturns,LONG,Tavon Austin,21
323640183,West Virginia,Big 12,away,14,kickReturns,LONG,Stedman Bailey,15
323640183,West Virginia,Big 12,away,14,kickReturns,TD,Tavon Austin,0
323640183,West Virginia,Big 12,away,14,kickReturns,TD,Stedman Bailey,0
323640183,West Virginia,Big 12,away,14,kicking,FG,Tyler Bitancurt,0/1
323640183,West Virginia,Big 12,away,14,kicking,PCT,Tyler Bitancurt,0.0
323640183,West Virginia,Big 12,away,14,kicking,LONG,Tyler Bitancurt,0
323640183,West Virginia,Big 12,away,14,kicking,XP,Tyler Bitancurt,2/2
323640183,West Virginia,Big 12,away,14,kicking,PTS,Tyler Bitancurt,2
323640183,West Virginia,Big 12,away,14,punting,NO,Tyler Bitancurt,5
323640183,West Virginia,Big 12,away,14,punting,YDS,Tyler Bitancurt,157
323640183,West Virginia,Big 12,away,14,punting,AVG,Tyler Bitancurt,31.4
323640183,West Virginia,Big 12,away,14,punting,TB,Tyler Bitancurt,0
323640183,West Virginia,Big 12,away,14,punting,In 20,Tyler Bitancurt,0
323640183,West Virginia,Big 12,away,14,punting,LONG,Tyler Bitancurt,38
323640183,Syracuse,Big East,home,38,passing,C/ATT,Ryan Nassib,11/23
323640183,Syracuse,Big East,home,38,passing,C/ATT,Charley Loeb,1/1
323640183,Syracuse,Big East,home,38,passing,YDS,Ryan Nassib,130
323640183,Syracuse,Big East,home,38,passing,YDS,Charley Loeb,8
323640183,Syracuse,Big East,home,38,passing,AVG,Ryan Nassib,5.7
323640183,Syracuse,Big East,home,38,passing,AVG,Charley Loeb,8.0
323640183,Syracuse,Big East,home,38,passing,TD,Ryan Nassib,2
323640183,Syracuse,Big East,home,38,passing,TD,Charley Loeb,0
323640183,Syracuse,Big East,home,38,passing,INT,Ryan Nassib,1
323640183,Syracuse,Big East,home,38,passing,INT,Charley Loeb,0
323640183,Syracuse,Big East,home,38,passing,QBR,Ryan Nassib,58.5
323640183,Syracuse,Big East,home,38,passing,QBR,Charley Loeb,21.6
323640183,Syracuse,Big East,home,38,rushing,CAR,Tyson Gulley,26
323640183,Syracuse,Big East,home,38,rushing,CAR,Jerome Smith,29
323640183,Syracuse,Big East,home,38,rushing,CAR,Ryan Nassib,7
323640183,Syracuse,Big East,home,38,rushing,YDS,Tyson Gulley,213
323640183,Syracuse,Big East,home,38,rushing,YDS,Jerome Smith,152
323640183,Syracuse,Big East,home,38,rushing,YDS,Ryan Nassib,13
323640183,Syracuse,Big East,home,38,rushing,AVG,Tyson Gulley,8.2
323640183,Syracuse,Big East,home,38,rushing,AVG,Jerome Smith,5.2
323640183,Syracuse,Big East,home,38,rushing,AVG,Ryan Nassib,1.9
323640183,Syracuse,Big East,home,38,rushing,TD,Tyson Gulley,2
323640183,Syracuse,Big East,home,38,rushing,TD,Jerome Smith,0
323640183,Syracuse,Big East,home,38,rushing,TD,Ryan Nassib,0
323640183,Syracuse,Big East,home,38,rushing,LONG,Tyson Gulley,67
323640183,Syracuse,Big East,home,38,rushing,LONG,Jerome Smith,24
323640183,Syracuse,Big East,home,38,rushing,LONG,Ryan Nassib,12
323640183,Syracuse,Big East,home,38,receiving,REC,Tyson Gulley,5
323640183,Syracuse,Big East,home,38,receiving,REC,Beckett Wales,3
323640183,Syracuse,Big East,home,38,receiving,REC,Marcus Sales,1
323640183,Syracuse,Big East,home,38,receiving,REC,Jarrod West,1
