game_id,school,conference,homeAway,points,stat_category,stat_type,athlete,stat
282500218,Temple,Mid-American,home,9,passing,C/ATT,Adam DiMichele,11/28
282500218,Temple,Mid-American,home,9,passing,YDS,Adam DiMichele,170
282500218,Temple,Mid-American,home,9,passing,AVG,Adam DiMichele,6.1
282500218,Temple,Mid-American,home,9,passing,TD,Adam DiMichele,0
282500218,Temple,Mid-American,home,9,passing,INT,Adam DiMichele,2
282500218,Temple,Mid-American,home,9,passing,QBR,Adam DiMichele,21.1
282500218,Temple,Mid-American,home,9,rushing,CAR,Adam DiMichele,10
282500218,Temple,Mid-American,home,9,rushing,CAR,Joe Jones,13
282500218,Temple,Mid-American,home,9,rushing,CAR,Marquise Liverpool,9
282500218,Temple,Mid-American,home,9,rushing,CAR,Lama Mcpershon,1
282500218,Temple,Mid-American,home,9,rushing,YDS,Adam DiMichele,60
282500218,Temple,Mid-American,home,9,rushing,YDS,Joe Jones,46
282500218,Temple,Mid-American,home,9,rushing,YDS,Marquise Liverpool,24
282500218,Temple,Mid-American,home,9,rushing,YDS,Lama Mcpershon,0
282500218,Temple,Mid-American,home,9,rushing,AVG,Adam DiMichele,6.0
282500218,Temple,Mid-American,home,9,rushing,AVG,Joe Jones,3.5
282500218,Temple,Mid-American,home,9,rushing,AVG,Marquise Liverpool,2.7
282500218,Temple,Mid-American,home,9,rushing,AVG,Lama Mcpershon,0.0
282500218,Temple,Mid-American,home,9,rushing,TD,Adam DiMichele,0
282500218,Temple,Mid-American,home,9,rushing,TD,Joe Jones,0
282500218,Temple,Mid-American,home,9,rushing,TD,Marquise Liverpool,0
282500218,Temple,Mid-American,home,9,rushing,TD,Lama Mcpershon,0
282500218,Temple,Mid-American,home,9,rushing,LONG,Adam DiMichele,19
282500218,Temple,Mid-American,home,9,rushing,LONG,Joe Jones,13
282500218,Temple,Mid-American,home,9,rushing,LONG,Marquise Liverpool,7
282500218,Temple,Mid-American,home,9,rushing,LONG,Lama Mcpershon,0
282500218,Temple,Mid-American,home,9,receiving,REC,James Nixon,1
282500218,Temple,Mid-American,home,9,receiving,REC,Steve Maneri,1
282500218,Temple,Mid-American,home,9,receiving,REC,Travis Shelton,4
282500218,Temple,Mid-American,home,9,receiving,REC,Bruce Francis,1
282500218,Temple,Mid-American,home,9,receiving,REC,Kevin Armstrong,2
282500218,Temple,Mid-American,home,9,receiving,REC,Dy'Onne Crudup,1
282500218,Temple,Mid-American,home,9,receiving,REC,Joe Jones,1
282500218,Temple,Mid-American,home,9,receiving,YDS,James Nixon,46
282500218,Temple,Mid-American,home,9,receiving,YDS,Steve Maneri,44
282500218,Temple,Mid-American,home,9,receiving,YDS,Travis Shelton,42
282500218,Temple,Mid-American,home,9,receiving,YDS,Bruce Francis,20
282500218,Temple,Mid-American,home,9,receiving,YDS,Kevin Armstrong,16
282500218,Temple,Mid-American,home,9,receiving,YDS,Dy'Onne Crudup,4
282500218,Temple,Mid-American,home,9,receiving,YDS,Joe Jones,-2
282500218,Temple,Mid-American,home,9,receiving,AVG,James Nixon,46.0
282500218,Temple,Mid-American,home,9,receiving,AVG,Steve Maneri,44.0
282500218,Temple,Mid-American,home,9,receiving,AVG,Travis Shelton,10.5
282500218,Temple,Mid-American,home,9,receiving,AVG,Bruce Francis,20.0
282500218,Temple,Mid-American,home,9,receiving,AVG,Kevin Armstrong,8.0
282500218,Temple,Mid-American,home,9,receiving,AVG,Dy'Onne Crudup,4.0
282500218,Temple,Mid-American,home,9,receiving,AVG,Joe Jones,-2.0
282500218,Temple,Mid-American,home,9,receiving,TD,James Nixon,0
282500218,Temple,Mid-American,home,9,receiving,TD,Steve Maneri,0
282500218,Temple,Mid-American,home,9,receiving,TD,Travis Shelton,0
282500218,Temple,Mid-American,home,9,receiving,TD,Bruce Francis,0
282500218,Temple,Mid-American,home,9,receiving,TD,Kevin Armstrong,0
282500218,Temple,Mid-American,home,9,receiving,TD,Dy'Onne Crudup,0
282500218,Temple,Mid-American,home,9,receiving,TD,Joe Jones,0
282500218,Temple,Mid-American,home,9,receiving,LONG,James Nixon,46
282500218,Temple,Mid-American,home,9,receiving,LONG,Steve Maneri,44
282500218,Temple,Mid-American,home,9,receiving,LONG,Travis Shelton,16
