game_id,school,conference,homeAway,points,stat_category,stat_type,athlete,stat
282500158,Nebraska,Big 12,home,35,passing,C/ATT,Joe Ganz,17/25
282500158,Nebraska,Big 12,home,35,passing,C/ATT,Patrick Witt,1/2
282500158,Nebraska,Big 12,home,35,passing,YDS,Joe Ganz,216
282500158,Nebraska,Big 12,home,35,passing,YDS,Patrick Witt,0
282500158,Nebraska,Big 12,home,35,passing,AVG,Joe Ganz,8.6
282500158,Nebraska,Big 12,home,35,passing,AVG,Patrick Witt,0.0
282500158,Nebraska,Big 12,home,35,passing,TD,Joe Ganz,0
282500158,Nebraska,Big 12,home,35,passing,TD,Patrick Witt,0
282500158,Nebraska,Big 12,home,35,passing,INT,Joe Ganz,1
282500158,Nebraska,Big 12,home,35,passing,INT,Patrick Witt,0
282500158,Nebraska,Big 12,home,35,passing,QBR,Joe Ganz,39.9
282500158,Nebraska,Big 12,home,35,passing,QBR,Patrick Witt,9.3
282500158,Nebraska,Big 12,home,35,rushing,CAR,Roy Helu Jr.,9
282500158,Nebraska,Big 12,home,35,rushing,CAR,Marlon Lucky,7
282500158,Nebraska,Big 12,home,35,rushing,CAR,Marcus Mendoza,2
282500158,Nebraska,Big 12,home,35,rushing,CAR,Quentin Castille,6
282500158,Nebraska,Big 12,home,35,rushing,CAR,Joe Ganz,6
282500158,Nebraska,Big 12,home,35,rushing,YDS,Roy Helu Jr.,59
282500158,Nebraska,Big 12,home,35,rushing,YDS,Marlon Lucky,23
282500158,Nebraska,Big 12,home,35,rushing,YDS,Marcus Mendoza,12
282500158,Nebraska,Big 12,home,35,rushing,YDS,Quentin Castille,7
282500158,Nebraska,Big 12,home,35,rushing,YDS,Joe Ganz,-2
282500158,Nebraska,Big 12,home,35,rushing,AVG,Roy Helu Jr.,6.6
282500158,Nebraska,Big 12,home,35,rushing,AVG,Marlon Lucky,3.3
282500158,Nebraska,Big 12,home,35,rushing,AVG,Marcus Mendoza,6.0
282500158,Nebraska,Big 12,home,35,rushing,AVG,Quentin Castille,1.2
282500158,Nebraska,Big 12,home,35,rushing,AVG,Joe Ganz,-0.3
282500158,Nebraska,Big 12,home,35,rushing,TD,Roy Helu Jr.,1
282500158,Nebraska,Big 12,home,35,rushing,TD,Marlon Lucky,1
282500158,Nebraska,Big 12,home,35,rushing,TD,Marcus Mendoza,0
282500158,Nebraska,Big 12,home,35,rushing,TD,Quentin Castille,1
282500158,Nebraska,Big 12,home,35,rushing,TD,Joe Ganz,0
282500158,Nebraska,Big 12,home,35,rushing,LONG,Roy Helu Jr.,17
282500158,Nebraska,Big 12,home,35,rushing,LONG,Marlon Lucky,7
282500158,Nebraska,Big 12,home,35,rushing,LONG,Marcus Mendoza,10
282500158,Nebraska,Big 12,home,35,rushing,LONG,Quentin Castille,3
282500158,Nebraska,Big 12,home,35,rushing,LONG,Joe Ganz,10
282500158,Nebraska,Big 12,home,35,receiving,REC,Nate Swift,6
282500158,Nebraska,Big 12,home,35,receiving,REC,Todd Peterson,4
282500158,Nebraska,Big 12,home,35,receiving,REC,Roy Helu Jr.,2
282500158,Nebraska,Big 12,home,35,receiving,REC,Niles Paul,2
282500158,Nebraska,Big 12,home,35,receiving,REC,Menelik Holt,2
282500158,Nebraska,Big 12,home,35,receiving,REC,Thomas Lawson,1
282500158,Nebraska,Big 12,home,35,receiving,REC,Marcus Mendoza,1
282500158,Nebraska,Big 12,home,35,receiving,YDS,Nate Swift,70
282500158,Nebraska,Big 12,home,35,receiving,YDS,Todd Peterson,59
282500158,Nebraska,Big 12,home,35,receiving,YDS,Roy Helu Jr.,32
282500158,Nebraska,Big 12,home,35,receiving,YDS,Niles Paul,27
282500158,Nebraska,Big 12,home,35,receiving,YDS,Menelik Holt,24
282500158,Nebraska,Big 12,home,35,receiving,YDS,Thomas Lawson,4
282500158,Nebraska,Big 12,home,35,receiving,YDS,Marcus Mendoza,0
282500158,Nebraska,Big 12,home,35,receiving,AVG,Nate Swift,11.7
282500158,Nebraska,Big 12,home,35,receiving,AVG,Todd Peterson,14.8
282500158,Nebraska,Big 12,home,35,receiving,AVG,Roy Helu Jr.,16.0
282500158,Nebraska,Big 12,home,35,receiving,AVG,Niles Paul,13.5
282500158,Nebraska,Big 12,home,35,receiving,AVG,Menelik Holt,12.0
