game_id,school,conference,homeAway,points,stat_category,stat
401032086,Texas,Big 12,away,28,rushingTDs,3
401032086,Texas,Big 12,away,28,passingTDs,0
401032086,Texas,Big 12,away,28,kickingPoints,8
401032086,Texas,Big 12,away,28,interceptionYards,22
401032086,Texas,Big 12,away,28,interceptionTDs,0
401032086,Texas,Big 12,away,28,passesIntercepted,1
401032086,Texas,Big 12,away,28,fumblesRecovered,1
401032086,Texas,Big 12,away,28,totalFumbles,0
401032086,Texas,Big 12,away,28,tacklesForLoss,7
401032086,Texas,Big 12,away,28,defensiveTDs,0
401032086,Texas,Big 12,away,28,tackles,41
401032086,Texas,Big 12,away,28,sacks,2
401032086,Texas,Big 12,away,28,qbHurries,0
401032086,Texas,Big 12,away,28,passesDeflected,3
401032086,Texas,Big 12,away,28,firstDowns,20
401032086,Texas,Big 12,away,28,thirdDownEff,9-19
401032086,Texas,Big 12,away,28,fourthDownEff,2-2
401032086,Texas,Big 12,away,28,totalYards,355
401032086,Texas,Big 12,away,28,netPassingYards,177
401032086,Texas,Big 12,away,28,completionAttempts,20-28
401032086,Texas,Big 12,away,28,yardsPerPass,6.3
401032086,Texas,Big 12,away,28,rushingYards,178
401032086,Texas,Big 12,away,28,rushingAttempts,49
401032086,Texas,Big 12,away,28,yardsPerRushAttempt,3.6
401032086,Texas,Big 12,away,28,totalPenaltiesYards,5-45
401032086,Texas,Big 12,away,28,turnovers,0
401032086,Texas,Big 12,away,28,fumblesLost,0
401032086,Texas,Big 12,away,28,interceptions,0
401032086,Texas,Big 12,away,28,possessionTime,34:50
401032086,Georgia,SEC,home,21,fumblesRecovered,0
401032086,Georgia,SEC,home,21,rushingTDs,0
401032086,Georgia,SEC,home,21,passingTDs,3
401032086,Georgia,SEC,home,21,kickReturnYards,28
401032086,Georgia,SEC,home,21,kickReturnTDs,0
401032086,Georgia,SEC,home,21,kickReturns,1
401032086,Georgia,SEC,home,21,kickingPoints,3
401032086,Georgia,SEC,home,21,tacklesForLoss,7
401032086,Georgia,SEC,home,21,defensiveTDs,0
401032086,Georgia,SEC,home,21,tackles,49
401032086,Georgia,SEC,home,21,sacks,2
401032086,Georgia,SEC,home,21,qbHurries,0
401032086,Georgia,SEC,home,21,passesDeflected,3
401032086,Georgia,SEC,home,21,firstDowns,20
401032086,Georgia,SEC,home,21,thirdDownEff,6-13
401032086,Georgia,SEC,home,21,fourthDownEff,0-1
401032086,Georgia,SEC,home,21,totalYards,284
401032086,Georgia,SEC,home,21,netPassingYards,212
401032086,Georgia,SEC,home,21,completionAttempts,20-34
401032086,Georgia,SEC,home,21,yardsPerPass,6.2
401032086,Georgia,SEC,home,21,rushingYards,72
401032086,Georgia,SEC,home,21,rushingAttempts,30
401032086,Georgia,SEC,home,21,yardsPerRushAttempt,2.4
401032086,Georgia,SEC,home,21,totalPenaltiesYards,2-25
401032086,Georgia,SEC,home,21,turnovers,2
401032086,Georgia,SEC,home,21,fumblesLost,1
401032086,Georgia,SEC,home,21,interceptions,1
401032086,Georgia,SEC,home,21,possessionTime,25:10
401032072,Baylor,Big 12,away,45,rushingTDs,4
401032072,Baylor,Big 12,away,45,passingTDs,2
401032072,Baylor,Big 12,away,45,kickReturnYards,20
401032072,Baylor,Big 12,away,45,kickReturnTDs,0
401032072,Baylor,Big 12,away,45,kickReturns,1
401032072,Baylor,Big 12,away,45,kickingPoints,9
401032072,Baylor,Big 12,away,45,fumblesRecovered,1
401032072,Baylor,Big 12,away,45,totalFumbles,0
401032072,Baylor,Big 12,away,45,tacklesForLoss,3
401032072,Baylor,Big 12,away,45,defensiveTDs,0
401032072,Baylor,Big 12,away,45,tackles,35
401032072,Baylor,Big 12,away,45,sacks,1
401032072,Baylor,Big 12,away,45,qbHurries,2
401032072,Baylor,Big 12,away,45,passesDeflected,7
401032072,Baylor,Big 12,away,45,firstDowns,30
401032072,Baylor,Big 12,away,45,thirdDownEff,6-15
401032072,Baylor,Big 12,away,45,fourthDownEff,5-5
401032072,Baylor,Big 12,away,45,totalYards,668
401032072,Baylor,Big 12,away,45,netPassingYards,384
401032072,Baylor,Big 12,away,45,completionAttempts,21-35
401032072,Baylor,Big 12,away,45,yardsPerPass,11.0
401032072,Baylor,Big 12,away,45,rushingYards,284
401032072,Baylor,Big 12,away,45,rushingAttempts,46
401032072,Baylor,Big 12,away,45,yardsPerRushAttempt,6.2
401032072,Baylor,Big 12,away,45,totalPenaltiesYards,7-50
401032072,Baylor,Big 12,away,45,turnovers,1
401032072,Baylor,Big 12,away,45,fumblesLost,0
401032072,Baylor,Big 12,away,45,interceptions,1
401032072,Baylor,Big 12,away,45,possessionTime,36:02
401032072,Vanderbilt,SEC,home,38,fumblesRecovered,0
401032072,Vanderbilt,SEC,home,38,rushingTDs,4
401032072,Vanderbilt,SEC,home,38,passingTDs,1
401032072,Vanderbilt,SEC,home,38,kickReturnYards,74
401032072,Vanderbilt,SEC,home,38,kickReturnTDs,0
401032072,Vanderbilt,SEC,home,38,kickReturns,4
401032072,Vanderbilt,SEC,home,38,kickingPoints,8
401032072,Vanderbilt,SEC,home,38,interceptionYards,0
401032072,Vanderbilt,SEC,home,38,interceptionTDs,0
401032072,Vanderbilt,SEC,home,38,passesIntercepted,1
401032072,Vanderbilt,SEC,home,38,tacklesForLoss,6
401032072,Vanderbilt,SEC,home,38,defensiveTDs,0
401032072,Vanderbilt,SEC,home,38,tackles,45
401032072,Vanderbilt,SEC,home,38,sacks,2
401032072,Vanderbilt,SEC,home,38,qbHurries,0
401032072,Vanderbilt,SEC,home,38,passesDeflected,5
401032072,Vanderbilt,SEC,home,38,firstDowns,22
401032072,Vanderbilt,SEC,home,38,thirdDownEff,7-13
401032072,Vanderbilt,SEC,home,38,fourthDownEff,1-2
401032072,Vanderbilt,SEC,home,38,totalYards,573
401032072,Vanderbilt,SEC,home,38,netPassingYards,286
401032072,Vanderbilt,SEC,home,38,completionAttempts,18-38
401032072,Vanderbilt,SEC,home,38,yardsPerPass,7.5
401032072,Vanderbilt,SEC,home,38,rushingYards,287
401032072,Vanderbilt,SEC,home,38,rushingAttempts,24
401032072,Vanderbilt,SEC,home,38,yardsPerRushAttempt,12.0
401032072,Vanderbilt,SEC,home,38,totalPenaltiesYards,3-26
401032072,Vanderbilt,SEC,home,38,turnovers,1
401032072,Vanderbilt,SEC,home,38,fumblesLost,1
401032072,Vanderbilt,SEC,home,38,interceptions,0
401032072,Vanderbilt,SEC,home,38,possessionTime,23:58
401032078,Oklahoma,Big 12,away,34,fumblesRecovered,0
401032078,Oklahoma,Big 12,away,34,rushingTDs,2
401032078,Oklahoma,Big 12,away,34,puntReturnYards,5
401032078,Oklahoma,Big 12,away,34,puntReturnTDs,0
