game_id,school,conference,homeAway,points,stat_category,stat
401013489,Oklahoma State,Big 12,home,58,rushingTDs,3
401013489,Oklahoma State,Big 12,home,58,puntReturnYards,-1
401013489,Oklahoma State,Big 12,home,58,puntReturnTDs,0
401013489,Oklahoma State,Big 12,home,58,puntReturns,4
401013489,Oklahoma State,Big 12,home,58,passingTDs,5
401013489,Oklahoma State,Big 12,home,58,kickReturnYards,42
401013489,Oklahoma State,Big 12,home,58,kickReturnTDs,0
401013489,Oklahoma State,Big 12,home,58,kickReturns,1
401013489,Oklahoma State,Big 12,home,58,kickingPoints,10
401013489,Oklahoma State,Big 12,home,58,fumblesRecovered,2
401013489,Oklahoma State,Big 12,home,58,totalFumbles,2
401013489,Oklahoma State,Big 12,home,58,tacklesForLoss,11
401013489,Oklahoma State,Big 12,home,58,defensiveTDs,0
401013489,Oklahoma State,Big 12,home,58,tackles,39
401013489,Oklahoma State,Big 12,home,58,sacks,5
401013489,Oklahoma State,Big 12,home,58,qbHurries,8
401013489,Oklahoma State,Big 12,home,58,passesDeflected,6
401013489,Oklahoma State,Big 12,home,58,firstDowns,33
401013489,Oklahoma State,Big 12,home,58,thirdDownEff,11-18
401013489,Oklahoma State,Big 12,home,58,fourthDownEff,2-3
401013489,Oklahoma State,Big 12,home,58,totalYards,732
401013489,Oklahoma State,Big 12,home,58,netPassingYards,296
401013489,Oklahoma State,Big 12,home,58,completionAttempts,25-37
401013489,Oklahoma State,Big 12,home,58,yardsPerPass,8.0
401013489,Oklahoma State,Big 12,home,58,rushingYards,436
401013489,Oklahoma State,Big 12,home,58,rushingAttempts,55
401013489,Oklahoma State,Big 12,home,58,yardsPerRushAttempt,7.9
401013489,Oklahoma State,Big 12,home,58,totalPenaltiesYards,7-55
401013489,Oklahoma State,Big 12,home,58,turnovers,2
401013489,Oklahoma State,Big 12,home,58,fumblesLost,1
401013489,Oklahoma State,Big 12,home,58,interceptions,1
401013489,Oklahoma State,Big 12,home,58,possessionTime,29:36
401013489,Missouri State,,away,17,rushingTDs,0
401013489,Missouri State,,away,17,puntReturnYards,3
401013489,Missouri State,,away,17,puntReturnTDs,0
401013489,Missouri State,,away,17,puntReturns,2
401013489,Missouri State,,away,17,passingTDs,2
401013489,Missouri State,,away,17,kickingPoints,5
401013489,Missouri State,,away,17,interceptionYards,0
401013489,Missouri State,,away,17,interceptionTDs,0
401013489,Missouri State,,away,17,passesIntercepted,1
401013489,Missouri State,,away,17,fumblesRecovered,1
401013489,Missouri State,,away,17,totalFumbles,3
401013489,Missouri State,,away,17,tacklesForLoss,7
401013489,Missouri State,,away,17,defensiveTDs,0
401013489,Missouri State,,away,17,tackles,59
401013489,Missouri State,,away,17,sacks,2
401013489,Missouri State,,away,17,qbHurries,0
401013489,Missouri State,,away,17,passesDeflected,2
401013489,Missouri State,,away,17,firstDowns,13
401013489,Missouri State,,away,17,thirdDownEff,5-16
401013489,Missouri State,,away,17,fourthDownEff,0-0
401013489,Missouri State,,away,17,totalYards,260
401013489,Missouri State,,away,17,netPassingYards,150
401013489,Missouri State,,away,17,completionAttempts,11-28
401013489,Missouri State,,away,17,yardsPerPass,5.4
401013489,Missouri State,,away,17,rushingYards,110
401013489,Missouri State,,away,17,rushingAttempts,37
401013489,Missouri State,,away,17,yardsPerRushAttempt,3.0
401013489,Missouri State,,away,17,totalPenaltiesYards,7-69
