game_id,school,conference,homeAway,points,stat_category,stat
400876103,TCU,Big 12,home,23,rushingTDs,1
400876103,TCU,Big 12,home,23,passingTDs,2
400876103,TCU,Big 12,home,23,kickReturnYards,149
400876103,TCU,Big 12,home,23,kickReturnTDs,0
400876103,TCU,Big 12,home,23,kickReturns,5
400876103,TCU,Big 12,home,23,kickingPoints,5
400876103,TCU,Big 12,home,23,fumblesRecovered,1
400876103,TCU,Big 12,home,23,totalFumbles,2
400876103,TCU,Big 12,home,23,tacklesForLoss,4
400876103,TCU,Big 12,home,23,defensiveTDs,0
400876103,TCU,Big 12,home,23,tackles,41
400876103,TCU,Big 12,home,23,sacks,3
400876103,TCU,Big 12,home,23,qbHurries,0
400876103,TCU,Big 12,home,23,passesDeflected,1
400876103,TCU,Big 12,home,23,firstDowns,17
400876103,TCU,Big 12,home,23,thirdDownEff,6-14
400876103,TCU,Big 12,home,23,fourthDownEff,1-2
400876103,TCU,Big 12,home,23,totalYards,321
400876103,TCU,Big 12,home,23,netPassingYards,146
400876103,TCU,Big 12,home,23,completionAttempts,18-28
400876103,TCU,Big 12,home,23,yardsPerPass,5.2
400876103,TCU,Big 12,home,23,rushingYards,175
400876103,TCU,Big 12,home,23,rushingAttempts,39
400876103,TCU,Big 12,home,23,yardsPerRushAttempt,4.5
400876103,TCU,Big 12,home,23,totalPenaltiesYards,2-10
400876103,TCU,Big 12,home,23,turnovers,2
400876103,TCU,Big 12,home,23,fumblesLost,2
400876103,TCU,Big 12,home,23,interceptions,0
400876103,TCU,Big 12,home,23,possessionTime,26:36
400876103,Georgia,SEC,away,31,rushingTDs,2
400876103,Georgia,SEC,away,31,puntReturnYards,1
400876103,Georgia,SEC,away,31,puntReturnTDs,0
400876103,Georgia,SEC,away,31,puntReturns,2
400876103,Georgia,SEC,away,31,passingTDs,2
400876103,Georgia,SEC,away,31,kickReturnYards,76
400876103,Georgia,SEC,away,31,kickReturnTDs,0
400876103,Georgia,SEC,away,31,kickReturns,5
400876103,Georgia,SEC,away,31,kickingPoints,7
400876103,Georgia,SEC,away,31,fumblesRecovered,2
400876103,Georgia,SEC,away,31,totalFumbles,2
400876103,Georgia,SEC,away,31,tacklesForLoss,7
400876103,Georgia,SEC,away,31,defensiveTDs,0
400876103,Georgia,SEC,away,31,tackles,43
400876103,Georgia,SEC,away,31,sacks,5
400876103,Georgia,SEC,away,31,qbHurries,1
400876103,Georgia,SEC,away,31,passesDeflected,2
400876103,Georgia,SEC,away,31,firstDowns,17
400876103,Georgia,SEC,away,31,thirdDownEff,7-14
400876103,Georgia,SEC,away,31,fourthDownEff,1-1
400876103,Georgia,SEC,away,31,totalYards,412
400876103,Georgia,SEC,away,31,netPassingYards,164
400876103,Georgia,SEC,away,31,completionAttempts,12-21
400876103,Georgia,SEC,away,31,yardsPerPass,7.8
400876103,Georgia,SEC,away,31,rushingYards,248
400876103,Georgia,SEC,away,31,rushingAttempts,44
400876103,Georgia,SEC,away,31,yardsPerRushAttempt,5.6
400876103,Georgia,SEC,away,31,totalPenaltiesYards,7-45
400876103,Georgia,SEC,away,31,turnovers,1
400876103,Georgia,SEC,away,31,fumblesLost,1
400876103,Georgia,SEC,away,31,interceptions,0
400876103,Georgia,SEC,away,31,possessionTime,33:24
400876112,Oklahoma,Big 12,home,35,rushingTDs,3
400876112,Oklahoma,Big 12,home,35,puntReturnYards,2
400876112,Oklahoma,Big 12,home,35,puntReturnTDs,0
400876112,Oklahoma,Big 12,home,35,puntReturns,1
400876112,Oklahoma,Big 12,home,35,passingTDs,2
400876112,Oklahoma,Big 12,home,35,kickReturnYards,17
400876112,Oklahoma,Big 12,home,35,kickReturnTDs,0
400876112,Oklahoma,Big 12,home,35,kickReturns,1
400876112,Oklahoma,Big 12,home,35,kickingPoints,5
400876112,Oklahoma,Big 12,home,35,interceptionYards,0
400876112,Oklahoma,Big 12,home,35,interceptionTDs,0
400876112,Oklahoma,Big 12,home,35,passesIntercepted,1
400876112,Oklahoma,Big 12,home,35,fumblesRecovered,0
400876112,Oklahoma,Big 12,home,35,totalFumbles,2
400876112,Oklahoma,Big 12,home,35,tacklesForLoss,5
400876112,Oklahoma,Big 12,home,35,defensiveTDs,0
400876112,Oklahoma,Big 12,home,35,tackles,49
400876112,Oklahoma,Big 12,home,35,sacks,0
400876112,Oklahoma,Big 12,home,35,qbHurries,0
400876112,Oklahoma,Big 12,home,35,passesDeflected,2
400876112,Oklahoma,Big 12,home,35,firstDowns,28
400876112,Oklahoma,Big 12,home,35,thirdDownEff,5-10
400876112,Oklahoma,Big 12,home,35,fourthDownEff,1-1
400876112,Oklahoma,Big 12,home,35,totalYards,524
400876112,Oklahoma,Big 12,home,35,netPassingYards,296
400876112,Oklahoma,Big 12,home,35,completionAttempts,19-28
400876112,Oklahoma,Big 12,home,35,yardsPerPass,10.6
400876112,Oklahoma,Big 12,home,35,rushingYards,228
400876112,Oklahoma,Big 12,home,35,rushingAttempts,43
400876112,Oklahoma,Big 12,home,35,yardsPerRushAttempt,5.3
400876112,Oklahoma,Big 12,home,35,totalPenaltiesYards,10-100
400876112,Oklahoma,Big 12,home,35,turnovers,0
400876112,Oklahoma,Big 12,home,35,fumblesLost,0
400876112,Oklahoma,Big 12,home,35,interceptions,0
400876112,Oklahoma,Big 12,home,35,possessionTime,33:18
400876112,Auburn,SEC,away,19,fumblesRecovered,0
400876112,Auburn,SEC,away,19,rushingTDs,1
400876112,Auburn,SEC,away,19,puntReturnYards,2
400876112,Auburn,SEC,away,19,puntReturnTDs,0
400876112,Auburn,SEC,away,19,puntReturns,1
400876112,Auburn,SEC,away,19,passingTDs,1
400876112,Auburn,SEC,away,19,kickReturnYards,49
400876112,Auburn,SEC,away,19,kickReturnTDs,0
