game_id,school,conference,homeAway,points,stat_category,stat
400763398,Minnesota,Big Ten,home,17,fumblesRecovered,1
400763398,Minnesota,Big Ten,home,17,rushingTDs,1
400763398,Minnesota,Big Ten,home,17,passingTDs,1
400763398,Minnesota,Big Ten,home,17,kickReturnYards,20
400763398,Minnesota,Big Ten,home,17,kickReturnTDs,0
400763398,Minnesota,Big Ten,home,17,kickReturns,1
400763398,Minnesota,Big Ten,home,17,kickingPoints,5
400763398,Minnesota,Big Ten,home,17,interceptionYards,5
400763398,Minnesota,Big Ten,home,17,interceptionTDs,0
400763398,Minnesota,Big Ten,home,17,passesIntercepted,1
400763398,Minnesota,Big Ten,home,17,firstDowns,18
400763398,Minnesota,Big Ten,home,17,thirdDownEff,4-15
400763398,Minnesota,Big Ten,home,17,fourthDownEff,1-2
400763398,Minnesota,Big Ten,home,17,totalYards,341
400763398,Minnesota,Big Ten,home,17,netPassingYards,197
400763398,Minnesota,Big Ten,home,17,completionAttempts,19-35
400763398,Minnesota,Big Ten,home,17,yardsPerPass,5.6
400763398,Minnesota,Big Ten,home,17,rushingYards,144
400763398,Minnesota,Big Ten,home,17,rushingAttempts,39
400763398,Minnesota,Big Ten,home,17,yardsPerRushAttempt,3.7
400763398,Minnesota,Big Ten,home,17,totalPenaltiesYards,7-60
400763398,Minnesota,Big Ten,home,17,turnovers,2
400763398,Minnesota,Big Ten,home,17,fumblesLost,2
400763398,Minnesota,Big Ten,home,17,interceptions,0
400763398,Minnesota,Big Ten,home,17,possessionTime,25:10
400763398,TCU,Big 12,away,23,fumblesRecovered,2
400763398,TCU,Big 12,away,23,rushingTDs,1
400763398,TCU,Big 12,away,23,puntReturnYards,13
400763398,TCU,Big 12,away,23,puntReturnTDs,0
400763398,TCU,Big 12,away,23,puntReturns,3
400763398,TCU,Big 12,away,23,passingTDs,1
400763398,TCU,Big 12,away,23,kickReturnYards,57
400763398,TCU,Big 12,away,23,kickReturnTDs,0
400763398,TCU,Big 12,away,23,kickReturns,3
400763398,TCU,Big 12,away,23,kickingPoints,11
400763398,TCU,Big 12,away,23,firstDowns,25
400763398,TCU,Big 12,away,23,thirdDownEff,7-19
400763398,TCU,Big 12,away,23,fourthDownEff,0-0
400763398,TCU,Big 12,away,23,totalYards,449
400763398,TCU,Big 12,away,23,netPassingYards,246
400763398,TCU,Big 12,away,23,completionAttempts,26-42
400763398,TCU,Big 12,away,23,yardsPerPass,5.9
400763398,TCU,Big 12,away,23,rushingYards,203
400763398,TCU,Big 12,away,23,rushingAttempts,44
400763398,TCU,Big 12,away,23,yardsPerRushAttempt,4.6
400763398,TCU,Big 12,away,23,totalPenaltiesYards,9-50
400763398,TCU,Big 12,away,23,turnovers,2
400763398,TCU,Big 12,away,23,fumblesLost,1
400763398,TCU,Big 12,away,23,interceptions,1
400763398,TCU,Big 12,away,23,possessionTime,34:50
400763399,Central Michigan,Mid-American,home,13,fumblesRecovered,0
400763399,Central Michigan,Mid-American,home,13,rushingTDs,1
400763399,Central Michigan,Mid-American,home,13,passingTDs,0
400763399,Central Michigan,Mid-American,home,13,kickReturnYards,62
400763399,Central Michigan,Mid-American,home,13,kickReturnTDs,0
400763399,Central Michigan,Mid-American,home,13,kickReturns,3
400763399,Central Michigan,Mid-American,home,13,kickingPoints,7
400763399,Central Michigan,Mid-American,home,13,firstDowns,18
400763399,Central Michigan,Mid-American,home,13,thirdDownEff,8-18
400763399,Central Michigan,Mid-American,home,13,fourthDownEff,0-0
400763399,Central Michigan,Mid-American,home,13,totalYards,343
400763399,Central Michigan,Mid-American,home,13,netPassingYards,265
400763399,Central Michigan,Mid-American,home,13,completionAttempts,29-42
400763399,Central Michigan,Mid-American,home,13,yardsPerPass,6.3
400763399,Central Michigan,Mid-American,home,13,rushingYards,78
400763399,Central Michigan,Mid-American,home,13,rushingAttempts,28
400763399,Central Michigan,Mid-American,home,13,yardsPerRushAttempt,2.8
400763399,Central Michigan,Mid-American,home,13,totalPenaltiesYards,6-30
400763399,Central Michigan,Mid-American,home,13,turnovers,1
400763399,Central Michigan,Mid-American,home,13,fumblesLost,0
400763399,Central Michigan,Mid-American,home,13,interceptions,1
400763399,Central Michigan,Mid-American,home,13,possessionTime,33:32
400763399,Oklahoma State,Big 12,away,24,fumblesRecovered,0
400763399,Oklahoma State,Big 12,away,24,rushingTDs,2
400763399,Oklahoma State,Big 12,away,24,puntReturnYards,0
400763399,Oklahoma State,Big 12,away,24,puntReturnTDs,0
400763399,Oklahoma State,Big 12,away,24,puntReturns,3
400763399,Oklahoma State,Big 12,away,24,passingTDs,1
400763399,Oklahoma State,Big 12,away,24,kickReturnYards,42
400763399,Oklahoma State,Big 12,away,24,kickReturnTDs,0
400763399,Oklahoma State,Big 12,away,24,kickReturns,2
400763399,Oklahoma State,Big 12,away,24,kickingPoints,6
400763399,Oklahoma State,Big 12,away,24,interceptionYards,3
400763399,Oklahoma State,Big 12,away,24,interceptionTDs,0
400763399,Oklahoma State,Big 12,away,24,passesIntercepted,1
400763399,Oklahoma State,Big 12,away,24,firstDowns,19
400763399,Oklahoma State,Big 12,away,24,thirdDownEff,6-14
400763399,Oklahoma State,Big 12,away,24,fourthDownEff,0-0
400763399,Oklahoma State,Big 12,away,24,totalYards,419
400763399,Oklahoma State,Big 12,away,24,netPassingYards,266
400763399,Oklahoma State,Big 12,away,24,completionAttempts,22-32
400763399,Oklahoma State,Big 12,away,24,yardsPerPass,8.3
400763399,Oklahoma State,Big 12,away,24,rushingYards,153
400763399,Oklahoma State,Big 12,away,24,rushingAttempts,35
400763399,Oklahoma State,Big 12,away,24,yardsPerRushAttempt,4.4
400763399,Oklahoma State,Big 12,away,24,totalPenaltiesYards,4-35
400763399,Oklahoma State,Big 12,away,24,turnovers,0
400763399,Oklahoma State,Big 12,away,24,fumblesLost,0
400763399,Oklahoma State,Big 12,away,24,interceptions,0
400763399,Oklahoma State,Big 12,away,24,possessionTime,26:28
400764855,SMU,American Athletic,home,21,fumblesRecovered,0
400764855,SMU,American Athletic,home,21,rushingTDs,1
400764855,SMU,American Athletic,home,21,passingTDs,2
400764855,SMU,American Athletic,home,21,kickReturnYards,144
400764855,SMU,American Athletic,home,21,kickReturnTDs,0
400764855,SMU,American Athletic,home,21,kickReturns,6
400764855,SMU,American Athletic,home,21,kickingPoints,3
400764855,SMU,American Athletic,home,21,interceptionYards,32
400764855,SMU,American Athletic,home,21,interceptionTDs,0
400764855,SMU,American Athletic,home,21,passesIntercepted,1
400764855,SMU,American Athletic,home,21,firstDowns,22
400764855,SMU,American Athletic,home,21,thirdDownEff,7-15
400764855,SMU,American Athletic,home,21,fourthDownEff,1-2
400764855,SMU,American Athletic,home,21,totalYards,369
400764855,SMU,American Athletic,home,21,netPassingYards,166
400764855,SMU,American Athletic,home,21,completionAttempts,16-24
400764855,SMU,American Athletic,home,21,yardsPerPass,6.9
400764855,SMU,American Athletic,home,21,rushingYards,203
400764855,SMU,American Athletic,home,21,rushingAttempts,54
400764855,SMU,American Athletic,home,21,yardsPerRushAttempt,3.8
400764855,SMU,American Athletic,home,21,totalPenaltiesYards,5-40
400764855,SMU,American Athletic,home,21,turnovers,2
400764855,SMU,American Athletic,home,21,fumblesLost,0
400764855,SMU,American Athletic,home,21,interceptions,2
400764855,SMU,American Athletic,home,21,possessionTime,37:52
400764855,Baylor,Big 12,away,56,fumblesRecovered,0
400764855,Baylor,Big 12,away,56,rushingTDs,2
400764855,Baylor,Big 12,away,56,puntReturnYards,5
400764855,Baylor,Big 12,away,56,puntReturnTDs,0
400764855,Baylor,Big 12,away,56,puntReturns,1
400764855,Baylor,Big 12,away,56,passingTDs,6
400764855,Baylor,Big 12,away,56,kickReturnYards,24
400764855,Baylor,Big 12,away,56,kickReturnTDs,0
400764855,Baylor,Big 12,away,56,kickReturns,1
400764855,Baylor,Big 12,away,56,kickingPoints,8
400764855,Baylor,Big 12,away,56,interceptionYards,37
400764855,Baylor,Big 12,away,56,interceptionTDs,0
400764855,Baylor,Big 12,away,56,passesIntercepted,2
400764855,Baylor,Big 12,away,56,firstDowns,27
400764855,Baylor,Big 12,away,56,thirdDownEff,4-10
400764855,Baylor,Big 12,away,56,fourthDownEff,2-3
400764855,Baylor,Big 12,away,56,totalYards,723
400764855,Baylor,Big 12,away,56,netPassingYards,423
400764855,Baylor,Big 12,away,56,completionAttempts,17-32
400764855,Baylor,Big 12,away,56,yardsPerPass,13.2
400764855,Baylor,Big 12,away,56,rushingYards,300
400764855,Baylor,Big 12,away,56,rushingAttempts,37
400764855,Baylor,Big 12,away,56,yardsPerRushAttempt,8.1
400764855,Baylor,Big 12,away,56,totalPenaltiesYards,13-105
400764855,Baylor,Big 12,away,56,turnovers,1
400764855,Baylor,Big 12,away,56,fumblesLost,0
400764855,Baylor,Big 12,away,56,interceptions,1
400764855,Baylor,Big 12,away,56,possessionTime,22:08
400763403,Notre Dame,FBS Independents,home,38,fumblesRecovered,0
400763403,Notre Dame,FBS Independents,home,38,rushingTDs,2
400763403,Notre Dame,FBS Independents,home,38,puntReturnYards,-1
400763403,Notre Dame,FBS Independents,home,38,puntReturnTDs,0
400763403,Notre Dame,FBS Independents,home,38,puntReturns,4
400763403,Notre Dame,FBS Independents,home,38,passingTDs,3
400763403,Notre Dame,FBS Independents,home,38,kickReturnYards,10
400763403,Notre Dame,FBS Independents,home,38,kickReturnTDs,0
400763403,Notre Dame,FBS Independents,home,38,kickReturns,1
400763403,Notre Dame,FBS Independents,home,38,kickingPoints,8
400763403,Notre Dame,FBS Independents,home,38,firstDowns,30
400763403,Notre Dame,FBS Independents,home,38,thirdDownEff,8-14
400763403,Notre Dame,FBS Independents,home,38,fourthDownEff,0-0
400763403,Notre Dame,FBS Independents,home,38,totalYards,527
400763403,Notre Dame,FBS Independents,home,38,netPassingYards,313
400763403,Notre Dame,FBS Independents,home,38,completionAttempts,19-23
400763403,Notre Dame,FBS Independents,home,38,yardsPerPass,13.6
400763403,Notre Dame,FBS Independents,home,38,rushingYards,214
400763403,Notre Dame,FBS Independents,home,38,rushingAttempts,52
400763403,Notre Dame,FBS Independents,home,38,yardsPerRushAttempt,4.1
400763403,Notre Dame,FBS Independents,home,38,totalPenaltiesYards,6-39
400763403,Notre Dame,FBS Independents,home,38,turnovers,0
400763403,Notre Dame,FBS Independents,home,38,fumblesLost,0
400763403,Notre Dame,FBS Independents,home,38,interceptions,0
400763403,Notre Dame,FBS Independents,home,38,possessionTime,39:10
400763403,Texas,Big 12,away,3,fumblesRecovered,0
400763403,Texas,Big 12,away,3,rushingTDs,0
400763403,Texas,Big 12,away,3,puntReturnYards,3
400763403,Texas,Big 12,away,3,puntReturnTDs,0
400763403,Texas,Big 12,away,3,puntReturns,2
400763403,Texas,Big 12,away,3,passingTDs,0
400763403,Texas,Big 12,away,3,kickReturnYards,125
400763403,Texas,Big 12,away,3,kickReturnTDs,0
400763403,Texas,Big 12,away,3,kickReturns,6
400763403,Texas,Big 12,away,3,kickingPoints,3
400763403,Texas,Big 12,away,3,firstDowns,8
400763403,Texas,Big 12,away,3,thirdDownEff,2-14
400763403,Texas,Big 12,away,3,fourthDownEff,0-0
400763403,Texas,Big 12,away,3,totalYards,163
400763403,Texas,Big 12,away,3,netPassingYards,103
400763403,Texas,Big 12,away,3,completionAttempts,8-23
400763403,Texas,Big 12,away,3,yardsPerPass,4.5
400763403,Texas,Big 12,away,3,rushingYards,60
400763403,Texas,Big 12,away,3,rushingAttempts,29
400763403,Texas,Big 12,away,3,yardsPerRushAttempt,2.1
400763403,Texas,Big 12,away,3,totalPenaltiesYards,4-50
400763403,Texas,Big 12,away,3,turnovers,0
400763403,Texas,Big 12,away,3,fumblesLost,0
400763403,Texas,Big 12,away,3,interceptions,0
400763403,Texas,Big 12,away,3,possessionTime,20:50
400763401,Kansas,Big 12,home,38,fumblesRecovered,0
400763401,Kansas,Big 12,home,38,rushingTDs,3
400763401,Kansas,Big 12,home,38,puntReturnYards,25
400763401,Kansas,Big 12,home,38,puntReturnTDs,0
400763401,Kansas,Big 12,home,38,puntReturns,2
400763401,Kansas,Big 12,home,38,passingTDs,1
400763401,Kansas,Big 12,home,38,kickReturnYards,142
400763401,Kansas,Big 12,home,38,kickReturnTDs,1
400763401,Kansas,Big 12,home,38,kickReturns,6
400763401,Kansas,Big 12,home,38,kickingPoints,8
400763401,Kansas,Big 12,home,38,firstDowns,29
400763401,Kansas,Big 12,home,38,thirdDownEff,7-16
400763401,Kansas,Big 12,home,38,fourthDownEff,4-5
400763401,Kansas,Big 12,home,38,totalYards,576
400763401,Kansas,Big 12,home,38,netPassingYards,291
400763401,Kansas,Big 12,home,38,completionAttempts,25-40
400763401,Kansas,Big 12,home,38,yardsPerPass,7.3
400763401,Kansas,Big 12,home,38,rushingYards,285
400763401,Kansas,Big 12,home,38,rushingAttempts,51
400763401,Kansas,Big 12,home,38,yardsPerRushAttempt,5.6
400763401,Kansas,Big 12,home,38,totalPenaltiesYards,7-75
400763401,Kansas,Big 12,home,38,turnovers,2
400763401,Kansas,Big 12,home,38,fumblesLost,1
400763401,Kansas,Big 12,home,38,interceptions,1
400763401,Kansas,Big 12,home,38,possessionTime,30:04
400763401,South Dakota State,,away,41,fumblesRecovered,1
400763401,South Dakota State,,away,41,rushingTDs,2
400763401,South Dakota State,,away,41,puntReturnYards,2
400763401,South Dakota State,,away,41,puntReturnTDs,0
400763401,South Dakota State,,away,41,puntReturns,1
400763401,South Dakota State,,away,41,passingTDs,3
400763401,South Dakota State,,away,41,kickReturnYards,42
400763401,South Dakota State,,away,41,kickReturnTDs,0
400763401,South Dakota State,,away,41,kickReturns,2
400763401,South Dakota State,,away,41,kickingPoints,11
400763401,South Dakota State,,away,41,interceptionYards,53
400763401,South Dakota State,,away,41,interceptionTDs,0
400763401,South Dakota State,,away,41,passesIntercepted,1
400763401,South Dakota State,,away,41,firstDowns,25
400763401,South Dakota State,,away,41,thirdDownEff,5-14
400763401,South Dakota State,,away,41,fourthDownEff,2-2
400763401,South Dakota State,,away,41,totalYards,463
400763401,South Dakota State,,away,41,netPassingYards,293
400763401,South Dakota State,,away,41,completionAttempts,17-33
400763401,South Dakota State,,away,41,yardsPerPass,8.9
400763401,South Dakota State,,away,41,rushingYards,170
400763401,South Dakota State,,away,41,rushingAttempts,39
400763401,South Dakota State,,away,41,yardsPerRushAttempt,4.4
400763401,South Dakota State,,away,41,totalPenaltiesYards,3-25
400763401,South Dakota State,,away,41,turnovers,0
400763401,South Dakota State,,away,41,fumblesLost,0
400763401,South Dakota State,,away,41,interceptions,0
400763401,South Dakota State,,away,41,possessionTime,29:56
400763404,Oklahoma,Big 12,home,41,fumblesRecovered,1
400763404,Oklahoma,Big 12,home,41,rushingTDs,2
400763404,Oklahoma,Big 12,home,41,puntReturnYards,32
400763404,Oklahoma,Big 12,home,41,puntReturnTDs,0
400763404,Oklahoma,Big 12,home,41,puntReturns,5
400763404,Oklahoma,Big 12,home,41,passingTDs,3
400763404,Oklahoma,Big 12,home,41,kickReturnYards,43
400763404,Oklahoma,Big 12,home,41,kickReturnTDs,0
400763404,Oklahoma,Big 12,home,41,kickReturns,2
400763404,Oklahoma,Big 12,home,41,kickingPoints,11
400763404,Oklahoma,Big 12,home,41,firstDowns,26
400763404,Oklahoma,Big 12,home,41,thirdDownEff,4-13
400763404,Oklahoma,Big 12,home,41,fourthDownEff,1-1
400763404,Oklahoma,Big 12,home,41,totalYards,539
400763404,Oklahoma,Big 12,home,41,netPassingYards,439
400763404,Oklahoma,Big 12,home,41,completionAttempts,28-42
400763404,Oklahoma,Big 12,home,41,yardsPerPass,10.5
400763404,Oklahoma,Big 12,home,41,rushingYards,100
400763404,Oklahoma,Big 12,home,41,rushingAttempts,33
400763404,Oklahoma,Big 12,home,41,yardsPerRushAttempt,3.0
400763404,Oklahoma,Big 12,home,41,totalPenaltiesYards,9-90
400763404,Oklahoma,Big 12,home,41,turnovers,2
400763404,Oklahoma,Big 12,home,41,fumblesLost,1
400763404,Oklahoma,Big 12,home,41,interceptions,1
400763404,Oklahoma,Big 12,home,41,possessionTime,27:12
400763404,Akron,Mid-American,away,3,fumblesRecovered,1
400763404,Akron,Mid-American,away,3,rushingTDs,0
400763404,Akron,Mid-American,away,3,puntReturnYards,0
400763404,Akron,Mid-American,away,3,puntReturnTDs,0
400763404,Akron,Mid-American,away,3,puntReturns,1
