game_id,school,conference,homeAway,points,stat_category,stat
400610227,Washington,Pac-12,away,22,fumblesRecovered,1
400610227,Washington,Pac-12,away,22,rushingTDs,1
400610227,Washington,Pac-12,away,22,puntReturnYards,0
400610227,Washington,Pac-12,away,22,puntReturnTDs,0
400610227,Washington,Pac-12,away,22,puntReturns,1
400610227,Washington,Pac-12,away,22,passingTDs,1
400610227,Washington,Pac-12,away,22,kickReturnYards,183
400610227,Washington,Pac-12,away,22,kickReturnTDs,1
400610227,Washington,Pac-12,away,22,kickReturns,7
400610227,Washington,Pac-12,away,22,kickingPoints,2
400610227,Washington,Pac-12,away,22,interceptionYards,44
400610227,Washington,Pac-12,away,22,interceptionTDs,0
400610227,Washington,Pac-12,away,22,passesIntercepted,1
400610227,Washington,Pac-12,away,22,firstDowns,22
400610227,Washington,Pac-12,away,22,thirdDownEff,4-12
400610227,Washington,Pac-12,away,22,fourthDownEff,0-2
400610227,Washington,Pac-12,away,22,totalYards,369
400610227,Washington,Pac-12,away,22,netPassingYards,268
400610227,Washington,Pac-12,away,22,completionAttempts,25-40
400610227,Washington,Pac-12,away,22,yardsPerPass,6.7
400610227,Washington,Pac-12,away,22,rushingYards,101
400610227,Washington,Pac-12,away,22,rushingAttempts,25
400610227,Washington,Pac-12,away,22,yardsPerRushAttempt,4.0
400610227,Washington,Pac-12,away,22,totalPenaltiesYards,7-70
400610227,Washington,Pac-12,away,22,turnovers,2
400610227,Washington,Pac-12,away,22,fumblesLost,1
400610227,Washington,Pac-12,away,22,interceptions,1
400610227,Washington,Pac-12,away,22,possessionTime,35:19
400610227,Oklahoma State,Big 12,home,30,fumblesRecovered,1
400610227,Oklahoma State,Big 12,home,30,rushingTDs,1
400610227,Oklahoma State,Big 12,home,30,puntReturnYards,7
400610227,Oklahoma State,Big 12,home,30,puntReturnTDs,0
400610227,Oklahoma State,Big 12,home,30,puntReturns,1
400610227,Oklahoma State,Big 12,home,30,passingTDs,2
400610227,Oklahoma State,Big 12,home,30,kickReturnYards,83
400610227,Oklahoma State,Big 12,home,30,kickReturnTDs,0
400610227,Oklahoma State,Big 12,home,30,kickReturns,5
400610227,Oklahoma State,Big 12,home,30,kickingPoints,12
400610227,Oklahoma State,Big 12,home,30,interceptionYards,11
400610227,Oklahoma State,Big 12,home,30,interceptionTDs,0
400610227,Oklahoma State,Big 12,home,30,passesIntercepted,1
400610227,Oklahoma State,Big 12,home,30,firstDowns,22
400610227,Oklahoma State,Big 12,home,30,thirdDownEff,4-15
400610227,Oklahoma State,Big 12,home,30,fourthDownEff,2-2
400610227,Oklahoma State,Big 12,home,30,totalYards,473
400610227,Oklahoma State,Big 12,home,30,netPassingYards,321
400610227,Oklahoma State,Big 12,home,30,completionAttempts,18-27
400610227,Oklahoma State,Big 12,home,30,yardsPerPass,11.9
400610227,Oklahoma State,Big 12,home,30,rushingYards,152
400610227,Oklahoma State,Big 12,home,30,rushingAttempts,49
400610227,Oklahoma State,Big 12,home,30,yardsPerRushAttempt,3.1
400610227,Oklahoma State,Big 12,home,30,totalPenaltiesYards,7-50
400610227,Oklahoma State,Big 12,home,30,turnovers,2
400610227,Oklahoma State,Big 12,home,30,fumblesLost,1
400610227,Oklahoma State,Big 12,home,30,interceptions,1
400610227,Oklahoma State,Big 12,home,30,possessionTime,35:22
400610218,Kansas State,Big 12,away,35,fumblesRecovered,1
400610218,Kansas State,Big 12,away,35,rushingTDs,2
400610218,Kansas State,Big 12,away,35,puntReturnYards,41
400610218,Kansas State,Big 12,away,35,puntReturnTDs,0
400610218,Kansas State,Big 12,away,35,puntReturns,2
400610218,Kansas State,Big 12,away,35,passingTDs,2
400610218,Kansas State,Big 12,away,35,kickReturnYards,44
400610218,Kansas State,Big 12,away,35,kickReturnTDs,0
400610218,Kansas State,Big 12,away,35,kickReturns,3
400610218,Kansas State,Big 12,away,35,kickingPoints,9
400610218,Kansas State,Big 12,away,35,firstDowns,27
400610218,Kansas State,Big 12,away,35,thirdDownEff,6-16
400610218,Kansas State,Big 12,away,35,fourthDownEff,4-4
400610218,Kansas State,Big 12,away,35,totalYards,369
400610218,Kansas State,Big 12,away,35,netPassingYards,338
400610218,Kansas State,Big 12,away,35,completionAttempts,31-49
400610218,Kansas State,Big 12,away,35,yardsPerPass,6.9
400610218,Kansas State,Big 12,away,35,rushingYards,31
400610218,Kansas State,Big 12,away,35,rushingAttempts,32
400610218,Kansas State,Big 12,away,35,yardsPerRushAttempt,1.0
400610218,Kansas State,Big 12,away,35,totalPenaltiesYards,6-39
400610218,Kansas State,Big 12,away,35,turnovers,2
400610218,Kansas State,Big 12,away,35,fumblesLost,1
400610218,Kansas State,Big 12,away,35,interceptions,1
400610218,Kansas State,Big 12,away,35,possessionTime,35:17
400610218,UCLA,Pac-12,home,40,fumblesRecovered,1
400610218,UCLA,Pac-12,home,40,rushingTDs,4
400610218,UCLA,Pac-12,home,40,puntReturnYards,9
400610218,UCLA,Pac-12,home,40,puntReturnTDs,0
400610218,UCLA,Pac-12,home,40,puntReturns,2
400610218,UCLA,Pac-12,home,40,passingTDs,1
400610218,UCLA,Pac-12,home,40,kickReturnYards,82
400610218,UCLA,Pac-12,home,40,kickReturnTDs,0
400610218,UCLA,Pac-12,home,40,kickReturns,4
400610218,UCLA,Pac-12,home,40,kickingPoints,10
400610218,UCLA,Pac-12,home,40,interceptionYards,41
400610218,UCLA,Pac-12,home,40,interceptionTDs,0
400610218,UCLA,Pac-12,home,40,passesIntercepted,1
400610218,UCLA,Pac-12,home,40,firstDowns,16
400610218,UCLA,Pac-12,home,40,thirdDownEff,7-15
400610218,UCLA,Pac-12,home,40,fourthDownEff,1-1
400610218,UCLA,Pac-12,home,40,totalYards,467
400610218,UCLA,Pac-12,home,40,netPassingYards,136
400610218,UCLA,Pac-12,home,40,completionAttempts,12-24
400610218,UCLA,Pac-12,home,40,yardsPerPass,5.7
400610218,UCLA,Pac-12,home,40,rushingYards,331
400610218,UCLA,Pac-12,home,40,rushingAttempts,39
400610218,UCLA,Pac-12,home,40,yardsPerRushAttempt,8.5
400610218,UCLA,Pac-12,home,40,totalPenaltiesYards,15-128
400610218,UCLA,Pac-12,home,40,turnovers,1
400610218,UCLA,Pac-12,home,40,fumblesLost,1
400610218,UCLA,Pac-12,home,40,interceptions,0
400610218,UCLA,Pac-12,home,40,possessionTime,24:36
400610179,Michigan State,Big Ten,away,42,fumblesRecovered,0
400610179,Michigan State,Big Ten,away,42,rushingTDs,4
400610179,Michigan State,Big Ten,away,42,passingTDs,2
400610179,Michigan State,Big Ten,away,42,kickReturnYards,119
400610179,Michigan State,Big Ten,away,42,kickReturnTDs,0
400610179,Michigan State,Big Ten,away,42,kickReturns,5
400610179,Michigan State,Big Ten,away,42,kickingPoints,6
400610179,Michigan State,Big Ten,away,42,interceptionYards,-1
400610179,Michigan State,Big Ten,away,42,interceptionTDs,0
400610179,Michigan State,Big Ten,away,42,passesIntercepted,1
400610179,Michigan State,Big Ten,away,42,firstDowns,29
400610179,Michigan State,Big Ten,away,42,thirdDownEff,12-18
400610179,Michigan State,Big Ten,away,42,fourthDownEff,1-3
400610179,Michigan State,Big Ten,away,42,totalYards,552
400610179,Michigan State,Big Ten,away,42,netPassingYards,314
400610179,Michigan State,Big Ten,away,42,completionAttempts,24-42
400610179,Michigan State,Big Ten,away,42,yardsPerPass,7.5
400610179,Michigan State,Big Ten,away,42,rushingYards,238
400610179,Michigan State,Big Ten,away,42,rushingAttempts,46
