game_id,school,conference,homeAway,points,stat_category,stat
332422567,SMU,American Athletic,home,23,fumblesRecovered,0
332422567,SMU,American Athletic,home,23,rushingTDs,2
332422567,SMU,American Athletic,home,23,puntReturnYards,14
332422567,SMU,American Athletic,home,23,puntReturnTDs,0
332422567,SMU,American Athletic,home,23,puntReturns,4
332422567,SMU,American Athletic,home,23,passingTDs,0
332422567,SMU,American Athletic,home,23,kickReturnYards,50
332422567,SMU,American Athletic,home,23,kickReturnTDs,0
332422567,SMU,American Athletic,home,23,kickReturns,3
332422567,SMU,American Athletic,home,23,kickingPoints,11
332422567,SMU,American Athletic,home,23,firstDowns,31
332422567,SMU,American Athletic,home,23,thirdDownEff,7-19
332422567,SMU,American Athletic,home,23,fourthDownEff,1-2
332422567,SMU,American Athletic,home,23,totalYards,490
332422567,SMU,American Athletic,home,23,netPassingYards,388
332422567,SMU,American Athletic,home,23,completionAttempts,41-62
332422567,SMU,American Athletic,home,23,yardsPerPass,6.3
332422567,SMU,American Athletic,home,23,rushingYards,102
332422567,SMU,American Athletic,home,23,rushingAttempts,31
332422567,SMU,American Athletic,home,23,yardsPerRushAttempt,3.3
332422567,SMU,American Athletic,home,23,totalPenaltiesYards,9-94
332422567,SMU,American Athletic,home,23,turnovers,0
332422567,SMU,American Athletic,home,23,fumblesLost,0
332422567,SMU,American Athletic,home,23,interceptions,0
332422567,SMU,American Athletic,home,23,possessionTime,31:23
332422567,Texas Tech,Big 12,away,41,fumblesRecovered,0
332422567,Texas Tech,Big 12,away,41,rushingTDs,1
332422567,Texas Tech,Big 12,away,41,puntReturnYards,32
332422567,Texas Tech,Big 12,away,41,puntReturnTDs,0
332422567,Texas Tech,Big 12,away,41,puntReturns,3
332422567,Texas Tech,Big 12,away,41,passingTDs,4
332422567,Texas Tech,Big 12,away,41,kickReturnYards,37
332422567,Texas Tech,Big 12,away,41,kickReturnTDs,0
332422567,Texas Tech,Big 12,away,41,kickReturns,2
332422567,Texas Tech,Big 12,away,41,kickingPoints,11
332422567,Texas Tech,Big 12,away,41,firstDowns,31
332422567,Texas Tech,Big 12,away,41,thirdDownEff,10-18
332422567,Texas Tech,Big 12,away,41,fourthDownEff,0-0
332422567,Texas Tech,Big 12,away,41,totalYards,461
332422567,Texas Tech,Big 12,away,41,netPassingYards,413
332422567,Texas Tech,Big 12,away,41,completionAttempts,43-60
332422567,Texas Tech,Big 12,away,41,yardsPerPass,6.9
332422567,Texas Tech,Big 12,away,41,rushingYards,48
332422567,Texas Tech,Big 12,away,41,rushingAttempts,27
332422567,Texas Tech,Big 12,away,41,yardsPerRushAttempt,1.8
332422567,Texas Tech,Big 12,away,41,totalPenaltiesYards,8-80
332422567,Texas Tech,Big 12,away,41,turnovers,0
332422567,Texas Tech,Big 12,away,41,fumblesLost,0
332422567,Texas Tech,Big 12,away,41,interceptions,0
332422567,Texas Tech,Big 12,away,41,possessionTime,28:37
332422306,Kansas State,Big 12,home,21,fumblesRecovered,0
332422306,Kansas State,Big 12,home,21,rushingTDs,1
332422306,Kansas State,Big 12,home,21,passingTDs,2
332422306,Kansas State,Big 12,home,21,kickReturnYards,32
332422306,Kansas State,Big 12,home,21,kickReturnTDs,0
332422306,Kansas State,Big 12,home,21,kickReturns,4
332422306,Kansas State,Big 12,home,21,kickingPoints,3
332422306,Kansas State,Big 12,home,21,interceptionYards,11
332422306,Kansas State,Big 12,home,21,interceptionTDs,0
332422306,Kansas State,Big 12,home,21,passesIntercepted,1
332422306,Kansas State,Big 12,home,21,firstDowns,17
332422306,Kansas State,Big 12,home,21,thirdDownEff,2-10
332422306,Kansas State,Big 12,home,21,fourthDownEff,1-2
332422306,Kansas State,Big 12,home,21,totalYards,321
332422306,Kansas State,Big 12,home,21,netPassingYards,280
332422306,Kansas State,Big 12,home,21,completionAttempts,21-29
332422306,Kansas State,Big 12,home,21,yardsPerPass,9.7
332422306,Kansas State,Big 12,home,21,rushingYards,41
332422306,Kansas State,Big 12,home,21,rushingAttempts,23
332422306,Kansas State,Big 12,home,21,yardsPerRushAttempt,1.8
332422306,Kansas State,Big 12,home,21,totalPenaltiesYards,2-10
332422306,Kansas State,Big 12,home,21,turnovers,2
332422306,Kansas State,Big 12,home,21,fumblesLost,0
332422306,Kansas State,Big 12,home,21,interceptions,2
332422306,Kansas State,Big 12,home,21,possessionTime,23:57
332422306,North Dakota State,,away,24,fumblesRecovered,0
332422306,North Dakota State,,away,24,rushingTDs,1
332422306,North Dakota State,,away,24,puntReturnYards,49
332422306,North Dakota State,,away,24,puntReturnTDs,0
332422306,North Dakota State,,away,24,puntReturns,1
332422306,North Dakota State,,away,24,passingTDs,2
332422306,North Dakota State,,away,24,kickReturnYards,58
332422306,North Dakota State,,away,24,kickReturnTDs,0
332422306,North Dakota State,,away,24,kickReturns,2
332422306,North Dakota State,,away,24,kickingPoints,6
332422306,North Dakota State,,away,24,interceptionYards,0
332422306,North Dakota State,,away,24,interceptionTDs,0
332422306,North Dakota State,,away,24,passesIntercepted,2
332422306,North Dakota State,,away,24,turnovers,1
332422306,North Dakota State,,away,24,firstDowns,19
332422306,North Dakota State,,away,24,thirdDownEff,10-17
332422306,North Dakota State,,away,24,fourthDownEff,1-1
332422306,North Dakota State,,away,24,totalYards,380
332422306,North Dakota State,,away,24,netPassingYards,165
332422306,North Dakota State,,away,24,completionAttempts,21-30
332422306,North Dakota State,,away,24,yardsPerPass,5.5
332422306,North Dakota State,,away,24,rushingYards,215
332422306,North Dakota State,,away,24,rushingAttempts,43
332422306,North Dakota State,,away,24,yardsPerRushAttempt,5.0
332422306,North Dakota State,,away,24,totalPenaltiesYards,1-5
332422306,North Dakota State,,away,24,fumblesLost,0
332422306,North Dakota State,,away,24,interceptions,1
332422306,North Dakota State,,away,24,possessionTime,36:03
332430277,West Virginia,Big 12,home,24,fumblesRecovered,0
332430277,West Virginia,Big 12,home,24,rushingTDs,2
332430277,West Virginia,Big 12,home,24,puntReturnYards,1
332430277,West Virginia,Big 12,home,24,puntReturnTDs,0
332430277,West Virginia,Big 12,home,24,puntReturns,1
332430277,West Virginia,Big 12,home,24,passingTDs,1
332430277,West Virginia,Big 12,home,24,kickReturnYards,42
332430277,West Virginia,Big 12,home,24,kickReturnTDs,0
332430277,West Virginia,Big 12,home,24,kickReturns,2
332430277,West Virginia,Big 12,home,24,kickingPoints,6
332430277,West Virginia,Big 12,home,24,interceptionYards,0
332430277,West Virginia,Big 12,home,24,interceptionTDs,0
332430277,West Virginia,Big 12,home,24,passesIntercepted,1
332430277,West Virginia,Big 12,home,24,firstDowns,24
332430277,West Virginia,Big 12,home,24,thirdDownEff,2-10
332430277,West Virginia,Big 12,home,24,fourthDownEff,1-1
332430277,West Virginia,Big 12,home,24,totalYards,409
332430277,West Virginia,Big 12,home,24,netPassingYards,237
332430277,West Virginia,Big 12,home,24,completionAttempts,19-27
332430277,West Virginia,Big 12,home,24,yardsPerPass,8.8
332430277,West Virginia,Big 12,home,24,rushingYards,172
332430277,West Virginia,Big 12,home,24,rushingAttempts,44
332430277,West Virginia,Big 12,home,24,yardsPerRushAttempt,3.9
332430277,West Virginia,Big 12,home,24,totalPenaltiesYards,5-50
332430277,West Virginia,Big 12,home,24,turnovers,1
332430277,West Virginia,Big 12,home,24,fumblesLost,1
332430277,West Virginia,Big 12,home,24,interceptions,0
332430277,West Virginia,Big 12,home,24,possessionTime,29:45
332430277,William & Mary,,away,17,fumblesRecovered,1
332430277,William & Mary,,away,17,rushingTDs,1
332430277,William & Mary,,away,17,puntReturnYards,3
332430277,William & Mary,,away,17,puntReturnTDs,0
332430277,William & Mary,,away,17,puntReturns,2
332430277,William & Mary,,away,17,passingTDs,1
332430277,William & Mary,,away,17,kickReturnYards,79
332430277,William & Mary,,away,17,kickReturnTDs,0
332430277,William & Mary,,away,17,kickReturns,3
332430277,William & Mary,,away,17,kickingPoints,5
332430277,William & Mary,,away,17,firstDowns,12
332430277,William & Mary,,away,17,thirdDownEff,5-14
332430277,William & Mary,,away,17,fourthDownEff,0-0
332430277,William & Mary,,away,17,totalYards,309
332430277,William & Mary,,away,17,netPassingYards,207
332430277,William & Mary,,away,17,completionAttempts,18-27
332430277,William & Mary,,away,17,yardsPerPass,7.7
332430277,William & Mary,,away,17,rushingYards,102
332430277,William & Mary,,away,17,rushingAttempts,31
332430277,William & Mary,,away,17,yardsPerRushAttempt,3.3
332430277,William & Mary,,away,17,totalPenaltiesYards,3-36
332430277,William & Mary,,away,17,turnovers,1
332430277,William & Mary,,away,17,fumblesLost,0
332430277,William & Mary,,away,17,interceptions,1
332430277,William & Mary,,away,17,possessionTime,30:15
332432628,TCU,Big 12,home,27,fumblesRecovered,1
332432628,TCU,Big 12,home,27,rushingTDs,2
332432628,TCU,Big 12,home,27,passingTDs,0
332432628,TCU,Big 12,home,27,kickReturnYards,169
332432628,TCU,Big 12,home,27,kickReturnTDs,1
332432628,TCU,Big 12,home,27,kickReturns,6
332432628,TCU,Big 12,home,27,kickingPoints,9
332432628,TCU,Big 12,home,27,firstDowns,13
332432628,TCU,Big 12,home,27,thirdDownEff,7-13
332432628,TCU,Big 12,home,27,fourthDownEff,0-0
332432628,TCU,Big 12,home,27,totalYards,259
332432628,TCU,Big 12,home,27,netPassingYards,145
332432628,TCU,Big 12,home,27,completionAttempts,15-28
332432628,TCU,Big 12,home,27,yardsPerPass,5.2
332432628,TCU,Big 12,home,27,rushingYards,114
332432628,TCU,Big 12,home,27,rushingAttempts,26
332432628,TCU,Big 12,home,27,yardsPerRushAttempt,4.4
332432628,TCU,Big 12,home,27,totalPenaltiesYards,9-55
332432628,TCU,Big 12,home,27,turnovers,2
332432628,TCU,Big 12,home,27,fumblesLost,1
332432628,TCU,Big 12,home,27,interceptions,1
332432628,TCU,Big 12,home,27,possessionTime,23:30
332432628,LSU,SEC,away,37,fumblesRecovered,1
332432628,LSU,SEC,away,37,rushingTDs,3
332432628,LSU,SEC,away,37,passingTDs,1
332432628,LSU,SEC,away,37,kickReturnYards,136
332432628,LSU,SEC,away,37,kickReturnTDs,0
332432628,LSU,SEC,away,37,kickReturns,4
332432628,LSU,SEC,away,37,kickingPoints,13
332432628,LSU,SEC,away,37,interceptionYards,-1
332432628,LSU,SEC,away,37,interceptionTDs,0
332432628,LSU,SEC,away,37,passesIntercepted,1
332432628,LSU,SEC,away,37,firstDowns,26
332432628,LSU,SEC,away,37,thirdDownEff,13-19
332432628,LSU,SEC,away,37,fourthDownEff,0-0
332432628,LSU,SEC,away,37,totalYards,448
332432628,LSU,SEC,away,37,netPassingYards,251
332432628,LSU,SEC,away,37,completionAttempts,16-32
332432628,LSU,SEC,away,37,yardsPerPass,7.8
332432628,LSU,SEC,away,37,rushingYards,197
332432628,LSU,SEC,away,37,rushingAttempts,48
