game_id,school,conference,homeAway,points,stat_category,stat
333622306,Kansas State,Big 12,home,31,fumblesRecovered,0
333622306,Kansas State,Big 12,home,31,rushingTDs,1
333622306,Kansas State,Big 12,home,31,puntReturnYards,1
333622306,Kansas State,Big 12,home,31,puntReturnTDs,0
333622306,Kansas State,Big 12,home,31,puntReturns,3
333622306,Kansas State,Big 12,home,31,passingTDs,3
333622306,Kansas State,Big 12,home,31,kickReturnYards,74
333622306,Kansas State,Big 12,home,31,kickReturnTDs,0
333622306,Kansas State,Big 12,home,31,kickReturns,2
333622306,Kansas State,Big 12,home,31,kickingPoints,7
333622306,Kansas State,Big 12,home,31,interceptionYards,51
333622306,Kansas State,Big 12,home,31,interceptionTDs,0
333622306,Kansas State,Big 12,home,31,passesIntercepted,1
333622306,Kansas State,Big 12,home,31,firstDowns,21
333622306,Kansas State,Big 12,home,31,thirdDownEff,7-11
333622306,Kansas State,Big 12,home,31,fourthDownEff,0-0
333622306,Kansas State,Big 12,home,31,totalYards,420
333622306,Kansas State,Big 12,home,31,netPassingYards,271
333622306,Kansas State,Big 12,home,31,completionAttempts,21-28
333622306,Kansas State,Big 12,home,31,yardsPerPass,9.7
333622306,Kansas State,Big 12,home,31,rushingYards,149
333622306,Kansas State,Big 12,home,31,rushingAttempts,36
333622306,Kansas State,Big 12,home,31,yardsPerRushAttempt,4.1
333622306,Kansas State,Big 12,home,31,totalPenaltiesYards,6-64
333622306,Kansas State,Big 12,home,31,turnovers,1
333622306,Kansas State,Big 12,home,31,fumblesLost,1
333622306,Kansas State,Big 12,home,31,interceptions,0
333622306,Kansas State,Big 12,home,31,possessionTime,35:04
333622306,Michigan,Big Ten,away,14,fumblesRecovered,1
333622306,Michigan,Big Ten,away,14,rushingTDs,1
333622306,Michigan,Big Ten,away,14,passingTDs,0
333622306,Michigan,Big Ten,away,14,kickReturnYards,106
333622306,Michigan,Big Ten,away,14,kickReturnTDs,0
